"","species","year","score","bPrime","fPrime","b_bmsy","f_fmsy","basis","gapfilled"
"1211","white hake",2008,0.0646328497470316,0.57557603625,0.11229246125,0.460460829,0.778368794333333,"F_Fmsy, B_Bmsy",0
"1212","white hake",2009,0.0908945968101569,0.56305683625,0.161430589166667,0.450445469,0.705673758666667,"F_Fmsy, B_Bmsy",0
"1213","white hake",2010,0.509620311836687,0.72127496125,0.706554835833333,0.577019969,0.691489361333333,"F_Fmsy, B_Bmsy",0
"1214","white hake",2011,0.87649769625,0.87649769625,1,0.701198157,0.741134751333333,"F_Fmsy, B_Bmsy",0
"1215","white hake",2012,0.92764977,0.92764977,1,0.742119816,0.718085106,"F_Fmsy, B_Bmsy",0
"1216","white hake",2013,0.96359447,0.96359447,1,0.770875576,0.691489361333333,"F_Fmsy, B_Bmsy",0
"1217","white hake",2014,0.884671179545454,1,0.884671179545454,0.877204301,0.558510638,"F_Fmsy, B_Bmsy",0
"1218","white hake",2015,0.884671179545454,1,0.884671179545454,0.877204301,0.558510638,"F_Fmsy, B_Bmsy",1
"1219","white hake",2016,0.884671179545454,1,0.884671179545454,0.877204301,0.558510638,"F_Fmsy, B_Bmsy",1
"1220","white marlin",1980,0.92985154375,0.92985154375,1,0.743881235,0.814948563333333,"F_Fmsy, B_Bmsy",0
"1221","white marlin",1981,0.98689765,0.98689765,1,0.78951812,0.884628180333333,"F_Fmsy, B_Bmsy",0
"1222","white marlin",1982,0.9070331,0.9070331,1,0.72562648,0.914923666,"F_Fmsy, B_Bmsy",0
"1223","white marlin",1983,0.47680405222906,0.85569160375,0.557214830833333,0.684553283,1.16940574533333,"F_Fmsy, B_Bmsy",0
"1224","white marlin",1984,0.315077162224116,0.81575932875,0.386237890416667,0.652607463,1.199701231,"F_Fmsy, B_Bmsy",0
"1225","white marlin",1985,0.154724821768865,0.83287316125,0.185772370833333,0.666298529,1.40571053333333,"F_Fmsy, B_Bmsy",0
"1226","white marlin",1986,0.00835288477041229,0.775827055,0.0107664262500001,0.620661644,1.393592339,"F_Fmsy, B_Bmsy",0
"1227","white marlin",1987,0,0.74730400125,0,0.597843201,1.529922024,"F_Fmsy, B_Bmsy",0
"1228","white marlin",1988,0,0.71307633625,0,0.570461069,1.47841969833333,"F_Fmsy, B_Bmsy",0
"1229","white marlin",1989,0,0.68455328375,0,0.547642627,1.599601641,"F_Fmsy, B_Bmsy",0
"1230","white marlin",1990,0,0.55163585375,0,0.441308683,1.74804952066667,"F_Fmsy, B_Bmsy",0
"1231","white marlin",1991,0,0.54764262625,0,0.438114101,1.92376333733333,"F_Fmsy, B_Bmsy",0
"1232","white marlin",1992,0,0.51113311875,0,0.408906495,1.890438303,"F_Fmsy, B_Bmsy",0
"1233","white marlin",1993,0,0.616097955,0,0.492878364,1.82984733166667,"F_Fmsy, B_Bmsy",0
"1234","white marlin",1994,0,0.64462100875,0,0.515696807,1.993442954,"F_Fmsy, B_Bmsy",0
"1235","white marlin",1995,0,0.5932795125,0,0.47462361,2.11462489666667,"F_Fmsy, B_Bmsy",0
"1236","white marlin",1996,0,0.48489190875,0,0.387913527,2.25398413066667,"F_Fmsy, B_Bmsy",0
"1237","white marlin",1997,0,0.466637155,0,0.373309724,2.13583173666667,"F_Fmsy, B_Bmsy",0
"1238","white marlin",1998,0,0.51911957375,0,0.415295659,2.19945225633333,"F_Fmsy, B_Bmsy",0
"1239","white marlin",1999,0,0.52311280125,0,0.418490241,2.22065909633333,"F_Fmsy, B_Bmsy",0
"1240","white marlin",2000,0,0.41529565875,0,0.332236527,2.28125006766667,"F_Fmsy, B_Bmsy",0
"1241","white marlin",2001,0,0.3668064675,0,0.293445174,2.07524076533333,"F_Fmsy, B_Bmsy",0
"1242","white marlin",2002,0,0.3451289475,0,0.276103158,1.88740875433333,"F_Fmsy, B_Bmsy",0
"1243","white marlin",2003,0,0.3559677075,0,0.284774166,1.58748344666667,"F_Fmsy, B_Bmsy",0
"1244","white marlin",2004,0,0.40845012625,0,0.326760101,1.43600601866667,"F_Fmsy, B_Bmsy",0
"1245","white marlin",2005,0,0.42898672375,0,0.343189379,1.248174008,"F_Fmsy, B_Bmsy",0
"1246","white marlin",2006,0,0.43526179625,0,0.348209437,1.05125335133333,"F_Fmsy, B_Bmsy",0
"1247","white marlin",2007,0,0.4706303825,0,0.376504306,0.954307797333333,"F_Fmsy, B_Bmsy",0
"1248","white marlin",2008,0,0.4466710175,0,0.357336814,0.939160054333333,"F_Fmsy, B_Bmsy",0
"1249","white marlin",2009,0,0.40845012625,0,0.326760101,1.07548973966667,"F_Fmsy, B_Bmsy",0
"1250","white marlin",2010,0,0.402745515,0,0.322196412,0.984603282666667,"F_Fmsy, B_Bmsy",0
"1251","white marlin",2011,0,0.402745515,0,0.322196412,0.984603282666667,"F_Fmsy, B_Bmsy",1
"1252","white marlin",2012,0,0.402745515,0,0.322196412,0.984603282666667,"F_Fmsy, B_Bmsy",1
"1253","white marlin",2013,0,0.402745515,0,0.322196412,0.984603282666667,"F_Fmsy, B_Bmsy",1
"1254","white marlin",2014,0,0.402745515,0,0.322196412,0.984603282666667,"F_Fmsy, B_Bmsy",1
"1255","white marlin",2015,0,0.402745515,0,0.322196412,0.984603282666667,"F_Fmsy, B_Bmsy",1
"1256","white marlin",2016,0,0.402745515,0,0.322196412,0.984603282666667,"F_Fmsy, B_Bmsy",1
"1257","windowpane flounder",1980,0,0.80267857125,0,0.642142857,1.71866666666667,"F_Fmsy, B_Bmsy",0
"1258","windowpane flounder",1980,0,0,0.989229025,3.647058824,1.20861678,"F_Fmsy, B_Bmsy",0
"1259","windowpane flounder",1981,0,0.91071428625,0,0.728571429,1.94266666666667,"F_Fmsy, B_Bmsy",0
"1260","windowpane flounder",1981,0,0,1,3.676470588,0.950113378666667,"F_Fmsy, B_Bmsy",0
"1261","windowpane flounder",1982,0,0.7321428575,0,0.585714286,2.22066666666667,"F_Fmsy, B_Bmsy",0
"1262","windowpane flounder",1982,0,0,1,5.647058824,1.149659864,"F_Fmsy, B_Bmsy",0
"1263","windowpane flounder",1983,0.0559077797754136,0.83928571375,0,0.671428571,2.6,"F_Fmsy, B_Bmsy",0
"1264","windowpane flounder",1983,0.0559077797754136,0.213235294166667,0.524376417083333,3.088235294,1.58049886633333,"F_Fmsy, B_Bmsy",0
"1265","windowpane flounder",1984,0,0.5148809525,0,2.364285714,2.482,"F_Fmsy, B_Bmsy",0
"1266","windowpane flounder",1984,0,0.371323529583333,0,2.708823529,2.081632653,"F_Fmsy, B_Bmsy",0
"1267","windowpane flounder",1985,0,0.73928571375,0,0.591428571,2.70866666666667,"F_Fmsy, B_Bmsy",0
"1268","windowpane flounder",1985,0,0.670343137083333,0,1.991176471,2.78684807233333,"F_Fmsy, B_Bmsy",0
"1269","windowpane flounder",1986,0,1,0,0.814285714,2.66866666666667,"F_Fmsy, B_Bmsy",0
"1270","windowpane flounder",1986,0,0.737745097916667,0,1.829411765,3.453514739,"F_Fmsy, B_Bmsy",0
"1271","windowpane flounder",1987,0,0.5616071425,0,0.449285714,3.6,"F_Fmsy, B_Bmsy",0
"1272","windowpane flounder",1987,0,1,0,1.191176471,4.24716553266667,"F_Fmsy, B_Bmsy",0
"1273","windowpane flounder",1988,0,0.63571428625,0,0.508571429,4.15333333333333,"F_Fmsy, B_Bmsy",0
"1274","windowpane flounder",1988,0,0.9840686275,0,1.238235294,5.01587301566667,"F_Fmsy, B_Bmsy",0
"1275","windowpane flounder",1989,0,0.2883928575,0,0.230714286,5.69333333333333,"F_Fmsy, B_Bmsy",0
"1276","windowpane flounder",1989,0,0.7977941175,0,0.638235294,6.641723356,"F_Fmsy, B_Bmsy",0
"1277","windowpane flounder",1990,0,0.8258928575,0,0.660714286,6.31333333333333,"F_Fmsy, B_Bmsy",0
"1278","windowpane flounder",1990,0,0.86397058875,0,0.691176471,9.265306121,"F_Fmsy, B_Bmsy",0
"1279","windowpane flounder",1991,0,0.17232142875,0,0.137857143,9.7,"F_Fmsy, B_Bmsy",0
"1280","windowpane flounder",1991,0,1,0,0.967647059,10.680272106,"F_Fmsy, B_Bmsy",0
"1281","windowpane flounder",1992,0,0.38303571375,0,0.306428571,9.61333333333333,"F_Fmsy, B_Bmsy",0
"1282","windowpane flounder",1992,0,1,0,0.829411765,8.575963716,"F_Fmsy, B_Bmsy",0
"1283","windowpane flounder",1993,0,0.41428571375,0,0.331428571,10.3533333333333,"F_Fmsy, B_Bmsy",0
"1284","windowpane flounder",1993,0,0.4558823525,0,0.364705882,5.16553287833333,"F_Fmsy, B_Bmsy",0
"1285","windowpane flounder",1994,0,0.23482142875,0,0.187857143,6.47333333333333,"F_Fmsy, B_Bmsy",0
"1286","windowpane flounder",1994,0,0.79044117625,0,0.632352941,3.006802721,"F_Fmsy, B_Bmsy",0
"1287","windowpane flounder",1995,0,0.7053571425,0,0.564285714,6.02,"F_Fmsy, B_Bmsy",0
"1288","windowpane flounder",1995,0,1,0,0.964705882,2.59183673433333,"F_Fmsy, B_Bmsy",0
"1289","windowpane flounder",1996,0,0.45803571375,0,0.366428571,4.62666666666667,"F_Fmsy, B_Bmsy",0
"1290","windowpane flounder",1996,0,0.97426470625,0,0.779411765,2.29478458033333,"F_Fmsy, B_Bmsy",0
"1291","windowpane flounder",1997,0,0.37767857125,0,0.302142857,5.24,"F_Fmsy, B_Bmsy",0
"1292","windowpane flounder",1997,0,0.533088235,0,0.426470588,1.319727891,"F_Fmsy, B_Bmsy",0
"1293","windowpane flounder",1998,0.0983224166204791,1,0,1.135714286,3.83733333333333,"F_Fmsy, B_Bmsy",0
"1294","windowpane flounder",1998,0.0983224166204791,0.83823529375,0.23459383625,0.670588235,1.380952381,"F_Fmsy, B_Bmsy",0
"1295","windowpane flounder",1999,0,0.67767857125,0,0.542142857,2.4,"F_Fmsy, B_Bmsy",0
"1296","windowpane flounder",1999,0,0.71323529375,0,0.570588235,1.501133787,"F_Fmsy, B_Bmsy",0
"1297","windowpane flounder",2000,0.0725835463356505,0.6321428575,0.229642858333333,0.505714286,0.835333333333333,"F_Fmsy, B_Bmsy",0
"1298","windowpane flounder",2000,0.0725835463356505,0.66176470625,0,0.529411765,1.48526077133333,"F_Fmsy, B_Bmsy",0
"1299","windowpane flounder",2001,0.897767856875,0.79553571375,1,0.636428571,0.502,"F_Fmsy, B_Bmsy",0
"1300","windowpane flounder",2001,0.897767856875,1,1,1.194117647,1.08616780066667,"F_Fmsy, B_Bmsy",0
"1301","windowpane flounder",2002,0.864028035284091,0.76428571375,1,0.611428571,0.561333333333333,"F_Fmsy, B_Bmsy",0
"1302","windowpane flounder",2002,0.864028035284091,1,0.963770356818182,1.138235294,0.628117914,"F_Fmsy, B_Bmsy",0
"1303","windowpane flounder",2003,0.659469387689394,0.6625,0.586666666666666,0.53,0.630666666666667,"F_Fmsy, B_Bmsy",0
"1304","windowpane flounder",2003,0.659469387689394,1,0.930272108712121,1.029411765,0.598639455666667,"F_Fmsy, B_Bmsy",0
"1305","windowpane flounder",2004,0.169045062222571,0.59732142875,0.268571429166667,0.477857143,0.711333333333333,"F_Fmsy, B_Bmsy",0
"1306","windowpane flounder",2004,0.169045062222571,0.6102941175,0.29111644625,0.488235294,0.727891156333333,"F_Fmsy, B_Bmsy",0
"1307","windowpane flounder",2005,0.102380259507269,0.6071428575,0,0.485714286,1.48933333333333,"F_Fmsy, B_Bmsy",0
"1308","windowpane flounder",2005,0.102380259507269,0.66544117625,0.307706415416666,0.532352941,0.861678004333333,"F_Fmsy, B_Bmsy",0
"1309","windowpane flounder",2006,0.477474077143125,0.58928571375,0,0.471428571,1.878,"F_Fmsy, B_Bmsy",0
"1310","windowpane flounder",2006,0.477474077143125,0.96323529375,0.991396557499999,0.770588235,1.10884353733333,"F_Fmsy, B_Bmsy",0
"1311","windowpane flounder",2007,0,0.21607142875,0,0.172857143,2.90666666666667,"F_Fmsy, B_Bmsy",0
"1312","windowpane flounder",2007,0,0.7022058825,0,0.561764706,1.24036281166667,"F_Fmsy, B_Bmsy",0
"1313","windowpane flounder",2008,0,0.7022058825,0,0.561764706,1.24036281166667,"F_Fmsy, B_Bmsy",1
"1314","windowpane flounder",2009,0,0.7022058825,0,0.561764706,1.24036281166667,"F_Fmsy, B_Bmsy",1
"1315","windowpane flounder",2010,0,0.7022058825,0,0.561764706,1.24036281166667,"F_Fmsy, B_Bmsy",1
"1316","windowpane flounder",2011,0,0.7022058825,0,0.561764706,1.24036281166667,"F_Fmsy, B_Bmsy",1
"1317","windowpane flounder",2012,0,0.7022058825,0,0.561764706,1.24036281166667,"F_Fmsy, B_Bmsy",1
"1318","windowpane flounder",2013,0,0.7022058825,0,0.561764706,1.24036281166667,"F_Fmsy, B_Bmsy",1
"1319","windowpane flounder",2014,0,0.7022058825,0,0.561764706,1.24036281166667,"F_Fmsy, B_Bmsy",1
"1320","windowpane flounder",2015,0,0.7022058825,0,0.561764706,1.24036281166667,"F_Fmsy, B_Bmsy",1
"1321","windowpane flounder",2016,0,0.7022058825,0,0.561764706,1.24036281166667,"F_Fmsy, B_Bmsy",1
"1322","winter flounder",1980,0.55541558875,0.55541558875,0,0.444332471,1.90769230766667,"B_Bmsy only",1
"1323","winter flounder",1981,0.55541558875,0.55541558875,0,0.444332471,1.90769230766667,"B_Bmsy only",0
"1324","winter flounder",1982,0.497305293125,0.41915422875,0,2.594029851,1.90769230766667,"B_Bmsy only",0
"1325","winter flounder",1982,0.497305293125,0.5754563575,0,0.460365086,1.90769230766667,"B_Bmsy only",0
"1326","winter flounder",1983,0.23774875625,0.4754975125,0,2.45880597,1.90769230766667,"B_Bmsy only",0
"1327","winter flounder",1983,0.23774875625,0.5181970175,0,0.414557614,1.90769230766667,"F_Fmsy, B_Bmsy",0
"1328","winter flounder",1984,0.389836252006067,0.844962686666667,0.922730099583333,1.572089552,1.26181592033333,"F_Fmsy, B_Bmsy",0
"1329","winter flounder",1984,0.389836252006067,0.455211745,0,0.364169396,2.03076923066667,"F_Fmsy, B_Bmsy",0
"1330","winter flounder",1985,0.310167910416667,1,0.620335820833333,0.933731343,1.50373134333333,"F_Fmsy, B_Bmsy",0
"1331","winter flounder",1985,0.310167910416667,0.32924119875,0,0.263392959,2.50256410233333,"F_Fmsy, B_Bmsy",0
"1332","winter flounder",1986,0.256918532291667,1,0.513837064583333,1.166716418,1.58893034833333,"F_Fmsy, B_Bmsy",0
"1333","winter flounder",1986,0.256918532291667,0.26024369625,0,0.208194957,2.67692307666667,"F_Fmsy, B_Bmsy",0
"1334","winter flounder",1987,0.418679689162853,0.997388059583333,0.83955223875,1.206268657,1.328358209,"F_Fmsy, B_Bmsy",0
"1335","winter flounder",1987,0.418679689162853,0.21472252125,0,0.171778017,2.86153846133333,"F_Fmsy, B_Bmsy",0
"1336","winter flounder",1988,0.375855099583333,1,0.751710199166667,0.997313433,1.39863184066667,"F_Fmsy, B_Bmsy",0
"1337","winter flounder",1988,0.375855099583333,0.1777902475,0,0.142232198,2.93333333333333,"F_Fmsy, B_Bmsy",0
"1338","winter flounder",1989,0.248337603908882,0.98843283625,0.50248756375,0.790746269,1.567164179,"F_Fmsy, B_Bmsy",0
"1339","winter flounder",1989,0.248337603908882,0.1548865125,0,0.12390921,3.12820512833333,"F_Fmsy, B_Bmsy",0
"1340","winter flounder",1990,0.21027674125,1,0.4205534825,1.029104478,1.663557214,"F_Fmsy, B_Bmsy",0
"1341","winter flounder",1990,0.21027674125,0.15689058875,0,0.125512471,2.994871795,"F_Fmsy, B_Bmsy",0
"1342","winter flounder",1991,0.3424284825,1,0.684856965,1.013432836,1.452114428,"F_Fmsy, B_Bmsy",0
"1343","winter flounder",1991,0.3424284825,0.16490689625,0,0.131925517,2.871794872,"F_Fmsy, B_Bmsy",0
"1344","winter flounder",1992,0.374689054583333,1,0.749378109166666,0.83358209,1.40049751266667,"F_Fmsy, B_Bmsy",0
"1345","winter flounder",1992,0.374689054583333,0.14257575375,0,0.114060603,2.69743589766667,"F_Fmsy, B_Bmsy",0
"1346","winter flounder",1993,0.200728211347415,0.90317164125,0.444496266666666,0.722537313,1.38619403,"F_Fmsy, B_Bmsy",0
"1347","winter flounder",1993,0.200728211347415,0.1128008975,0,0.090240718,2.758974359,"F_Fmsy, B_Bmsy",0
"1348","winter flounder",1994,0,0.70485074625,0,0.563880597,1.313432836,"F_Fmsy, B_Bmsy",0
"1349","winter flounder",1994,0,0.11423238125,0,0.091385905,2.358974359,"F_Fmsy, B_Bmsy",0
"1350","winter flounder",1995,0.000496003817441991,0.63805970125,0.00155472541666646,0.510447761,1.03358208966667,"F_Fmsy, B_Bmsy",0
"1351","winter flounder",1995,0.000496003817441991,0.16404800625,0,0.131238405,2.03076923066667,"F_Fmsy, B_Bmsy",0
"1352","winter flounder",1996,0.439832089375,0.87966417875,1,0.703731343,0.768034826,"F_Fmsy, B_Bmsy",0
"1353","winter flounder",1996,0.439832089375,0.18552025875,0,0.148416207,1.63076923066667,"F_Fmsy, B_Bmsy",0
"1354","winter flounder",1997,0.5,1,1,1.026119403,0.763059701666667,"F_Fmsy, B_Bmsy",0
"1355","winter flounder",1997,0.5,0.2150088175,0,0.172007054,1.55897435866667,"F_Fmsy, B_Bmsy",0
"1356","winter flounder",1998,0.5,1,1,1.102835821,0.887437811,"F_Fmsy, B_Bmsy",0
"1357","winter flounder",1998,0.5,0.22187993875,0,0.177503951,1.46666666633333,"F_Fmsy, B_Bmsy",0
"1358","winter flounder",1999,0.448538557291667,0.897077114583333,1,1.447014925,0.764303482666667,"F_Fmsy, B_Bmsy",0
"1359","winter flounder",1999,0.448538557291667,0.23504958625,0,0.188039669,1.39487179466667,"F_Fmsy, B_Bmsy",0
"1360","winter flounder",2000,0.322117935729885,0.649875622083333,0.9913218,2.040298507,0.652363184,"F_Fmsy, B_Bmsy",0
"1361","winter flounder",2000,0.322117935729885,0.255949245,0,0.204759396,1.38461538433333,"F_Fmsy, B_Bmsy",0
"1362","winter flounder",2001,0.420781149686829,0.841728855833333,0.999802125757576,1.579850746,0.659825870666667,"F_Fmsy, B_Bmsy",0
"1363","winter flounder",2001,0.420781149686829,0.23247291625,0,0.185978333,1.61025641,"F_Fmsy, B_Bmsy",0
"1364","winter flounder",2002,0.439521144375,0.87904228875,1,1.490298507,0.843905472666667,"F_Fmsy, B_Bmsy",0
"1365","winter flounder",2002,0.439521144375,0.1732095,0,0.1385676,1.75384615366667,"F_Fmsy, B_Bmsy",0
"1366","winter flounder",2003,0.451583471433698,0.9347014925,0.966262437916666,1.356716418,1.22699004966667,"F_Fmsy, B_Bmsy",0
"1367","winter flounder",2003,0.451583471433698,0.1591809625,0,0.12734477,1.764102564,"F_Fmsy, B_Bmsy",0
"1368","winter flounder",2004,0.289082528341206,0.9360074625,0.617692785416667,0.74880597,1.335199005,"F_Fmsy, B_Bmsy",0
"1369","winter flounder",2004,0.289082528341206,0.1405716775,0,0.112457342,1.54871794866667,"F_Fmsy, B_Bmsy",0
"1370","winter flounder",2005,0.0647681892636912,0.82574626875,0.156871890833333,0.660597015,1.40982587066667,"F_Fmsy, B_Bmsy",0
"1371","winter flounder",2005,0.0647681892636912,0.12911981,0,0.103295848,1.323076923,"F_Fmsy, B_Bmsy",0
"1372","winter flounder",2006,0.282639043604367,0.83544776125,0.676616915416666,0.668358209,1.01990049766667,"F_Fmsy, B_Bmsy",0
"1373","winter flounder",2006,0.282639043604367,0.148587985,0,0.118870388,1.22051282066667,"F_Fmsy, B_Bmsy",0
"1374","winter flounder",2007,0.352973993265503,0.80522388,0.876710197083333,0.644179104,0.779228855666667,"F_Fmsy, B_Bmsy",0
"1375","winter flounder",2007,0.352973993265503,0.17807654375,0,0.142461235,1.148717949,"F_Fmsy, B_Bmsy",0
"1376","winter flounder",2008,0.321487667452249,0.7333955225,0.876710199583333,0.586716418,0.587686567,"F_Fmsy, B_Bmsy",0
"1377","winter flounder",2008,0.321487667452249,0.16748356625,0,0.133986853,1.07692307733333,"F_Fmsy, B_Bmsy",0
"1378","winter flounder",2009,0.377145668293366,0.7988805975,0.944185325,0.639104478,0.708333333333333,"F_Fmsy, B_Bmsy",0
"1379","winter flounder",2009,0.377145668293366,0.16404800625,0,0.131238405,0.769230769333333,"F_Fmsy, B_Bmsy",0
"1380","winter flounder",2010,0.46613806,0.93227612,1,0.745820896,0.743159204,"F_Fmsy, B_Bmsy",0
"1381","winter flounder",2010,0.46613806,0.20269806,0,0.162158448,0.471794871666667,"F_Fmsy, B_Bmsy",0
"1382","winter flounder",2011,0.96212686625,0.96212686625,1,0.769701493,0.827736318333333,"F_Fmsy, B_Bmsy",0
"1383","winter flounder",2012,0.90093283625,0.90093283625,1,0.720746269,0.853233830666667,"F_Fmsy, B_Bmsy",0
"1384","winter flounder",2013,0.743727723033596,0.8666044775,0.858208955,0.693283582,0.957711442666667,"F_Fmsy, B_Bmsy",0
"1385","winter flounder",2014,0,0.53787313375,0,0.430298507,1.126243781,"F_Fmsy, B_Bmsy",0
"1386","winter flounder",2015,0,0.53787313375,0,0.430298507,1.126243781,"F_Fmsy, B_Bmsy",1
"1387","winter flounder",2016,0,0.53787313375,0,0.430298507,1.126243781,"F_Fmsy, B_Bmsy",1
"1388","witch flounder",1980,0.756527323333333,0.756527323333333,0.41218638,1.784334424,1.670250896,"B_Bmsy only",1
"1389","witch flounder",1981,0.756527323333333,0.756527323333333,0.41218638,1.784334424,1.670250896,"B_Bmsy only",1
"1390","witch flounder",1982,0.756527323333333,0.756527323333333,0.41218638,1.784334424,1.670250896,"B_Bmsy only",0
"1391","witch flounder",1983,0.908890179166667,0.908890179166667,0.41218638,1.41866357,1.670250896,"B_Bmsy only",0
"1392","witch flounder",1984,0.409042659382667,0.992373060416667,0.41218638,1.218304655,1.670250896,"F_Fmsy, B_Bmsy",0
"1393","witch flounder",1985,0,1,0,1.101129526,2.16726403833333,"F_Fmsy, B_Bmsy",0
"1394","witch flounder",1986,0,1,0,1.008022802,2.16606929533333,"F_Fmsy, B_Bmsy",0
"1395","witch flounder",1987,0,1,0,0.944790457,2.13261648766667,"F_Fmsy, B_Bmsy",0
"1396","witch flounder",1988,0,1,0,0.877335585,2.162485066,"F_Fmsy, B_Bmsy",0
"1397","witch flounder",1989,0,0.9711812525,0,0.776945002,2.08482676266667,"F_Fmsy, B_Bmsy",0
"1398","witch flounder",1990,0,0.83553256625,0,0.668426053,1.666666667,"F_Fmsy, B_Bmsy",0
"1399","witch flounder",1991,0.749756140097024,0.91655230625,0.8180178425,0.733241845,1.12305854266667,"F_Fmsy, B_Bmsy",0
"1400","witch flounder",1992,0.92974770375,0.92974770375,1,0.743798163,0.867383512666667,"F_Fmsy, B_Bmsy",0
"1401","witch flounder",1993,0.274250184459128,0.76836799375,0.356925570416667,0.614694395,1.09677419366667,"F_Fmsy, B_Bmsy",0
"1402","witch flounder",1994,0,0.57465955875,0,0.459727647,1.51612903233333,"F_Fmsy, B_Bmsy",0
"1403","witch flounder",1995,0,0.53771244625,0,0.430169957,1.99283154133333,"F_Fmsy, B_Bmsy",0
"1404","witch flounder",1996,0,0.51198142125,0,0.409585137,2.81959378733333,"F_Fmsy, B_Bmsy",0
"1405","witch flounder",1997,0,0.54919244125,0,0.439353953,3.39665471933333,"F_Fmsy, B_Bmsy",0
"1406","witch flounder",1998,0,0.67956296875,0,0.543650375,3.43488649933333,"F_Fmsy, B_Bmsy",0
"1407","witch flounder",1999,0,0.788688905,0,0.630951124,2.724014337,"F_Fmsy, B_Bmsy",0
"1408","witch flounder",2000,0,0.89794679625,0,0.718357437,2.10633213866667,"F_Fmsy, B_Bmsy",0
"1409","witch flounder",2001,0,0.88079278,0,0.704634224,2.40740740766667,"F_Fmsy, B_Bmsy",0
"1410","witch flounder",2002,0,0.8121767125,0,0.64974137,2.410991637,"F_Fmsy, B_Bmsy",0
"1411","witch flounder",2003,0,0.7228438725,0,0.578275098,2.63799283166667,"F_Fmsy, B_Bmsy",0
"1412","witch flounder",2004,0,0.54985221125,0,0.439881769,2.67144563933333,"F_Fmsy, B_Bmsy",0
"1413","witch flounder",2005,0,0.480576375,0,0.3844611,3.04659498233333,"F_Fmsy, B_Bmsy",0
"1414","witch flounder",2006,0,0.34202470125,0,0.273619761,3.218637993,"F_Fmsy, B_Bmsy",0
"1415","witch flounder",2007,0,0.31602976875,0,0.252823815,2.778972521,"F_Fmsy, B_Bmsy",0
"1416","witch flounder",2008,0,0.33925366875,0,0.271402935,2.53882915166667,"F_Fmsy, B_Bmsy",0
"1417","witch flounder",2009,0,0.35007389375,0,0.280059115,2.16129032266667,"F_Fmsy, B_Bmsy",0
"1418","witch flounder",2010,0,0.31180724125,0,0.249445793,2.284348865,"F_Fmsy, B_Bmsy",0
"1419","witch flounder",2011,0,0.3046817275,0,0.243745382,2.25448028666667,"F_Fmsy, B_Bmsy",0
"1420","witch flounder",2012,0,0.326849995,0,0.261479996,2.48984468333333,"F_Fmsy, B_Bmsy",0
"1421","witch flounder",2013,0,0.3290932125,0,0.26327457,2.449223417,"F_Fmsy, B_Bmsy",0
"1422","witch flounder",2014,0,0.274068405,0,0.219254724,2.513739546,"F_Fmsy, B_Bmsy",0
"1423","witch flounder",2015,0,0.274068405,0,0.219254724,2.513739546,"F_Fmsy, B_Bmsy",1
"1424","witch flounder",2016,0,0.274068405,0,0.219254724,2.513739546,"F_Fmsy, B_Bmsy",1
"1425","yellowfin tuna",1980,0.711003787878788,0.775,0.917424242424242,1.74,0.587333333333333,"F_Fmsy, B_Bmsy",0
"1426","yellowfin tuna",1981,0.774573863636363,0.791666666666667,0.978409090909091,1.7,0.641,"F_Fmsy, B_Bmsy",0
"1427","yellowfin tuna",1982,0.825,0.825,1,1.62,0.726666666666667,"F_Fmsy, B_Bmsy",0
"1428","yellowfin tuna",1983,0.854166666666667,0.854166666666667,1,1.55,0.816666666666667,"F_Fmsy, B_Bmsy",0
"1429","yellowfin tuna",1984,0.8875,0.8875,1,1.47,0.772666666666667,"F_Fmsy, B_Bmsy",0
"1430","yellowfin tuna",1985,0.8875,0.8875,1,1.47,0.783,"F_Fmsy, B_Bmsy",0
"1431","yellowfin tuna",1986,0.9125,0.9125,1,1.41,0.771333333333333,"F_Fmsy, B_Bmsy",0
"1432","yellowfin tuna",1987,0.929166666666667,0.929166666666667,1,1.37,0.849,"F_Fmsy, B_Bmsy",0
"1433","yellowfin tuna",1988,0.941666666666667,0.941666666666667,1,1.34,0.834,"F_Fmsy, B_Bmsy",0
"1434","yellowfin tuna",1989,0.95,0.95,1,1.32,0.888333333333333,"F_Fmsy, B_Bmsy",0
"1435","yellowfin tuna",1990,0.975,0.975,1,1.26,1.02866666666667,"F_Fmsy, B_Bmsy",0
"1436","yellowfin tuna",1991,1,1,1,1.16,1.14666666666667,"F_Fmsy, B_Bmsy",0
"1437","yellowfin tuna",1992,0.979166666666667,1,0.979166666666667,1.11,1.21666666666667,"F_Fmsy, B_Bmsy",0
"1438","yellowfin tuna",1993,0.983333333333334,1,0.983333333333334,1.06,1.21333333333333,"F_Fmsy, B_Bmsy",0
"1439","yellowfin tuna",1994,0.879166666666667,1,0.879166666666667,1,1.29666666666667,"F_Fmsy, B_Bmsy",0
"1440","yellowfin tuna",1995,0.825,1,0.825,0.94,1.34,"F_Fmsy, B_Bmsy",0
"1441","yellowfin tuna",1996,0.791666666666667,1,0.791666666666667,0.9,1.36666666666667,"F_Fmsy, B_Bmsy",0
"1442","yellowfin tuna",1997,0.854166666666667,1,0.854166666666667,0.868,1.31666666666667,"F_Fmsy, B_Bmsy",0
"1443","yellowfin tuna",1998,0.841666666666667,1,0.841666666666667,0.851,1.32666666666667,"F_Fmsy, B_Bmsy",0
