"","year","rgn_id","rgn_name","assessed","nmfs_original_species","catch","binary_assessed","weighted_assessed"
"7223",2009,2,"Georges Bank","yes","MONKFISH / ANGLERFISH / GOOSEFISH",335748.066198434,1,335748.066198434
"7224",2010,2,"Georges Bank","yes","MONKFISH / ANGLERFISH / GOOSEFISH",271764.503584034,1,271764.503584034
"7225",2010,2,"Georges Bank","yes","MONKFISH / ANGLERFISH / GOOSEFISH",271764.503584034,1,271764.503584034
"7226",2011,2,"Georges Bank","yes","MONKFISH / ANGLERFISH / GOOSEFISH",341163.987921673,1,341163.987921673
"7227",2011,2,"Georges Bank","yes","MONKFISH / ANGLERFISH / GOOSEFISH",341163.987921673,1,341163.987921673
"7228",2012,2,"Georges Bank","yes","MONKFISH / ANGLERFISH / GOOSEFISH",507705.924815192,1,507705.924815192
"7229",2012,2,"Georges Bank","yes","MONKFISH / ANGLERFISH / GOOSEFISH",507705.924815192,1,507705.924815192
"7230",2013,2,"Georges Bank","yes","MONKFISH / ANGLERFISH / GOOSEFISH",376583.859858009,1,376583.859858009
"7231",2013,2,"Georges Bank","yes","MONKFISH / ANGLERFISH / GOOSEFISH",376583.859858009,1,376583.859858009
"7232",2014,2,"Georges Bank","yes","MONKFISH / ANGLERFISH / GOOSEFISH",427472.289591322,1,427472.289591322
"7233",2014,2,"Georges Bank","yes","MONKFISH / ANGLERFISH / GOOSEFISH",427472.289591322,1,427472.289591322
"7234",2015,2,"Georges Bank","yes","MONKFISH / ANGLERFISH / GOOSEFISH",583113.836600283,1,583113.836600283
"7235",2015,2,"Georges Bank","yes","MONKFISH / ANGLERFISH / GOOSEFISH",583113.836600283,1,583113.836600283
"7236",2016,2,"Georges Bank","yes","MONKFISH / ANGLERFISH / GOOSEFISH",680483.69374195,1,680483.69374195
"7237",2016,2,"Georges Bank","yes","MONKFISH / ANGLERFISH / GOOSEFISH",680483.69374195,1,680483.69374195
"7238",2017,2,"Georges Bank","yes","MONKFISH / ANGLERFISH / GOOSEFISH",840599.937789163,1,840599.937789163
"7239",2017,2,"Georges Bank","yes","MONKFISH / ANGLERFISH / GOOSEFISH",840599.937789163,1,840599.937789163
"7240",2005,3,"Gulf of Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",1725602.2299748,1,1725602.2299748
"7241",2005,3,"Gulf of Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",1725602.2299748,1,1725602.2299748
"7242",2006,3,"Gulf of Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",1179412.23923061,1,1179412.23923061
"7243",2006,3,"Gulf of Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",1179412.23923061,1,1179412.23923061
"7244",2007,3,"Gulf of Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",965270.513101426,1,965270.513101426
"7245",2007,3,"Gulf of Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",965270.513101426,1,965270.513101426
"7246",2008,3,"Gulf of Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",961366.219215826,1,961366.219215826
"7247",2008,3,"Gulf of Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",961366.219215826,1,961366.219215826
"7248",2009,3,"Gulf of Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",903482.448970751,1,903482.448970751
"7249",2009,3,"Gulf of Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",903482.448970751,1,903482.448970751
"7250",2010,3,"Gulf of Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",781749.547654362,1,781749.547654362
"7251",2010,3,"Gulf of Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",781749.547654362,1,781749.547654362
"7252",2011,3,"Gulf of Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",845731.516132229,1,845731.516132229
"7253",2011,3,"Gulf of Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",845731.516132229,1,845731.516132229
"7254",2012,3,"Gulf of Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",1082818.38269738,1,1082818.38269738
"7255",2012,3,"Gulf of Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",1082818.38269738,1,1082818.38269738
"7256",2013,3,"Gulf of Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",876227.011948151,1,876227.011948151
"7257",2013,3,"Gulf of Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",876227.011948151,1,876227.011948151
"7258",2014,3,"Gulf of Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",987146.41838934,1,987146.41838934
"7259",2014,3,"Gulf of Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",987146.41838934,1,987146.41838934
"7260",2015,3,"Gulf of Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",1273336.41725548,1,1273336.41725548
"7261",2015,3,"Gulf of Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",1273336.41725548,1,1273336.41725548
"7262",2016,3,"Gulf of Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",1585660.63247091,1,1585660.63247091
"7263",2016,3,"Gulf of Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",1585660.63247091,1,1585660.63247091
"7264",2017,3,"Gulf of Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",2537752.32458078,1,2537752.32458078
"7265",2017,3,"Gulf of Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",2537752.32458078,1,2537752.32458078
"7266",2005,4,"Mid-Atlantic Bight","yes","MONKFISH / ANGLERFISH / GOOSEFISH",369999.004271412,1,369999.004271412
"7267",2005,4,"Mid-Atlantic Bight","yes","MONKFISH / ANGLERFISH / GOOSEFISH",369999.004271412,1,369999.004271412
"7268",2006,4,"Mid-Atlantic Bight","yes","MONKFISH / ANGLERFISH / GOOSEFISH",332962.30237048,1,332962.30237048
"7269",2006,4,"Mid-Atlantic Bight","yes","MONKFISH / ANGLERFISH / GOOSEFISH",332962.30237048,1,332962.30237048
"7270",2007,4,"Mid-Atlantic Bight","yes","MONKFISH / ANGLERFISH / GOOSEFISH",455007.340338447,1,455007.340338447
"7271",2007,4,"Mid-Atlantic Bight","yes","MONKFISH / ANGLERFISH / GOOSEFISH",455007.340338447,1,455007.340338447
"7272",2008,4,"Mid-Atlantic Bight","yes","MONKFISH / ANGLERFISH / GOOSEFISH",560967.731876313,1,560967.731876313
"7273",2008,4,"Mid-Atlantic Bight","yes","MONKFISH / ANGLERFISH / GOOSEFISH",560967.731876313,1,560967.731876313
"7274",2009,4,"Mid-Atlantic Bight","yes","MONKFISH / ANGLERFISH / GOOSEFISH",399026.491391354,1,399026.491391354
"7275",2009,4,"Mid-Atlantic Bight","yes","MONKFISH / ANGLERFISH / GOOSEFISH",399026.491391354,1,399026.491391354
"7276",2010,4,"Mid-Atlantic Bight","yes","MONKFISH / ANGLERFISH / GOOSEFISH",358049.415904367,1,358049.415904367
"7277",2010,4,"Mid-Atlantic Bight","yes","MONKFISH / ANGLERFISH / GOOSEFISH",358049.415904367,1,358049.415904367
"7278",2011,4,"Mid-Atlantic Bight","yes","MONKFISH / ANGLERFISH / GOOSEFISH",443713.5779161,1,443713.5779161
"7279",2011,4,"Mid-Atlantic Bight","yes","MONKFISH / ANGLERFISH / GOOSEFISH",443713.5779161,1,443713.5779161
"7280",2012,4,"Mid-Atlantic Bight","yes","MONKFISH / ANGLERFISH / GOOSEFISH",445658.872634739,1,445658.872634739
"7281",2012,4,"Mid-Atlantic Bight","yes","MONKFISH / ANGLERFISH / GOOSEFISH",445658.872634739,1,445658.872634739
"7282",2013,4,"Mid-Atlantic Bight","yes","MONKFISH / ANGLERFISH / GOOSEFISH",584018.233177148,1,584018.233177148
"7283",2013,4,"Mid-Atlantic Bight","yes","MONKFISH / ANGLERFISH / GOOSEFISH",584018.233177148,1,584018.233177148
"7284",2014,4,"Mid-Atlantic Bight","yes","MONKFISH / ANGLERFISH / GOOSEFISH",576302.358929276,1,576302.358929276
"7285",2014,4,"Mid-Atlantic Bight","yes","MONKFISH / ANGLERFISH / GOOSEFISH",576302.358929276,1,576302.358929276
"7286",2015,4,"Mid-Atlantic Bight","yes","MONKFISH / ANGLERFISH / GOOSEFISH",416178.801230539,1,416178.801230539
"7287",2015,4,"Mid-Atlantic Bight","yes","MONKFISH / ANGLERFISH / GOOSEFISH",416178.801230539,1,416178.801230539
"7288",2016,4,"Mid-Atlantic Bight","yes","MONKFISH / ANGLERFISH / GOOSEFISH",380961.664284667,1,380961.664284667
"7289",2016,4,"Mid-Atlantic Bight","yes","MONKFISH / ANGLERFISH / GOOSEFISH",380961.664284667,1,380961.664284667
"7290",2017,4,"Mid-Atlantic Bight","yes","MONKFISH / ANGLERFISH / GOOSEFISH",359905.352081328,1,359905.352081328
"7291",2017,4,"Mid-Atlantic Bight","yes","MONKFISH / ANGLERFISH / GOOSEFISH",359905.352081328,1,359905.352081328
"7292",2005,5,"Connecticut","yes","MONKFISH / ANGLERFISH / GOOSEFISH",1675.13275437785,1,1675.13275437785
"7293",2005,5,"Connecticut","yes","MONKFISH / ANGLERFISH / GOOSEFISH",1675.13275437785,1,1675.13275437785
"7294",2006,5,"Connecticut","yes","MONKFISH / ANGLERFISH / GOOSEFISH",2946.3987072259,1,2946.3987072259
"7295",2006,5,"Connecticut","yes","MONKFISH / ANGLERFISH / GOOSEFISH",2946.3987072259,1,2946.3987072259
"7296",2007,5,"Connecticut","yes","MONKFISH / ANGLERFISH / GOOSEFISH",6735.31093508931,1,6735.31093508931
"7297",2007,5,"Connecticut","yes","MONKFISH / ANGLERFISH / GOOSEFISH",6735.31093508931,1,6735.31093508931
"7298",2008,5,"Connecticut","yes","MONKFISH / ANGLERFISH / GOOSEFISH",6083.18748050334,1,6083.18748050334
"7299",2008,5,"Connecticut","yes","MONKFISH / ANGLERFISH / GOOSEFISH",6083.18748050334,1,6083.18748050334
"7300",2009,5,"Connecticut","yes","MONKFISH / ANGLERFISH / GOOSEFISH",1375.90553245748,1,1375.90553245748
"7301",2009,5,"Connecticut","yes","MONKFISH / ANGLERFISH / GOOSEFISH",1375.90553245748,1,1375.90553245748
"7302",2010,5,"Connecticut","yes","MONKFISH / ANGLERFISH / GOOSEFISH",1518.92295215289,1,1518.92295215289
"7303",2010,5,"Connecticut","yes","MONKFISH / ANGLERFISH / GOOSEFISH",1518.92295215289,1,1518.92295215289
"7304",2011,5,"Connecticut","yes","MONKFISH / ANGLERFISH / GOOSEFISH",2436.69301858399,1,2436.69301858399
"7305",2011,5,"Connecticut","yes","MONKFISH / ANGLERFISH / GOOSEFISH",2436.69301858399,1,2436.69301858399
"7306",2012,5,"Connecticut","yes","MONKFISH / ANGLERFISH / GOOSEFISH",1304.84656292329,1,1304.84656292329
"7307",2012,5,"Connecticut","yes","MONKFISH / ANGLERFISH / GOOSEFISH",1304.84656292329,1,1304.84656292329
"7308",2013,5,"Connecticut","yes","MONKFISH / ANGLERFISH / GOOSEFISH",6036.71431477423,1,6036.71431477423
"7309",2013,5,"Connecticut","yes","MONKFISH / ANGLERFISH / GOOSEFISH",6036.71431477423,1,6036.71431477423
"7310",2014,5,"Connecticut","yes","MONKFISH / ANGLERFISH / GOOSEFISH",1879.31485671028,1,1879.31485671028
"7311",2014,5,"Connecticut","yes","MONKFISH / ANGLERFISH / GOOSEFISH",1879.31485671028,1,1879.31485671028
"7312",2015,5,"Connecticut","yes","MONKFISH / ANGLERFISH / GOOSEFISH",1671.23500499412,1,1671.23500499412
"7313",2015,5,"Connecticut","yes","MONKFISH / ANGLERFISH / GOOSEFISH",1671.23500499412,1,1671.23500499412
"7314",2016,5,"Connecticut","yes","MONKFISH / ANGLERFISH / GOOSEFISH",995.725054105751,1,995.725054105751
"7315",2016,5,"Connecticut","yes","MONKFISH / ANGLERFISH / GOOSEFISH",995.725054105751,1,995.725054105751
"7316",2017,5,"Connecticut","yes","MONKFISH / ANGLERFISH / GOOSEFISH",3171.86851773103,1,3171.86851773103
"7317",2017,5,"Connecticut","yes","MONKFISH / ANGLERFISH / GOOSEFISH",3171.86851773103,1,3171.86851773103
"7318",2005,6,"Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",65925.001068023,1,65925.001068023
"7319",2005,6,"Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",65925.001068023,1,65925.001068023
"7320",2006,6,"Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",37487.5907256625,1,37487.5907256625
"7321",2006,6,"Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",37487.5907256625,1,37487.5907256625
"7322",2007,6,"Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",50908.8009842493,1,50908.8009842493
"7323",2007,6,"Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",50908.8009842493,1,50908.8009842493
"7324",2008,6,"Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",47407.4302289865,1,47407.4302289865
"7325",2008,6,"Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",47407.4302289865,1,47407.4302289865
"7326",2009,6,"Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",39337.3672173799,1,39337.3672173799
"7327",2009,6,"Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",39337.3672173799,1,39337.3672173799
"7328",2010,6,"Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",33597.2567060592,1,33597.2567060592
"7329",2010,6,"Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",33597.2567060592,1,33597.2567060592
"7330",2011,6,"Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",46963.663492544,1,46963.663492544
"7331",2011,6,"Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",46963.663492544,1,46963.663492544
"7332",2012,6,"Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",53103.9367957313,1,53103.9367957313
"7333",2012,6,"Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",53103.9367957313,1,53103.9367957313
"7334",2013,6,"Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",34118.9134175837,1,34118.9134175837
"7335",2013,6,"Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",34118.9134175837,1,34118.9134175837
"7336",2014,6,"Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",30220.3161141466,1,30220.3161141466
"7337",2014,6,"Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",30220.3161141466,1,30220.3161141466
"7338",2015,6,"Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",53679.6996037906,1,53679.6996037906
"7339",2015,6,"Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",53679.6996037906,1,53679.6996037906
"7340",2016,6,"Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",84597.1304736564,1,84597.1304736564
"7341",2016,6,"Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",84597.1304736564,1,84597.1304736564
"7342",2017,6,"Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",132043.332459526,1,132043.332459526
"7343",2017,6,"Maine","yes","MONKFISH / ANGLERFISH / GOOSEFISH",132043.332459526,1,132043.332459526
"7344",2005,7,"Massachusetts-North","yes","MONKFISH / ANGLERFISH / GOOSEFISH",125678.826339457,1,125678.826339457
"7345",2005,7,"Massachusetts-North","yes","MONKFISH / ANGLERFISH / GOOSEFISH",125678.826339457,1,125678.826339457
"7346",2006,7,"Massachusetts-North","yes","MONKFISH / ANGLERFISH / GOOSEFISH",87250.0002862842,1,87250.0002862842
"7347",2006,7,"Massachusetts-North","yes","MONKFISH / ANGLERFISH / GOOSEFISH",87250.0002862842,1,87250.0002862842
"7348",2007,7,"Massachusetts-North","yes","MONKFISH / ANGLERFISH / GOOSEFISH",96067.8835692069,1,96067.8835692069
"7349",2007,7,"Massachusetts-North","yes","MONKFISH / ANGLERFISH / GOOSEFISH",96067.8835692069,1,96067.8835692069
"7350",2008,7,"Massachusetts-North","yes","MONKFISH / ANGLERFISH / GOOSEFISH",114643.402473636,1,114643.402473636
"7351",2008,7,"Massachusetts-North","yes","MONKFISH / ANGLERFISH / GOOSEFISH",114643.402473636,1,114643.402473636
"7352",2009,7,"Massachusetts-North","yes","MONKFISH / ANGLERFISH / GOOSEFISH",105744.414184728,1,105744.414184728
"7353",2009,7,"Massachusetts-North","yes","MONKFISH / ANGLERFISH / GOOSEFISH",105744.414184728,1,105744.414184728
"7354",2010,7,"Massachusetts-North","yes","MONKFISH / ANGLERFISH / GOOSEFISH",99928.5740386645,1,99928.5740386645
"7355",2010,7,"Massachusetts-North","yes","MONKFISH / ANGLERFISH / GOOSEFISH",99928.5740386645,1,99928.5740386645
"7356",2011,7,"Massachusetts-North","yes","MONKFISH / ANGLERFISH / GOOSEFISH",90653.3294958818,1,90653.3294958818
"7357",2011,7,"Massachusetts-North","yes","MONKFISH / ANGLERFISH / GOOSEFISH",90653.3294958818,1,90653.3294958818
"7358",2012,7,"Massachusetts-North","yes","MONKFISH / ANGLERFISH / GOOSEFISH",88945.0683068842,1,88945.0683068842
"7359",2012,7,"Massachusetts-North","yes","MONKFISH / ANGLERFISH / GOOSEFISH",88945.0683068842,1,88945.0683068842
"7360",2013,7,"Massachusetts-North","yes","MONKFISH / ANGLERFISH / GOOSEFISH",76767.1197500711,1,76767.1197500711
"7361",2013,7,"Massachusetts-North","yes","MONKFISH / ANGLERFISH / GOOSEFISH",76767.1197500711,1,76767.1197500711
"7362",2014,7,"Massachusetts-North","yes","MONKFISH / ANGLERFISH / GOOSEFISH",97861.799184613,1,97861.799184613
"7363",2014,7,"Massachusetts-North","yes","MONKFISH / ANGLERFISH / GOOSEFISH",97861.799184613,1,97861.799184613
"7364",2015,7,"Massachusetts-North","yes","MONKFISH / ANGLERFISH / GOOSEFISH",124759.907562145,1,124759.907562145
"7365",2015,7,"Massachusetts-North","yes","MONKFISH / ANGLERFISH / GOOSEFISH",124759.907562145,1,124759.907562145
"7366",2016,7,"Massachusetts-North","yes","MONKFISH / ANGLERFISH / GOOSEFISH",132876.533548133,1,132876.533548133
"7367",2016,7,"Massachusetts-North","yes","MONKFISH / ANGLERFISH / GOOSEFISH",132876.533548133,1,132876.533548133
"7368",2017,7,"Massachusetts-North","yes","MONKFISH / ANGLERFISH / GOOSEFISH",211604.467859422,1,211604.467859422
"7369",2017,7,"Massachusetts-North","yes","MONKFISH / ANGLERFISH / GOOSEFISH",211604.467859422,1,211604.467859422
"7370",2005,8,"Massachusetts-South","yes","MONKFISH / ANGLERFISH / GOOSEFISH",12629.535159593,1,12629.535159593
"7371",2005,8,"Massachusetts-South","yes","MONKFISH / ANGLERFISH / GOOSEFISH",12629.535159593,1,12629.535159593
"7372",2006,8,"Massachusetts-South","yes","MONKFISH / ANGLERFISH / GOOSEFISH",15281.2328025912,1,15281.2328025912
"7373",2006,8,"Massachusetts-South","yes","MONKFISH / ANGLERFISH / GOOSEFISH",15281.2328025912,1,15281.2328025912
"7374",2007,8,"Massachusetts-South","yes","MONKFISH / ANGLERFISH / GOOSEFISH",12103.9482486487,1,12103.9482486487
"7375",2007,8,"Massachusetts-South","yes","MONKFISH / ANGLERFISH / GOOSEFISH",12103.9482486487,1,12103.9482486487
"7376",2008,8,"Massachusetts-South","yes","MONKFISH / ANGLERFISH / GOOSEFISH",18920.6483340294,1,18920.6483340294
"7377",2008,8,"Massachusetts-South","yes","MONKFISH / ANGLERFISH / GOOSEFISH",18920.6483340294,1,18920.6483340294
"7378",2009,8,"Massachusetts-South","yes","MONKFISH / ANGLERFISH / GOOSEFISH",11428.2459927641,1,11428.2459927641
"7379",2009,8,"Massachusetts-South","yes","MONKFISH / ANGLERFISH / GOOSEFISH",11428.2459927641,1,11428.2459927641
"7380",2010,8,"Massachusetts-South","yes","MONKFISH / ANGLERFISH / GOOSEFISH",9061.29813279091,1,9061.29813279091
"7381",2010,8,"Massachusetts-South","yes","MONKFISH / ANGLERFISH / GOOSEFISH",9061.29813279091,1,9061.29813279091
"7382",2011,8,"Massachusetts-South","yes","MONKFISH / ANGLERFISH / GOOSEFISH",14332.9560051033,1,14332.9560051033
"7383",2011,8,"Massachusetts-South","yes","MONKFISH / ANGLERFISH / GOOSEFISH",14332.9560051033,1,14332.9560051033
"7384",2012,8,"Massachusetts-South","yes","MONKFISH / ANGLERFISH / GOOSEFISH",22250.4553571544,1,22250.4553571544
"7385",2012,8,"Massachusetts-South","yes","MONKFISH / ANGLERFISH / GOOSEFISH",22250.4553571544,1,22250.4553571544
"7386",2013,8,"Massachusetts-South","yes","MONKFISH / ANGLERFISH / GOOSEFISH",17655.6162908338,1,17655.6162908338
"7387",2013,8,"Massachusetts-South","yes","MONKFISH / ANGLERFISH / GOOSEFISH",17655.6162908338,1,17655.6162908338
"7388",2014,8,"Massachusetts-South","yes","MONKFISH / ANGLERFISH / GOOSEFISH",16489.2168836172,1,16489.2168836172
"7389",2014,8,"Massachusetts-South","yes","MONKFISH / ANGLERFISH / GOOSEFISH",16489.2168836172,1,16489.2168836172
"7390",2015,8,"Massachusetts-South","yes","MONKFISH / ANGLERFISH / GOOSEFISH",13231.2912178358,1,13231.2912178358
"7391",2015,8,"Massachusetts-South","yes","MONKFISH / ANGLERFISH / GOOSEFISH",13231.2912178358,1,13231.2912178358
"7392",2016,8,"Massachusetts-South","yes","MONKFISH / ANGLERFISH / GOOSEFISH",12803.3193793182,1,12803.3193793182
"7393",2016,8,"Massachusetts-South","yes","MONKFISH / ANGLERFISH / GOOSEFISH",12803.3193793182,1,12803.3193793182
"7394",2017,8,"Massachusetts-South","yes","MONKFISH / ANGLERFISH / GOOSEFISH",10676.4992816495,1,10676.4992816495
"7395",2017,8,"Massachusetts-South","yes","MONKFISH / ANGLERFISH / GOOSEFISH",10676.4992816495,1,10676.4992816495
"7396",2005,9,"New Hampshire","yes","MONKFISH / ANGLERFISH / GOOSEFISH",4024.11348207016,1,4024.11348207016
"7397",2005,9,"New Hampshire","yes","MONKFISH / ANGLERFISH / GOOSEFISH",4024.11348207016,1,4024.11348207016
"7398",2006,9,"New Hampshire","yes","MONKFISH / ANGLERFISH / GOOSEFISH",1931.09430456265,1,1931.09430456265
"7399",2006,9,"New Hampshire","yes","MONKFISH / ANGLERFISH / GOOSEFISH",1931.09430456265,1,1931.09430456265
"7400",2007,9,"New Hampshire","yes","MONKFISH / ANGLERFISH / GOOSEFISH",2397.53957979786,1,2397.53957979786
"7401",2007,9,"New Hampshire","yes","MONKFISH / ANGLERFISH / GOOSEFISH",2397.53957979786,1,2397.53957979786
"7402",2008,9,"New Hampshire","yes","MONKFISH / ANGLERFISH / GOOSEFISH",2912.31697619994,1,2912.31697619994
"7403",2008,9,"New Hampshire","yes","MONKFISH / ANGLERFISH / GOOSEFISH",2912.31697619994,1,2912.31697619994
"7404",2009,9,"New Hampshire","yes","MONKFISH / ANGLERFISH / GOOSEFISH",2290.69369772591,1,2290.69369772591
"7405",2009,9,"New Hampshire","yes","MONKFISH / ANGLERFISH / GOOSEFISH",2290.69369772591,1,2290.69369772591
"7406",2010,9,"New Hampshire","yes","MONKFISH / ANGLERFISH / GOOSEFISH",3025.78705761964,1,3025.78705761964
"7407",2010,9,"New Hampshire","yes","MONKFISH / ANGLERFISH / GOOSEFISH",3025.78705761964,1,3025.78705761964
"7408",2011,9,"New Hampshire","yes","MONKFISH / ANGLERFISH / GOOSEFISH",3215.45295587529,1,3215.45295587529
"7409",2011,9,"New Hampshire","yes","MONKFISH / ANGLERFISH / GOOSEFISH",3215.45295587529,1,3215.45295587529
"7410",2012,9,"New Hampshire","yes","MONKFISH / ANGLERFISH / GOOSEFISH",4126.38551221152,1,4126.38551221152
"7411",2012,9,"New Hampshire","yes","MONKFISH / ANGLERFISH / GOOSEFISH",4126.38551221152,1,4126.38551221152
"7412",2013,9,"New Hampshire","yes","MONKFISH / ANGLERFISH / GOOSEFISH",2640.28669451996,1,2640.28669451996
"7413",2013,9,"New Hampshire","yes","MONKFISH / ANGLERFISH / GOOSEFISH",2640.28669451996,1,2640.28669451996
"7414",2014,9,"New Hampshire","yes","MONKFISH / ANGLERFISH / GOOSEFISH",2369.69340846567,1,2369.69340846567
"7415",2014,9,"New Hampshire","yes","MONKFISH / ANGLERFISH / GOOSEFISH",2369.69340846567,1,2369.69340846567
