"","rgn_id","area_km2","SID"
"3493",8,171,22710886
"3494",9,22,22710886
"3495",10,302,22710886
"3496",11,103,22710886
"3497",4,1,22711374
"3498",5,63,22711374
"3499",6,326,22711374
"3500",7,182,22711374
"3501",8,172,22711374
"3502",9,22,22711374
"3503",10,303,22711374
"3504",11,104,22711374
"3505",4,1,22717434
"3506",5,63,22717434
"3507",6,881,22717434
"3508",7,182,22717434
"3509",8,171,22717434
"3510",9,22,22717434
"3511",10,302,22717434
"3512",11,104,22717434
"3513",4,1,22718575
"3514",5,63,22718575
"3515",6,881,22718575
"3516",7,183,22718575
"3517",8,172,22718575
"3518",9,22,22718575
"3519",10,303,22718575
"3520",11,103,22718575
"3521",4,1,22721033
"3522",5,63,22721033
"3523",6,881,22721033
"3524",7,182,22721033
"3525",8,172,22721033
"3526",9,22,22721033
"3527",10,301,22721033
"3528",11,104,22721033
"3529",4,1,22721058
"3530",5,63,22721058
"3531",6,911,22721058
"3532",7,182,22721058
"3533",8,172,22721058
"3534",9,22,22721058
"3535",10,303,22721058
"3536",11,104,22721058
"3537",4,1,22721123
"3538",5,51,22721123
"3539",6,10,22721123
"3540",7,113,22721123
"3541",8,169,22721123
"3542",9,22,22721123
"3543",10,283,22721123
"3544",11,94,22721123
"3545",4,1,22721836
"3546",5,63,22721836
"3547",6,881,22721836
"3548",7,183,22721836
"3549",8,171,22721836
"3550",9,22,22721836
"3551",10,303,22721836
"3552",11,103,22721836
"3553",4,1,22728182
"3554",5,63,22728182
"3555",6,882,22728182
"3556",7,183,22728182
"3557",8,172,22728182
"3558",9,22,22728182
"3559",10,302,22728182
"3560",11,104,22728182
"3561",4,1,22728393
"3562",5,63,22728393
"3563",6,828,22728393
"3564",7,182,22728393
"3565",8,172,22728393
"3566",9,22,22728393
"3567",10,303,22728393
"3568",11,104,22728393
"3569",2,3310,22734194
"3570",3,28188,22734194
"3571",4,18353,22734194
"3572",5,1291,22734194
"3573",6,4678,22734194
"3574",7,2379,22734194
"3575",8,2764,22734194
"3576",9,28,22734194
"3577",10,3917,22734194
"3578",11,897,22734194
"3579",1,101403,22735803
"3580",2,32899,22735803
"3581",4,6750,22735803
"3582",1,36254,22736135
"3583",1,105282,23148
"3584",2,32272,23148
"3585",4,16397,23148
"3586",1,99034,2476
"3587",2,5063,2476
"3588",4,29739,2476
"3589",10,471,2476
"3590",1,105282,2477
"3591",2,49938,2477
"3592",3,59638,2477
"3593",4,42218,2477
"3594",5,1453,2477
"3595",6,6675,2477
"3596",7,3398,2477
"3597",8,2675,2477
"3598",9,180,2477
"3599",10,4395,2477
"3600",11,1119,2477
"3601",1,204,3851
"3602",2,10480,3851
"3603",4,38686,3851
"3604",5,1453,3851
"3605",8,2666,3851
"3606",10,4395,3851
"3607",11,1119,3851
"3608",1,44043,3852
"3609",2,24649,3852
"3610",3,1509,3852
"3611",4,42218,3852
"3612",5,1453,3852
"3613",7,1914,3852
"3614",8,2675,3852
"3615",10,4395,3852
"3616",11,1119,3852
"3617",1,1308,3853
"3618",2,16111,3853
"3619",4,41369,3853
"3620",5,1453,3853
"3621",7,1,3853
"3622",8,2662,3853
"3623",10,4395,3853
"3624",11,1119,3853
"3625",1,105282,3855
"3626",2,49938,3855
"3627",3,59638,3855
"3628",4,42218,3855
"3629",5,1453,3855
"3630",6,6675,3855
"3631",7,3398,3855
"3632",8,2675,3855
"3633",9,180,3855
"3634",10,4395,3855
"3635",11,1119,3855
"3636",1,416,39336
"3637",4,246,39336
"3638",1,105282,39339
"3639",2,49938,39339
"3640",3,59638,39339
"3641",4,42218,39339
"3642",5,1453,39339
"3643",6,6675,39339
"3644",7,3398,39339
"3645",8,2675,39339
"3646",9,180,39339
"3647",10,4395,39339
"3648",11,1119,39339
"3649",1,105282,39341
"3650",2,49938,39341
"3651",3,59638,39341
"3652",4,42218,39341
"3653",5,1453,39341
"3654",6,6675,39341
"3655",7,3398,39341
"3656",8,2675,39341
"3657",9,180,39341
"3658",10,4395,39341
"3659",11,1119,39341
"3660",1,199,39368
"3661",4,17887,39368
"3662",5,1409,39368
"3663",10,4003,39368
"3664",1,105282,39370
"3665",2,39145,39370
"3666",3,335,39370
"3667",4,42218,39370
"3668",5,13,39370
"3669",8,1335,39370
"3670",10,3093,39370
"3671",11,768,39370
"3672",1,219,39372
"3673",2,22263,39372
"3674",3,16911,39372
"3675",4,38686,39372
"3676",5,1453,39372
"3677",6,427,39372
"3678",7,3398,39372
"3679",8,2675,39372
"3680",9,180,39372
"3681",10,4395,39372
"3682",11,1119,39372
"3683",1,105282,39374
"3684",2,49938,39374
"3685",3,59638,39374
"3686",4,42218,39374
"3687",5,1453,39374
"3688",6,6675,39374
"3689",7,3398,39374
"3690",8,2675,39374
"3691",9,180,39374
"3692",10,4395,39374
"3693",11,1119,39374
"3694",1,257,39378
"3695",2,25097,39378
"3696",3,12564,39378
"3697",4,38695,39378
"3698",5,1453,39378
"3699",6,9,39378
"3700",7,3398,39378
"3701",8,2675,39378
"3702",9,152,39378
"3703",10,4395,39378
"3704",11,1119,39378
"3705",1,209,39380
"3706",2,10785,39380
"3707",3,6471,39380
"3708",4,38215,39380
"3709",5,1453,39380
"3710",6,338,39380
"3711",7,3398,39380
"3712",8,2675,39380
"3713",9,180,39380
"3714",10,4395,39380
"3715",11,1119,39380
"3716",1,105282,39381
"3717",2,49938,39381
"3718",3,59638,39381
"3719",4,42218,39381
"3720",5,1453,39381
"3721",6,6675,39381
"3722",7,3398,39381
"3723",8,2676,39381
"3724",9,180,39381
"3725",10,4396,39381
"3726",11,1120,39381
"3727",1,66985,39385
"3728",2,49938,39385
"3729",3,59638,39385
"3730",4,42218,39385
"3731",5,1453,39385
"3732",6,6675,39385
"3733",7,3398,39385
"3734",8,2675,39385
"3735",9,180,39385
"3736",10,4395,39385
"3737",11,1119,39385
"3738",1,208,39386
"3739",4,18123,39386
"3740",5,1291,39386
"3741",10,3843,39386
"3742",1,199,39387
"3743",2,5255,39387
"3744",3,3128,39387
"3745",4,34965,39387
"3746",5,1453,39387
"3747",6,29,39387
"3748",7,3398,39387
"3749",8,2675,39387
"3750",9,180,39387
"3751",10,4395,39387
"3752",11,1119,39387
"3753",1,270,39388
"3754",2,47859,39388
"3755",3,52691,39388
"3756",4,38686,39388
"3757",5,1453,39388
"3758",6,6675,39388
"3759",7,3398,39388
"3760",8,2675,39388
"3761",9,180,39388
"3762",10,4395,39388
"3763",11,1119,39388
"3764",3,25467,41671
"3765",6,6455,41671
"3766",1,34342,41747
"3767",2,49938,41747
"3768",3,59638,41747
"3769",4,42218,41747
"3770",5,1453,41747
"3771",6,6675,41747
"3772",7,3398,41747
"3773",8,2675,41747
"3774",9,180,41747
"3775",10,4395,41747
"3776",11,1119,41747
"3777",1,10551,41801
"3778",2,24595,41801
"3779",3,33658,41801
"3780",4,41974,41801
"3781",5,1453,41801
"3782",6,1668,41801
"3783",7,3398,41801
"3784",8,2675,41801
"3785",9,180,41801
"3786",10,4395,41801
"3787",11,1119,41801
"3788",1,71160,42700
"3789",2,49938,42700
"3790",3,59638,42700
"3791",4,42218,42700
"3792",5,1453,42700
"3793",6,6616,42700
"3794",7,3398,42700
"3795",8,2675,42700
"3796",9,180,42700
"3797",10,4395,42700
"3798",11,1119,42700
"3799",1,249,42830204
"3800",2,47645,42830204
"3801",3,51014,42830204
"3802",4,38204,42830204
"3803",5,1453,42830204
"3804",6,6675,42830204
"3805",7,3398,42830204
"3806",8,2675,42830204
"3807",9,180,42830204
"3808",10,4395,42830204
"3809",11,1119,42830204
"3810",1,52300,42830251
"3811",2,2283,42830251
"3812",3,2800,42830251
"3813",4,3621,42830251
"3814",1,52300,42830260
"3815",2,2283,42830260
"3816",3,2800,42830260
"3817",4,3621,42830260
"3818",1,52300,42830277
"3819",2,2283,42830277
"3820",3,2800,42830277
"3821",4,3621,42830277
"3822",1,105282,4292
"3823",2,49938,4292
"3824",3,59638,4292
"3825",4,42218,4292
"3826",5,1453,4292
"3827",6,6675,4292
"3828",7,3398,4292
"3829",8,2675,4292
"3830",9,180,4292
"3831",10,4395,4292
"3832",11,1119,4292
"3833",1,52553,43972
"3834",2,49938,43972
"3835",3,59638,43972
"3836",4,42218,43972
"3837",5,1453,43972
"3838",6,6675,43972
"3839",7,3398,43972
"3840",8,2675,43972
"3841",9,180,43972
"3842",10,4395,43972
"3843",11,1119,43972
"3844",1,2237,44216
"3845",2,2026,44216
"3846",4,3168,44216
"3847",1,24188,44224
"3848",2,6346,44224
"3849",3,2138,44224
"3850",4,39216,44224
"3851",5,1453,44224
"3852",7,3132,44224
"3853",8,2675,44224
"3854",10,4395,44224
"3855",11,1119,44224
"3856",1,66985,44566
"3857",2,49938,44566
"3858",3,59638,44566
"3859",4,42218,44566
"3860",5,1453,44566
"3861",6,6675,44566
"3862",7,3398,44566
"3863",8,2675,44566
"3864",9,180,44566
"3865",10,4395,44566
"3866",11,1119,44566
"3867",1,11790,44599
"3868",2,44265,44599
"3869",3,56608,44599
"3870",4,29149,44599
"3871",5,905,44599
"3872",6,5814,44599
"3873",7,3398,44599
"3874",8,2675,44599
"3875",9,180,44599
"3876",10,2437,44599
"3877",11,1119,44599
"3878",1,20669,44657
"3879",2,7796,44657
"3880",4,7245,44657
"3881",4,1,45354964
"3882",5,63,45354964
"3883",6,881,45354964
"3884",7,184,45354964
"3885",8,172,45354964
"3886",9,22,45354964
"3887",10,302,45354964
"3888",11,104,45354964
"3889",1,249,46104064
"3890",2,47647,46104064
"3891",3,51016,46104064
"3892",4,38208,46104064
"3893",5,1453,46104064
"3894",6,6675,46104064
"3895",7,3398,46104064
"3896",8,2675,46104064
"3897",9,180,46104064
"3898",10,4395,46104064
"3899",11,1119,46104064
"3900",1,105282,4615
"3901",2,49938,4615
"3902",3,23546,4615
"3903",4,42218,4615
"3904",5,1453,4615
"3905",7,2620,4615
"3906",8,2675,4615
"3907",10,4395,4615
"3908",11,1119,4615
"3909",1,105282,46967827
"3910",2,49938,46967827
"3911",3,59638,46967827
"3912",4,42212,46967827
"3913",5,1343,46967827
"3914",6,6740,46967827
"3915",7,2950,46967827
"3916",8,2620,46967827
"3917",9,150,46967827
"3918",10,4338,46967827
"3919",11,1178,46967827
"3920",1,199,47153800
"3921",4,16234,47153800
"3922",10,1383,47153800
"3923",1,105282,47164926
"3924",2,36117,47164926
"3925",3,168,47164926
"3926",4,42218,47164926
"3927",5,1430,47164926
"3928",8,2355,47164926
"3929",10,4395,47164926
"3930",11,1097,47164926
"3931",1,105282,47165067
"3932",2,49938,47165067
"3933",3,34759,47165067
"3934",4,42218,47165067
"3935",5,1453,47165067
"3936",7,2196,47165067
"3937",8,2675,47165067
"3938",10,4395,47165067
"3939",11,1119,47165067
"3940",1,105282,47165104
"3941",2,49938,47165104
"3942",3,51334,47165104
"3943",4,42218,47165104
"3944",5,1453,47165104
"3945",6,36,47165104
"3946",7,3246,47165104
"3947",8,2675,47165104
"3948",10,4395,47165104
"3949",11,1119,47165104
"3950",1,1721,47165158
"3951",4,99,47165158
"3952",1,105256,47165363
"3953",2,8101,47165363
"3954",4,18020,47165363
"3955",1,105282,47165538
"3956",2,49938,47165538
"3957",3,59638,47165538
"3958",4,42218,47165538
"3959",5,1453,47165538
"3960",6,6675,47165538
"3961",7,3398,47165538
"3962",8,2675,47165538
"3963",9,180,47165538
"3964",10,4395,47165538
"3965",11,1119,47165538
"3966",1,3562,57693936
"3967",1,4737,57825241
"3968",2,1848,60128
"3969",3,296,60128
"3970",4,13419,60128
"3971",5,1453,60128
"3972",7,234,60128
"3973",8,2648,60128
"3974",10,4395,60128
"3975",11,1119,60128
"3976",1,270,60140
"3977",2,47859,60140
"3978",3,54943,60140
"3979",4,38686,60140
"3980",5,1453,60140
"3981",6,6675,60140
"3982",7,3398,60140
"3983",8,2675,60140
"3984",9,180,60140
"3985",10,4395,60140
"3986",11,1119,60140
"3987",1,52300,60145
"3988",2,2291,60145
"3989",3,14210,60145
"3990",4,4011,60145
"3991",1,199,60159
"3992",2,2799,60159
"3993",4,31481,60159
"3994",5,1453,60159
"3995",8,2380,60159
"3996",10,4395,60159
"3997",11,1119,60159
"3998",1,52556,60213
"3999",2,49938,60213
"4000",3,59638,60213
"4001",4,42218,60213
"4002",5,1453,60213
"4003",6,6675,60213
"4004",7,3398,60213
"4005",8,2675,60213
"4006",9,180,60213
"4007",10,4395,60213
"4008",11,1119,60213
"4009",1,18632,60219
"4010",2,3691,60219
"4011",4,38990,60219
"4012",5,1453,60219
"4013",8,2052,60219
"4014",10,4395,60219
"4015",11,1119,60219
"4016",1,233,60223
"4017",2,23007,60223
"4018",3,16790,60223
"4019",4,38215,60223
"4020",5,1453,60223
"4021",6,387,60223
"4022",7,3398,60223
"4023",8,2675,60223
"4024",9,180,60223
"4025",10,4395,60223
"4026",11,1119,60223
"4027",1,105272,60225
"4028",2,43180,60225
"4029",3,9188,60225
"4030",4,42218,60225
"4031",5,1453,60225
"4032",7,2168,60225
"4033",8,2675,60225
"4034",10,4395,60225
"4035",11,1119,60225
"4036",1,23771,60233
"4037",2,16116,60233
"4038",3,9326,60233
"4039",4,42218,60233
"4040",5,1453,60233
"4041",7,3107,60233
"4042",8,2675,60233
"4043",10,4395,60233
"4044",11,1119,60233
"4045",1,18305,60242
"4046",2,46606,60242
"4047",3,59638,60242
"4048",4,39691,60242
"4049",5,1453,60242
"4050",6,6675,60242
"4051",7,3398,60242
"4052",8,2675,60242
"4053",9,180,60242
"4054",10,4395,60242
"4055",11,1119,60242
"4056",1,22649,60248
"4057",2,24291,60248
"4058",3,32526,60248
"4059",4,42218,60248
"4060",5,1453,60248
"4061",6,1231,60248
"4062",7,3398,60248
"4063",8,2675,60248
"4064",9,180,60248
"4065",10,4395,60248
"4066",11,1119,60248
"4067",1,4928,60469175
"4068",1,105258,60469186
"4069",2,6553,60469186
"4070",4,5024,60469186
"4071",1,105282,60469232
"4072",2,49938,60469232
"4073",3,59638,60469232
"4074",4,42218,60469232
"4075",5,1453,60469232
"4076",6,6675,60469232
"4077",7,3398,60469232
"4078",8,2675,60469232
"4079",9,180,60469232
"4080",10,4395,60469232
"4081",11,1119,60469232
"4082",1,18528,60469264
"4083",1,93090,60469273
"4084",4,1178,60469273
"4085",1,105282,60469323
"4086",2,49938,60469323
"4087",3,59638,60469323
"4088",4,42218,60469323
"4089",5,1453,60469323
"4090",6,6675,60469323
"4091",7,3398,60469323
"4092",8,2675,60469323
"4093",9,180,60469323
"4094",10,4395,60469323
"4095",11,1119,60469323
"4096",1,99353,60469670
"4097",2,75,60469670
"4098",4,11070,60469670
"4099",1,105282,60469804
"4100",2,8674,60469804
"4101",4,9389,60469804
"4102",1,64292,60470092
"4103",4,9725,60470092
"4104",10,306,60470092
"4105",1,37216,60470322
"4106",2,18459,60470322
"4107",4,14276,60470322
"4108",1,102388,60470361
"4109",2,10493,60470361
"4110",4,2320,60470361
"4111",1,102327,60470373
"4112",2,19339,60470373
"4113",4,5364,60470373
"4114",1,100306,60470418
"4115",2,6981,60470418
"4116",4,9590,60470418
"4117",1,104543,60470422
"4118",2,27372,60470422
"4119",4,42208,60470422
"4120",5,1453,60470422
"4121",8,851,60470422
"4122",10,4395,60470422
"4123",11,690,60470422
"4124",1,16211,60470485
"4125",2,4139,60470485
"4126",1,14178,60470680
"4127",2,2604,60470680
"4128",1,24775,60470683
"4129",4,1052,60470683
"4130",1,105282,60470687
"4131",2,12645,60470687
"4132",4,15440,60470687
"4133",1,105282,60470770
"4134",2,49938,60470770
"4135",3,59638,60470770
"4136",4,42218,60470770
"4137",5,127,60470770
"4138",6,6675,60470770
"4139",7,3398,60470770
"4140",8,2675,60470770
"4141",9,180,60470770
"4142",10,3047,60470770
"4143",11,1119,60470770
"4144",1,105282,60470792
"4145",2,49938,60470792
"4146",3,29677,60470792
"4147",4,42218,60470792
"4148",5,1453,60470792
"4149",7,2950,60470792
"4150",8,2675,60470792
"4151",10,4395,60470792
"4152",11,1119,60470792
"4153",1,88245,60470817
"4154",4,419,60470817
"4155",1,95667,60470918
"4156",2,3055,60470918
"4157",1,105282,60471792
"4158",2,6165,60471792
"4159",4,7255,60471792
"4160",1,100365,60471825
"4161",2,4351,60471825
"4162",4,889,60471825
"4163",1,105282,60471855
"4164",2,49938,60471855
"4165",3,59638,60471855
"4166",4,42218,60471855
"4167",5,1453,60471855
"4168",6,6675,60471855
"4169",7,3398,60471855
"4170",8,2675,60471855
"4171",9,180,60471855
"4172",10,4395,60471855
"4173",11,1119,60471855
"4174",1,105282,60471860
"4175",2,49938,60471860
"4176",3,57770,60471860
"4177",4,42218,60471860
"4178",5,1453,60471860
"4179",6,2045,60471860
"4180",7,3398,60471860
"4181",8,2675,60471860
"4182",9,151,60471860
"4183",10,4395,60471860
"4184",11,1119,60471860
"4185",1,25570,60471877
"4186",2,21473,60471877
"4187",4,18287,60471877
"4188",1,16596,60471916
"4189",2,3675,60471916
"4190",1,105282,60471934
"4191",2,49938,60471934
"4192",3,59638,60471934
"4193",4,42218,60471934
"4194",5,1453,60471934
"4195",6,6675,60471934
"4196",7,3398,60471934
"4197",8,2675,60471934
"4198",9,180,60471934
"4199",10,4395,60471934
"4200",11,1119,60471934
"4201",1,105282,60473762
"4202",2,49938,60473762
"4203",3,59638,60473762
"4204",4,42218,60473762
"4205",5,1453,60473762
"4206",6,6675,60473762
"4207",7,3398,60473762
"4208",8,2675,60473762
"4209",9,180,60473762
"4210",10,4395,60473762
"4211",11,1119,60473762
"4212",1,105282,60474290
"4213",2,49938,60474290
"4214",3,50988,60474290
"4215",4,42218,60474290
"4216",5,1453,60474290
"4217",6,3703,60474290
"4218",7,3398,60474290
"4219",8,2675,60474290
"4220",9,180,60474290
"4221",10,4395,60474290
"4222",11,1119,60474290
"4223",1,105224,60479648
"4224",2,9994,60479648
"4225",4,8120,60479648
"4226",1,104494,60481712
"4227",2,6125,60481712
"4228",4,3220,60481712
"4229",1,1895,60481729
"4230",1,96874,60481914
"4231",2,3159,60481914
"4232",4,3979,60481914
"4233",1,96388,60482102
"4234",2,7062,60482102
"4235",1,105282,60482248
"4236",2,49938,60482248
"4237",3,25767,60482248
"4238",4,42218,60482248
"4239",5,1453,60482248
"4240",7,2683,60482248
"4241",8,2675,60482248
"4242",10,4395,60482248
"4243",11,1119,60482248
"4244",1,40503,60482312
"4245",1,105282,60482374
"4246",2,49938,60482374
"4247",3,59638,60482374
"4248",4,42218,60482374
"4249",5,1453,60482374
"4250",6,6668,60482374
"4251",7,3398,60482374
"4252",8,2675,60482374
"4253",9,180,60482374
"4254",10,4395,60482374
"4255",11,1119,60482374
"4256",1,20774,60482553
"4257",2,3319,60482553
"4258",1,96300,60482748
"4259",2,42498,60482748
"4260",3,1814,60482748
"4261",4,8853,60482748
"4262",1,105282,60483083
"4263",2,49938,60483083
"4264",3,59638,60483083
"4265",4,42218,60483083
"4266",5,1453,60483083
"4267",6,6675,60483083
"4268",7,3398,60483083
"4269",8,2675,60483083
"4270",9,180,60483083
"4271",10,4395,60483083
"4272",11,1119,60483083
"4273",1,104618,60483092
"4274",2,11184,60483092
"4275",4,2465,60483092
"4276",1,100089,60483211
"4277",2,7718,60483211
"4278",4,4478,60483211
"4279",1,98576,60483273
"4280",2,12727,60483273
"4281",3,23019,60483273
"4282",4,5909,60483273
"4283",6,37,60483273
"4284",1,63654,61934241
"4285",2,1880,61934241
"4286",2,1954,6204
"4287",3,56933,6204
"4288",6,6675,6204
"4289",7,3364,6204
"4290",9,180,6204
"4291",4,1,62155296
"4292",5,63,62155296
"4293",6,15,62155296
"4294",7,174,62155296
"4295",8,172,62155296
"4296",9,7,62155296
"4297",10,298,62155296
"4298",11,102,62155296
"4299",4,1,62169677
"4300",5,63,62169677
"4301",6,708,62169677
"4302",7,180,62169677
"4303",8,172,62169677
"4304",9,22,62169677
"4305",10,302,62169677
"4306",11,104,62169677
"4307",1,33536,6229
"4308",2,26432,6229
"4309",3,16833,6229
"4310",4,10675,6229
"4311",7,2611,6229
"4312",8,2188,6229
"4313",1,52300,63123
"4314",2,2291,63123
"4315",3,14210,63123
"4316",4,4011,63123
"4317",1,877,63127
"4318",2,15950,63127
"4319",4,6978,63127
"4320",1,249,63152
"4321",2,47647,63152
"4322",3,4174,63152
"4323",4,38207,63152
"4324",5,1453,63152
"4325",7,35,63152
"4326",8,2675,63152
"4327",10,4395,63152
"4328",11,1119,63152
"4329",1,105282,67966271
"4330",2,49938,67966271
"4331",3,59638,67966271
"4332",4,42218,67966271
"4333",5,1453,67966271
"4334",6,5444,67966271
"4335",7,3398,67966271
"4336",8,2675,67966271
"4337",9,180,67966271
"4338",10,4395,67966271
"4339",11,1119,67966271
"4340",1,22824,68064267
"4341",1,2083,68308810
"4342",2,31972,68308810
"4343",3,1617,68308810
"4344",4,41369,68308810
"4345",5,1453,68308810
"4346",7,754,68308810
"4347",8,2675,68308810
"4348",10,4395,68308810
"4349",11,1119,68308810
"4350",1,105282,8005
"4351",2,49938,8005
"4352",3,59638,8005
"4353",4,42218,8005
"4354",5,1453,8005
"4355",6,6675,8005
"4356",7,3398,8005
"4357",8,2675,8005
"4358",9,180,8005
"4359",10,4395,8005
"4360",11,1119,8005
"4361",1,105282,84131194
"4362",2,49938,84131194
"4363",3,59638,84131194
"4364",4,42212,84131194
"4365",5,1343,84131194
"4366",6,6740,84131194
"4367",7,2950,84131194
"4368",8,2620,84131194
"4369",9,150,84131194
"4370",10,4338,84131194
"4371",11,1178,84131194
"4372",1,2312,9660
"4373",2,49231,9660
"4374",3,59638,9660
"4375",4,40071,9660
"4376",5,1453,9660
"4377",6,6675,9660
"4378",7,3399,9660
"4379",8,2675,9660
"4380",9,180,9660
"4381",10,4395,9660
"4382",11,1119,9660
