"","SID","rgn_id","rgn_name"
"2174",190425,9,"New Hampshire"
"2175",190425,2,"Georges Bank"
"2176",190425,7,"Massachusetts-Gulf of Maine"
"2177",190425,1,"Offshore"
"2178",190425,8,"Massachusetts-Virginian"
"2179",190425,11,"Rhode Island"
"2180",190425,4,"Mid-Atlantic Bight"
"2181",190425,5,"Connecticut"
"2182",190425,10,"New York"
"2183",190432,6,"Maine"
"2184",190432,3,"Gulf of Maine"
"2185",190432,9,"New Hampshire"
"2186",190432,2,"Georges Bank"
"2187",190432,7,"Massachusetts-Gulf of Maine"
"2188",190432,1,"Offshore"
"2189",190432,8,"Massachusetts-Virginian"
"2190",190432,11,"Rhode Island"
"2191",190432,4,"Mid-Atlantic Bight"
"2192",190432,5,"Connecticut"
"2193",190432,10,"New York"
"2194",190433,2,"Georges Bank"
"2195",190433,1,"Offshore"
"2196",190433,4,"Mid-Atlantic Bight"
"2197",190447,2,"Georges Bank"
"2198",190447,1,"Offshore"
"2199",190447,4,"Mid-Atlantic Bight"
"2200",190452,6,"Maine"
"2201",190452,3,"Gulf of Maine"
"2202",190452,9,"New Hampshire"
"2203",190452,2,"Georges Bank"
"2204",190452,7,"Massachusetts-Gulf of Maine"
"2205",190452,1,"Offshore"
"2206",190452,8,"Massachusetts-Virginian"
"2207",190452,11,"Rhode Island"
"2208",190452,4,"Mid-Atlantic Bight"
"2209",190452,5,"Connecticut"
"2210",190452,10,"New York"
"2211",190453,6,"Maine"
"2212",190453,3,"Gulf of Maine"
"2213",190453,9,"New Hampshire"
"2214",190453,2,"Georges Bank"
"2215",190453,7,"Massachusetts-Gulf of Maine"
"2216",190453,1,"Offshore"
"2217",190453,8,"Massachusetts-Virginian"
"2218",190453,11,"Rhode Island"
"2219",190453,4,"Mid-Atlantic Bight"
"2220",190453,5,"Connecticut"
"2221",190453,10,"New York"
"2222",190458,6,"Maine"
"2223",190458,3,"Gulf of Maine"
"2224",190458,9,"New Hampshire"
"2225",190458,2,"Georges Bank"
"2226",190458,7,"Massachusetts-Gulf of Maine"
"2227",190458,1,"Offshore"
"2228",190458,8,"Massachusetts-Virginian"
"2229",190458,11,"Rhode Island"
"2230",190458,4,"Mid-Atlantic Bight"
"2231",190458,5,"Connecticut"
"2232",190458,10,"New York"
"2233",190461,8,"Massachusetts-Virginian"
"2234",190461,2,"Georges Bank"
"2235",190461,1,"Offshore"
"2236",190461,4,"Mid-Atlantic Bight"
"2237",190461,11,"Rhode Island"
"2238",190461,5,"Connecticut"
"2239",190461,10,"New York"
"2240",190464,6,"Maine"
"2241",190464,3,"Gulf of Maine"
"2242",190464,9,"New Hampshire"
"2243",190464,2,"Georges Bank"
"2244",190464,7,"Massachusetts-Gulf of Maine"
"2245",190464,1,"Offshore"
"2246",190464,8,"Massachusetts-Virginian"
"2247",190464,11,"Rhode Island"
"2248",190464,4,"Mid-Atlantic Bight"
"2249",190464,5,"Connecticut"
"2250",190464,10,"New York"
"2251",190465,3,"Gulf of Maine"
"2252",190465,2,"Georges Bank"
"2253",190465,1,"Offshore"
"2254",190465,7,"Massachusetts-Gulf of Maine"
"2255",190465,8,"Massachusetts-Virginian"
"2256",190465,11,"Rhode Island"
"2257",190465,4,"Mid-Atlantic Bight"
"2258",190465,10,"New York"
"2259",190466,6,"Maine"
"2260",190466,3,"Gulf of Maine"
"2261",190466,9,"New Hampshire"
"2262",190466,2,"Georges Bank"
"2263",190466,7,"Massachusetts-Gulf of Maine"
"2264",190466,1,"Offshore"
"2265",190466,8,"Massachusetts-Virginian"
"2266",190466,11,"Rhode Island"
"2267",190466,4,"Mid-Atlantic Bight"
"2268",190466,5,"Connecticut"
"2269",190466,10,"New York"
"2270",190477,1,"Offshore"
"2271",190477,2,"Georges Bank"
"2272",190477,4,"Mid-Atlantic Bight"
"2273",190478,10,"New York"
"2274",190478,4,"Mid-Atlantic Bight"
"2275",190485,6,"Maine"
"2276",190485,3,"Gulf of Maine"
"2277",190485,9,"New Hampshire"
"2278",190485,2,"Georges Bank"
"2279",190485,7,"Massachusetts-Gulf of Maine"
"2280",190485,1,"Offshore"
"2281",190485,8,"Massachusetts-Virginian"
"2282",190485,11,"Rhode Island"
"2283",190485,4,"Mid-Atlantic Bight"
"2284",190485,5,"Connecticut"
"2285",190485,10,"New York"
"2286",190486,1,"Offshore"
"2287",190486,4,"Mid-Atlantic Bight"
"2288",190488,2,"Georges Bank"
"2289",190488,1,"Offshore"
"2290",190488,4,"Mid-Atlantic Bight"
"2291",190489,1,"Offshore"
"2292",190489,4,"Mid-Atlantic Bight"
"2293",190721,10,"New York"
"2294",190721,4,"Mid-Atlantic Bight"
"2295",191197,6,"Maine"
"2296",191197,3,"Gulf of Maine"
"2297",191197,9,"New Hampshire"
"2298",191197,7,"Massachusetts-Gulf of Maine"
"2299",191197,2,"Georges Bank"
"2300",191197,8,"Massachusetts-Virginian"
"2301",191197,11,"Rhode Island"
"2302",191197,4,"Mid-Atlantic Bight"
"2303",191197,5,"Connecticut"
"2304",191197,10,"New York"
"2305",191214,11,"Rhode Island"
"2306",191214,5,"Connecticut"
"2307",191214,4,"Mid-Atlantic Bight"
"2308",191214,10,"New York"
"2309",191214,1,"Offshore"
"2310",191368,7,"Massachusetts-Gulf of Maine"
"2311",191368,3,"Gulf of Maine"
"2312",191368,2,"Georges Bank"
"2313",191368,8,"Massachusetts-Virginian"
"2314",191368,11,"Rhode Island"
"2315",191368,4,"Mid-Atlantic Bight"
"2316",191368,5,"Connecticut"
"2317",191368,10,"New York"
"2318",191368,1,"Offshore"
"2319",191829,4,"Mid-Atlantic Bight"
"2320",191829,1,"Offshore"
"2321",192941,3,"Gulf of Maine"
"2322",192941,7,"Massachusetts-Gulf of Maine"
"2323",192941,2,"Georges Bank"
"2324",192941,8,"Massachusetts-Virginian"
"2325",192941,11,"Rhode Island"
"2326",192941,4,"Mid-Atlantic Bight"
"2327",192941,5,"Connecticut"
"2328",192941,10,"New York"
"2329",192941,1,"Offshore"
"2330",193264,7,"Massachusetts-Gulf of Maine"
"2331",193264,3,"Gulf of Maine"
"2332",193264,2,"Georges Bank"
"2333",193264,8,"Massachusetts-Virginian"
"2334",193264,11,"Rhode Island"
"2335",193264,4,"Mid-Atlantic Bight"
"2336",193264,5,"Connecticut"
"2337",193264,10,"New York"
"2338",193264,1,"Offshore"
"2339",193266,10,"New York"
"2340",193266,4,"Mid-Atlantic Bight"
"2341",193266,1,"Offshore"
"2342",193269,6,"Maine"
"2343",193269,3,"Gulf of Maine"
"2344",193269,9,"New Hampshire"
"2345",193269,2,"Georges Bank"
"2346",193269,7,"Massachusetts-Gulf of Maine"
"2347",193269,1,"Offshore"
"2348",193269,8,"Massachusetts-Virginian"
"2349",193269,11,"Rhode Island"
"2350",193269,4,"Mid-Atlantic Bight"
"2351",193269,5,"Connecticut"
"2352",193269,10,"New York"
"2353",193630,3,"Gulf of Maine"
"2354",193630,6,"Maine"
"2355",193630,9,"New Hampshire"
"2356",193630,2,"Georges Bank"
"2357",193630,7,"Massachusetts-Gulf of Maine"
"2358",193630,1,"Offshore"
"2359",193630,8,"Massachusetts-Virginian"
"2360",193630,11,"Rhode Island"
"2361",193630,4,"Mid-Atlantic Bight"
"2362",193630,5,"Connecticut"
"2363",193630,10,"New York"
"2364",193813,11,"Rhode Island"
"2365",193813,8,"Massachusetts-Virginian"
"2366",193813,4,"Mid-Atlantic Bight"
"2367",193813,2,"Georges Bank"
"2368",193813,5,"Connecticut"
"2369",193813,10,"New York"
"2370",193813,1,"Offshore"
"2371",194341,3,"Gulf of Maine"
"2372",194341,7,"Massachusetts-Gulf of Maine"
"2373",194341,2,"Georges Bank"
"2374",194341,8,"Massachusetts-Virginian"
"2375",194341,11,"Rhode Island"
"2376",194341,4,"Mid-Atlantic Bight"
"2377",194341,5,"Connecticut"
"2378",194341,10,"New York"
"2379",194341,1,"Offshore"
"2380",19488,6,"Maine"
"2381",19488,3,"Gulf of Maine"
"2382",19488,9,"New Hampshire"
"2383",19488,7,"Massachusetts-Gulf of Maine"
"2384",19488,2,"Georges Bank"
"2385",19488,8,"Massachusetts-Virginian"
"2386",19488,11,"Rhode Island"
"2387",19488,4,"Mid-Atlantic Bight"
"2388",19488,5,"Connecticut"
"2389",19488,10,"New York"
"2390",19488,1,"Offshore"
"2391",194992,1,"Offshore"
"2392",194992,2,"Georges Bank"
"2393",194992,4,"Mid-Atlantic Bight"
"2394",194993,3,"Gulf of Maine"
"2395",194993,7,"Massachusetts-Gulf of Maine"
"2396",194993,2,"Georges Bank"
"2397",194993,8,"Massachusetts-Virginian"
"2398",194993,11,"Rhode Island"
"2399",194993,4,"Mid-Atlantic Bight"
"2400",194993,5,"Connecticut"
"2401",194993,10,"New York"
"2402",194993,1,"Offshore"
"2403",194995,6,"Maine"
"2404",194995,3,"Gulf of Maine"
"2405",194995,9,"New Hampshire"
"2406",194995,2,"Georges Bank"
"2407",194995,7,"Massachusetts-Gulf of Maine"
"2408",194995,1,"Offshore"
"2409",194995,8,"Massachusetts-Virginian"
"2410",194995,11,"Rhode Island"
"2411",194995,4,"Mid-Atlantic Bight"
"2412",194995,5,"Connecticut"
"2413",194995,10,"New York"
"2414",194997,6,"Maine"
"2415",194997,3,"Gulf of Maine"
"2416",194997,9,"New Hampshire"
"2417",194997,2,"Georges Bank"
"2418",194997,7,"Massachusetts-Gulf of Maine"
"2419",194997,1,"Offshore"
"2420",194997,8,"Massachusetts-Virginian"
"2421",194997,11,"Rhode Island"
"2422",194997,4,"Mid-Atlantic Bight"
"2423",194997,5,"Connecticut"
"2424",194997,10,"New York"
"2425",195001,2,"Georges Bank"
"2426",195001,1,"Offshore"
"2427",195001,4,"Mid-Atlantic Bight"
"2428",195038,6,"Maine"
"2429",195038,3,"Gulf of Maine"
"2430",195038,9,"New Hampshire"
"2431",195038,2,"Georges Bank"
"2432",195038,7,"Massachusetts-Gulf of Maine"
"2433",195038,1,"Offshore"
"2434",195038,8,"Massachusetts-Virginian"
"2435",195038,11,"Rhode Island"
"2436",195038,4,"Mid-Atlantic Bight"
"2437",195038,5,"Connecticut"
"2438",195038,10,"New York"
"2439",195075,3,"Gulf of Maine"
"2440",195075,2,"Georges Bank"
"2441",195075,7,"Massachusetts-Gulf of Maine"
"2442",195075,8,"Massachusetts-Virginian"
"2443",195075,11,"Rhode Island"
"2444",195075,4,"Mid-Atlantic Bight"
"2445",195075,5,"Connecticut"
"2446",195075,10,"New York"
"2447",195075,1,"Offshore"
"2448",195091,6,"Maine"
"2449",195091,3,"Gulf of Maine"
"2450",195091,9,"New Hampshire"
"2451",195091,2,"Georges Bank"
"2452",195091,7,"Massachusetts-Gulf of Maine"
"2453",195091,1,"Offshore"
"2454",195091,8,"Massachusetts-Virginian"
"2455",195091,11,"Rhode Island"
"2456",195091,4,"Mid-Atlantic Bight"
"2457",195091,5,"Connecticut"
"2458",195091,10,"New York"
"2459",195098,6,"Maine"
"2460",195098,3,"Gulf of Maine"
"2461",195098,9,"New Hampshire"
"2462",195098,2,"Georges Bank"
"2463",195098,7,"Massachusetts-Gulf of Maine"
"2464",195098,1,"Offshore"
"2465",195098,8,"Massachusetts-Virginian"
"2466",195098,11,"Rhode Island"
"2467",195098,4,"Mid-Atlantic Bight"
"2468",195098,5,"Connecticut"
"2469",195098,10,"New York"
"2470",195838,1,"Offshore"
"2471",195838,2,"Georges Bank"
"2472",195838,4,"Mid-Atlantic Bight"
"2473",195840,1,"Offshore"
"2474",195840,2,"Georges Bank"
"2475",195840,4,"Mid-Atlantic Bight"
"2476",195852,2,"Georges Bank"
"2477",195852,1,"Offshore"
"2478",195852,4,"Mid-Atlantic Bight"
"2479",198558,3,"Gulf of Maine"
"2480",198558,8,"Massachusetts-Virginian"
"2481",198558,2,"Georges Bank"
"2482",198558,11,"Rhode Island"
"2483",198558,4,"Mid-Atlantic Bight"
"2484",198558,5,"Connecticut"
"2485",198558,10,"New York"
"2486",198558,1,"Offshore"
"2487",198561,8,"Massachusetts-Virginian"
"2488",198561,11,"Rhode Island"
"2489",198561,2,"Georges Bank"
"2490",198561,4,"Mid-Atlantic Bight"
"2491",198561,5,"Connecticut"
"2492",198561,10,"New York"
"2493",198561,1,"Offshore"
"2494",198566,2,"Georges Bank"
"2495",198566,1,"Offshore"
"2496",198566,4,"Mid-Atlantic Bight"
"2497",198571,6,"Maine"
"2498",198571,3,"Gulf of Maine"
"2499",198571,9,"New Hampshire"
"2500",198571,2,"Georges Bank"
"2501",198571,7,"Massachusetts-Gulf of Maine"
"2502",198571,1,"Offshore"
"2503",198571,8,"Massachusetts-Virginian"
"2504",198571,11,"Rhode Island"
"2505",198571,4,"Mid-Atlantic Bight"
"2506",198571,5,"Connecticut"
"2507",198571,10,"New York"
"2508",198575,2,"Georges Bank"
"2509",198575,1,"Offshore"
"2510",198575,3,"Gulf of Maine"
"2511",198575,8,"Massachusetts-Virginian"
"2512",198575,4,"Mid-Atlantic Bight"
"2513",198578,3,"Gulf of Maine"
"2514",198578,6,"Maine"
"2515",198578,2,"Georges Bank"
"2516",198578,7,"Massachusetts-Gulf of Maine"
"2517",198578,1,"Offshore"
"2518",198578,8,"Massachusetts-Virginian"
"2519",198578,4,"Mid-Atlantic Bight"
"2520",198578,11,"Rhode Island"
"2521",198578,10,"New York"
"2522",198579,1,"Offshore"
"2523",198579,2,"Georges Bank"
"2524",198579,4,"Mid-Atlantic Bight"
"2525",198581,3,"Gulf of Maine"
"2526",198581,2,"Georges Bank"
"2527",198581,1,"Offshore"
"2528",198581,7,"Massachusetts-Gulf of Maine"
"2529",198581,8,"Massachusetts-Virginian"
"2530",198581,11,"Rhode Island"
"2531",198581,4,"Mid-Atlantic Bight"
"2532",198581,5,"Connecticut"
"2533",198581,10,"New York"
"2534",198594,1,"Offshore"
"2535",198594,2,"Georges Bank"
"2536",198594,4,"Mid-Atlantic Bight"
"2537",198595,1,"Offshore"
"2538",198595,2,"Georges Bank"
"2539",198595,4,"Mid-Atlantic Bight"
"2540",198596,2,"Georges Bank"
"2541",198596,4,"Mid-Atlantic Bight"
"2542",198596,1,"Offshore"
"2543",198597,2,"Georges Bank"
"2544",198597,1,"Offshore"
"2545",198597,4,"Mid-Atlantic Bight"
"2546",198598,2,"Georges Bank"
"2547",198598,1,"Offshore"
"2548",198598,4,"Mid-Atlantic Bight"
"2549",198611,6,"Maine"
"2550",198611,3,"Gulf of Maine"
"2551",198611,9,"New Hampshire"
"2552",198611,2,"Georges Bank"
"2553",198611,7,"Massachusetts-Gulf of Maine"
"2554",198611,1,"Offshore"
"2555",198611,8,"Massachusetts-Virginian"
"2556",198611,11,"Rhode Island"
"2557",198611,4,"Mid-Atlantic Bight"
"2558",198611,5,"Connecticut"
"2559",198611,10,"New York"
"2560",198612,6,"Maine"
"2561",198612,3,"Gulf of Maine"
"2562",198612,9,"New Hampshire"
"2563",198612,2,"Georges Bank"
"2564",198612,7,"Massachusetts-Gulf of Maine"
"2565",198612,1,"Offshore"
"2566",198612,8,"Massachusetts-Virginian"
"2567",198612,11,"Rhode Island"
"2568",198612,4,"Mid-Atlantic Bight"
"2569",198612,5,"Connecticut"
"2570",198612,10,"New York"
"2571",198613,3,"Gulf of Maine"
"2572",198613,2,"Georges Bank"
"2573",198613,7,"Massachusetts-Gulf of Maine"
"2574",198613,1,"Offshore"
"2575",198613,8,"Massachusetts-Virginian"
"2576",198613,11,"Rhode Island"
"2577",198613,4,"Mid-Atlantic Bight"
"2578",198613,5,"Connecticut"
"2579",198613,10,"New York"
"2580",198614,6,"Maine"
"2581",198614,3,"Gulf of Maine"
"2582",198614,9,"New Hampshire"
"2583",198614,2,"Georges Bank"
"2584",198614,7,"Massachusetts-Gulf of Maine"
"2585",198614,1,"Offshore"
"2586",198614,8,"Massachusetts-Virginian"
"2587",198614,11,"Rhode Island"
"2588",198614,4,"Mid-Atlantic Bight"
"2589",198614,5,"Connecticut"
"2590",198614,10,"New York"
"2591",198615,6,"Maine"
"2592",198615,3,"Gulf of Maine"
"2593",198615,9,"New Hampshire"
"2594",198615,2,"Georges Bank"
"2595",198615,7,"Massachusetts-Gulf of Maine"
"2596",198615,1,"Offshore"
"2597",198615,8,"Massachusetts-Virginian"
"2598",198615,11,"Rhode Island"
"2599",198615,4,"Mid-Atlantic Bight"
"2600",198615,5,"Connecticut"
"2601",198615,10,"New York"
"2602",198616,3,"Gulf of Maine"
"2603",198616,2,"Georges Bank"
"2604",198616,7,"Massachusetts-Gulf of Maine"
"2605",198616,1,"Offshore"
"2606",198616,8,"Massachusetts-Virginian"
"2607",198616,11,"Rhode Island"
"2608",198616,4,"Mid-Atlantic Bight"
"2609",198616,5,"Connecticut"
"2610",198616,10,"New York"
"2611",198617,6,"Maine"
"2612",198617,3,"Gulf of Maine"
"2613",198617,9,"New Hampshire"
"2614",198617,2,"Georges Bank"
"2615",198617,7,"Massachusetts-Gulf of Maine"
"2616",198617,1,"Offshore"
"2617",198617,8,"Massachusetts-Virginian"
"2618",198617,11,"Rhode Island"
"2619",198617,4,"Mid-Atlantic Bight"
"2620",198617,5,"Connecticut"
"2621",198617,10,"New York"
"2622",198618,6,"Maine"
"2623",198618,3,"Gulf of Maine"
"2624",198618,9,"New Hampshire"
"2625",198618,2,"Georges Bank"
"2626",198618,7,"Massachusetts-Gulf of Maine"
"2627",198618,1,"Offshore"
"2628",198618,8,"Massachusetts-Virginian"
"2629",198618,11,"Rhode Island"
"2630",198618,4,"Mid-Atlantic Bight"
"2631",198618,5,"Connecticut"
"2632",198618,10,"New York"
"2633",198619,6,"Maine"
"2634",198619,3,"Gulf of Maine"
"2635",198619,9,"New Hampshire"
"2636",198619,2,"Georges Bank"
"2637",198619,7,"Massachusetts-Gulf of Maine"
"2638",198619,1,"Offshore"
"2639",198619,8,"Massachusetts-Virginian"
"2640",198619,11,"Rhode Island"
"2641",198619,4,"Mid-Atlantic Bight"
"2642",198619,5,"Connecticut"
"2643",198619,10,"New York"
"2644",198620,6,"Maine"
"2645",198620,3,"Gulf of Maine"
"2646",198620,9,"New Hampshire"
"2647",198620,2,"Georges Bank"
"2648",198620,7,"Massachusetts-Gulf of Maine"
"2649",198620,1,"Offshore"
"2650",198620,8,"Massachusetts-Virginian"
"2651",198620,11,"Rhode Island"
"2652",198620,4,"Mid-Atlantic Bight"
"2653",198620,5,"Connecticut"
"2654",198620,10,"New York"
"2655",198621,6,"Maine"
"2656",198621,3,"Gulf of Maine"
"2657",198621,9,"New Hampshire"
"2658",198621,2,"Georges Bank"
"2659",198621,7,"Massachusetts-Gulf of Maine"
"2660",198621,1,"Offshore"
"2661",198621,8,"Massachusetts-Virginian"
"2662",198621,11,"Rhode Island"
"2663",198621,4,"Mid-Atlantic Bight"
"2664",198621,5,"Connecticut"
"2665",198643,6,"Maine"
"2666",198643,3,"Gulf of Maine"
"2667",198643,9,"New Hampshire"
"2668",198643,2,"Georges Bank"
"2669",198643,7,"Massachusetts-Gulf of Maine"
"2670",198643,1,"Offshore"
"2671",198643,8,"Massachusetts-Virginian"
"2672",198643,11,"Rhode Island"
"2673",198643,4,"Mid-Atlantic Bight"
"2674",198643,5,"Connecticut"
"2675",198643,10,"New York"
"2676",198650,6,"Maine"
"2677",198650,3,"Gulf of Maine"
"2678",198650,9,"New Hampshire"
"2679",198650,2,"Georges Bank"
"2680",198650,7,"Massachusetts-Gulf of Maine"
"2681",198650,1,"Offshore"
"2682",198650,8,"Massachusetts-Virginian"
"2683",198650,11,"Rhode Island"
"2684",198650,4,"Mid-Atlantic Bight"
"2685",198650,5,"Connecticut"
"2686",198650,10,"New York"
"2687",198651,6,"Maine"
"2688",198651,3,"Gulf of Maine"
"2689",198651,9,"New Hampshire"
"2690",198651,2,"Georges Bank"
"2691",198651,7,"Massachusetts-Gulf of Maine"
"2692",198651,1,"Offshore"
"2693",198651,8,"Massachusetts-Virginian"
"2694",198651,11,"Rhode Island"
"2695",198651,4,"Mid-Atlantic Bight"
"2696",198651,5,"Connecticut"
"2697",198651,10,"New York"
"2698",198652,2,"Georges Bank"
"2699",198652,1,"Offshore"
"2700",198652,4,"Mid-Atlantic Bight"
"2701",198675,6,"Maine"
"2702",198675,3,"Gulf of Maine"
"2703",198675,9,"New Hampshire"
"2704",198675,2,"Georges Bank"
"2705",198675,7,"Massachusetts-Gulf of Maine"
"2706",198675,1,"Offshore"
"2707",198675,8,"Massachusetts-Virginian"
"2708",198675,11,"Rhode Island"
"2709",198675,4,"Mid-Atlantic Bight"
"2710",198675,5,"Connecticut"
"2711",198675,10,"New York"
"2712",198716,2,"Georges Bank"
"2713",198716,1,"Offshore"
"2714",198716,4,"Mid-Atlantic Bight"
"2715",198716,11,"Rhode Island"
"2716",198716,10,"New York"
"2717",198716,5,"Connecticut"
"2718",198723,1,"Offshore"
"2719",198723,2,"Georges Bank"
"2720",198723,4,"Mid-Atlantic Bight"
"2721",198757,6,"Maine"
"2722",198757,3,"Gulf of Maine"
"2723",198757,9,"New Hampshire"
"2724",198757,2,"Georges Bank"
"2725",198757,7,"Massachusetts-Gulf of Maine"
"2726",198757,1,"Offshore"
"2727",198757,8,"Massachusetts-Virginian"
"2728",198757,11,"Rhode Island"
"2729",198757,4,"Mid-Atlantic Bight"
"2730",198757,5,"Connecticut"
"2731",198757,10,"New York"
"2732",198762,2,"Georges Bank"
"2733",198762,1,"Offshore"
"2734",198762,4,"Mid-Atlantic Bight"
"2735",198775,2,"Georges Bank"
"2736",198775,1,"Offshore"
"2737",198775,4,"Mid-Atlantic Bight"
"2738",198921,2,"Georges Bank"
"2739",198921,1,"Offshore"
"2740",198921,3,"Gulf of Maine"
"2741",198921,8,"Massachusetts-Virginian"
"2742",198921,11,"Rhode Island"
"2743",198921,4,"Mid-Atlantic Bight"
"2744",198921,5,"Connecticut"
"2745",198921,10,"New York"
"2746",19922686,6,"Maine"
"2747",19922686,3,"Gulf of Maine"
"2748",19922686,9,"New Hampshire"
"2749",19922686,2,"Georges Bank"
"2750",19922686,7,"Massachusetts-Gulf of Maine"
"2751",19922686,1,"Offshore"
"2752",19922686,8,"Massachusetts-Virginian"
"2753",19922686,11,"Rhode Island"
"2754",19922686,4,"Mid-Atlantic Bight"
"2755",19922686,5,"Connecticut"
"2756",19922686,10,"New York"
"2757",20661580,6,"Maine"
"2758",20661580,3,"Gulf of Maine"
"2759",20661580,9,"New Hampshire"
"2760",20661580,2,"Georges Bank"
"2761",20661580,7,"Massachusetts-Gulf of Maine"
"2762",20661580,1,"Offshore"
"2763",20661580,8,"Massachusetts-Virginian"
"2764",20661580,11,"Rhode Island"
"2765",20661580,4,"Mid-Atlantic Bight"
"2766",20661580,5,"Connecticut"
"2767",20661580,10,"New York"
"2768",20662958,6,"Maine"
"2769",20662958,3,"Gulf of Maine"
"2770",20662958,9,"New Hampshire"
"2771",20662958,2,"Georges Bank"
"2772",20662958,7,"Massachusetts-Gulf of Maine"
"2773",20662958,1,"Offshore"
"2774",20662958,8,"Massachusetts-Virginian"
"2775",20662958,11,"Rhode Island"
"2776",20662958,4,"Mid-Atlantic Bight"
"2777",20662958,5,"Connecticut"
"2778",20662958,10,"New York"
"2779",20663855,6,"Maine"
"2780",20663855,3,"Gulf of Maine"
"2781",20663855,9,"New Hampshire"
"2782",20663855,2,"Georges Bank"
"2783",20663855,7,"Massachusetts-Gulf of Maine"
"2784",20663855,1,"Offshore"
"2785",20663855,8,"Massachusetts-Virginian"
"2786",20663855,11,"Rhode Island"
"2787",20663855,4,"Mid-Atlantic Bight"
"2788",20663855,5,"Connecticut"
"2789",20663855,10,"New York"
"2790",20663917,3,"Gulf of Maine"
"2791",20663917,1,"Offshore"
"2792",20663917,2,"Georges Bank"
"2793",20663917,4,"Mid-Atlantic Bight"
"2794",20665551,2,"Georges Bank"
"2795",20665551,3,"Gulf of Maine"
"2796",20665551,1,"Offshore"
"2797",20665551,4,"Mid-Atlantic Bight"
"2798",20666166,6,"Maine"
"2799",20666166,3,"Gulf of Maine"
"2800",20666166,9,"New Hampshire"
"2801",20666166,2,"Georges Bank"
"2802",20666166,7,"Massachusetts-Gulf of Maine"
"2803",20666166,1,"Offshore"
"2804",20666166,8,"Massachusetts-Virginian"
"2805",20666166,11,"Rhode Island"
"2806",20666166,4,"Mid-Atlantic Bight"
"2807",20666166,5,"Connecticut"
"2808",20666166,10,"New York"
"2809",20729,11,"Rhode Island"
"2810",20729,4,"Mid-Atlantic Bight"
"2811",20729,5,"Connecticut"
"2812",20729,10,"New York"
"2813",20729,2,"Georges Bank"
"2814",20729,1,"Offshore"
"2815",20730,5,"Connecticut"
"2816",20730,10,"New York"
"2817",20730,4,"Mid-Atlantic Bight"
"2818",20730,1,"Offshore"
"2819",20733,11,"Rhode Island"
"2820",20733,4,"Mid-Atlantic Bight"
"2821",20733,5,"Connecticut"
"2822",20733,10,"New York"
"2823",20733,1,"Offshore"
"2824",20885921,1,"Offshore"
"2825",20885933,6,"Maine"
"2826",20885933,3,"Gulf of Maine"
"2827",20885933,9,"New Hampshire"
"2828",20885933,2,"Georges Bank"
"2829",20885933,7,"Massachusetts-Gulf of Maine"
"2830",20885933,1,"Offshore"
"2831",20885933,8,"Massachusetts-Virginian"
"2832",20885933,11,"Rhode Island"
"2833",20885933,4,"Mid-Atlantic Bight"
"2834",20885933,5,"Connecticut"
"2835",20885933,10,"New York"
"2836",21101200,1,"Offshore"
"2837",21101200,2,"Georges Bank"
"2838",21101200,4,"Mid-Atlantic Bight"
"2839",21108245,3,"Gulf of Maine"
"2840",21108245,2,"Georges Bank"
"2841",21108245,1,"Offshore"
"2842",21108245,4,"Mid-Atlantic Bight"
"2843",21110276,3,"Gulf of Maine"
"2844",21110276,1,"Offshore"
"2845",21110276,2,"Georges Bank"
"2846",21110276,4,"Mid-Atlantic Bight"
"2847",21112669,2,"Georges Bank"
"2848",21112669,1,"Offshore"
"2849",21112867,2,"Georges Bank"
"2850",21112867,1,"Offshore"
"2851",21112867,4,"Mid-Atlantic Bight"
"2852",21112879,3,"Gulf of Maine"
"2853",21112879,2,"Georges Bank"
"2854",21112879,1,"Offshore"
"2855",21112879,8,"Massachusetts-Virginian"
"2856",21112879,4,"Mid-Atlantic Bight"
"2857",21112879,10,"New York"
"2858",21112898,6,"Maine"
"2859",21112898,3,"Gulf of Maine"
"2860",21112898,9,"New Hampshire"
"2861",21112898,2,"Georges Bank"
"2862",21112898,7,"Massachusetts-Gulf of Maine"
"2863",21112898,1,"Offshore"
"2864",21112898,8,"Massachusetts-Virginian"
"2865",21112898,11,"Rhode Island"
"2866",21112898,4,"Mid-Atlantic Bight"
"2867",21112898,5,"Connecticut"
"2868",21112898,10,"New York"
"2869",21113900,3,"Gulf of Maine"
"2870",21113900,2,"Georges Bank"
"2871",21113900,7,"Massachusetts-Gulf of Maine"
"2872",21113900,1,"Offshore"
"2873",21113900,8,"Massachusetts-Virginian"
"2874",21113900,11,"Rhode Island"
"2875",21113900,4,"Mid-Atlantic Bight"
"2876",21113900,5,"Connecticut"
"2877",21113900,10,"New York"
"2878",21113904,1,"Offshore"
"2879",21113904,2,"Georges Bank"
"2880",21113904,4,"Mid-Atlantic Bight"
"2881",21113907,1,"Offshore"
"2882",21113907,2,"Georges Bank"
"2883",21113907,4,"Mid-Atlantic Bight"
"2884",21132418,1,"Offshore"
"2885",21132859,6,"Maine"
"2886",21132859,3,"Gulf of Maine"
"2887",21132859,9,"New Hampshire"
"2888",21132859,2,"Georges Bank"
"2889",21132859,7,"Massachusetts-Gulf of Maine"
"2890",21132859,1,"Offshore"
"2891",21132859,8,"Massachusetts-Virginian"
"2892",21132859,11,"Rhode Island"
"2893",21132859,4,"Mid-Atlantic Bight"
"2894",21132859,5,"Connecticut"
"2895",21132859,10,"New York"
"2896",21132898,6,"Maine"
