"","common","sciname","source","iucn_sid","state","status","trend","status_scale"
"1488","common nighthawk","Chordeiles minor","IUCN",22689714,"CT","S1B",NA,"CT"
"1489","common nighthawk","Chordeiles minor","IUCN",22689714,"ME","S4B",NA,"ME"
"1490","common nighthawk","Chordeiles minor","IUCN",22689714,"MA","S2B,S5M",NA,"MA"
"1491","common nighthawk","Chordeiles minor","IUCN",22689714,"NH","S1B",NA,"NH"
"1492","common nighthawk","Chordeiles minor","IUCN",22689714,"NY","S2S3B",NA,"NY"
"1493","common nighthawk","Chordeiles minor","IUCN",22689714,"RI","S1B",NA,"RI"
"1494","common nighthawk","Chordeiles minor","IUCN",22689714,"IUCN","LC - Least concern",NA,"IUCN"
"1495","common nighthawk","Chordeiles minor","IUCN",22689714,"USA","N5B",NA,"USA"
"1496","little gull","Hydrocoloeus minutus","IUCN",22694469,"CT","N1N2B,N2N3N",NA,"CT"
"1497","little gull","Hydrocoloeus minutus","IUCN",22694469,"ME","S1N",NA,"ME"
"1498","little gull","Hydrocoloeus minutus","IUCN",22694469,"MA","S1N",NA,"MA"
"1499","little gull","Hydrocoloeus minutus","IUCN",22694469,"NH","N1N2B,N2N3N",NA,"NH"
"1500","little gull","Hydrocoloeus minutus","IUCN",22694469,"NY","N1N2B,N2N3N",NA,"NY"
"1501","little gull","Hydrocoloeus minutus","IUCN",22694469,"IUCN","LC - Least concern",NA,"IUCN"
"1502","little gull","Hydrocoloeus minutus","IUCN",22694469,"USA","N1N2B,N2N3N",NA,"USA"
"1503","snowy egret","Egretta thula","IUCN",22696974,"CT","S1B",NA,"CT"
"1504","snowy egret","Egretta thula","IUCN",22696974,"ME","S3B",NA,"ME"
"1505","snowy egret","Egretta thula","IUCN",22696974,"MA","S2B,S4N",NA,"MA"
"1506","snowy egret","Egretta thula","IUCN",22696974,"NH","N5B,N5N",NA,"NH"
"1507","snowy egret","Egretta thula","IUCN",22696974,"NY","S2S3",NA,"NY"
"1508","snowy egret","Egretta thula","IUCN",22696974,"RI","S1B",NA,"RI"
"1509","snowy egret","Egretta thula","IUCN",22696974,"IUCN","LC - Least concern",NA,"IUCN"
"1510","snowy egret","Egretta thula","IUCN",22696974,"USA","N5B,N5N",NA,"USA"
"1511","black-crowned night-heron","Nycticorax nycticorax","IUCN",22697211,"CT","S2B",NA,"CT"
"1512","black-crowned night-heron","Nycticorax nycticorax","IUCN",22697211,"ME","S2B",NA,"ME"
"1513","black-crowned night-heron","Nycticorax nycticorax","IUCN",22697211,"MA","S2B",NA,"MA"
"1514","black-crowned night-heron","Nycticorax nycticorax","IUCN",22697211,"NH","SHB",NA,"NH"
"1515","black-crowned night-heron","Nycticorax nycticorax","IUCN",22697211,"NY","S3",NA,"NY"
"1516","black-crowned night-heron","Nycticorax nycticorax","IUCN",22697211,"RI","S2B",NA,"RI"
"1517","black-crowned night-heron","Nycticorax nycticorax","IUCN",22697211,"IUCN","LC - Least concern",NA,"IUCN"
"1518","black-crowned night-heron","Nycticorax nycticorax","IUCN",22697211,"USA","N5B,N5N",NA,"USA"
"1519","merlin","Falco columbarius","IUCN",22696453,"CT","N4B,N4N",NA,"CT"
"1520","merlin","Falco columbarius","IUCN",22696453,"ME","S3B",NA,"ME"
"1521","merlin","Falco columbarius","IUCN",22696453,"MA","S4N",NA,"MA"
"1522","merlin","Falco columbarius","IUCN",22696453,"NH","S3B",NA,"NH"
"1523","merlin","Falco columbarius","IUCN",22696453,"NY","S3?B",NA,"NY"
"1524","merlin","Falco columbarius","IUCN",22696453,"RI","N4B,N4N",NA,"RI"
"1525","merlin","Falco columbarius","IUCN",22696453,"IUCN","LC - Least concern",NA,"IUCN"
"1526","merlin","Falco columbarius","IUCN",22696453,"USA","N4B,N4N",NA,"USA"
"1527","peregrine falcon","Falco peregrinus","IUCN",45354964,"CT","S1B",NA,"CT"
"1528","peregrine falcon","Falco peregrinus","IUCN",45354964,"ME","S1S2N,S2B",NA,"ME"
"1529","peregrine falcon","Falco peregrinus","IUCN",45354964,"MA","S2B,S3N",NA,"MA"
"1530","peregrine falcon","Falco peregrinus","IUCN",45354964,"NH","N4B,N4N",NA,"NH"
"1531","peregrine falcon","Falco peregrinus","IUCN",45354964,"NY","S3B",NA,"NY"
"1532","peregrine falcon","Falco peregrinus","IUCN",45354964,"RI","S1B",NA,"RI"
"1533","peregrine falcon","Falco peregrinus","IUCN",45354964,"IUCN","LC - Least concern",NA,"IUCN"
"1534","peregrine falcon","Falco peregrinus","IUCN",45354964,"USA","N4B,N4N",NA,"USA"
"1535","harlequin duck","Histrionicus histrionicus","IUCN",22680423,"ME","S2S3N",NA,"ME"
"1536","harlequin duck","Histrionicus histrionicus","IUCN",22680423,"MA","S2N",NA,"MA"
"1537","harlequin duck","Histrionicus histrionicus","IUCN",22680423,"NY","S1N",NA,"NY"
"1538","harlequin duck","Histrionicus histrionicus","IUCN",22680423,"RI","S1N",NA,"RI"
"1539","harlequin duck","Histrionicus histrionicus","IUCN",22680423,"IUCN","LC - Least concern",NA,"IUCN"
"1540","harlequin duck","Histrionicus histrionicus","IUCN",22680423,"USA","N4B,N4N",NA,"USA"
"1541","band-rumped storm-petrel","Hydrobates castro","IUCN",22735803,NA,"LC","Decreasing","IUCN"
"1542","leach's storm-petrel","Hydrobates leucorhous","IUCN",22698511,NA,"VU","Decreasing","IUCN"
"1543","least bittern","Ixobrychus exilis","IUCN",22697314,"CT","S2B",NA,"CT"
"1544","least bittern","Ixobrychus exilis","IUCN",22697314,"ME","S2B",NA,"ME"
"1545","least bittern","Ixobrychus exilis","IUCN",22697314,"MA","S1S2B",NA,"MA"
"1546","least bittern","Ixobrychus exilis","IUCN",22697314,"NH","S1B",NA,"NH"
"1547","least bittern","Ixobrychus exilis","IUCN",22697314,"NY","S3B,S1N",NA,"NY"
"1548","least bittern","Ixobrychus exilis","IUCN",22697314,"RI","S2B,S2N",NA,"RI"
"1549","least bittern","Ixobrychus exilis","IUCN",22697314,"IUCN","LC - Least concern",NA,"IUCN"
"1550","least bittern","Ixobrychus exilis","IUCN",22697314,"USA","N5B,N5N",NA,"USA"
"1551","seaside sparrow","Ammospiza maritima","IUCN",22721123,"CT","S3B",NA,"CT"
"1552","seaside sparrow","Ammospiza maritima","IUCN",22721123,"ME","S1?B",NA,"ME"
"1553","seaside sparrow","Ammospiza maritima","IUCN",22721123,"MA","S2B",NA,"MA"
"1554","seaside sparrow","Ammospiza maritima","IUCN",22721123,"NH","S1B",NA,"NH"
"1555","seaside sparrow","Ammospiza maritima","IUCN",22721123,"NY","S2S3B",NA,"NY"
"1556","seaside sparrow","Ammospiza maritima","IUCN",22721123,"RI","S2B",NA,"RI"
"1557","seaside sparrow","Ammospiza maritima","IUCN",22721123,"IUCN","LC - Least concern",NA,"IUCN"
"1558","seaside sparrow","Ammospiza maritima","IUCN",22721123,"USA","N4",NA,"USA"
"1559","nelson's sparrow","Ammospiza nelsoni","IUCN",22728393,"CT","N3B,N5N",NA,"CT"
"1560","nelson's sparrow","Ammospiza nelsoni","IUCN",22728393,"ME","S3S4B",NA,"ME"
"1561","nelson's sparrow","Ammospiza nelsoni","IUCN",22728393,"MA","S2N",NA,"MA"
"1562","nelson's sparrow","Ammospiza nelsoni","IUCN",22728393,"NH","S3B",NA,"NH"
"1563","nelson's sparrow","Ammospiza nelsoni","IUCN",22728393,"NY","N3B,N5N",NA,"NY"
"1564","nelson's sparrow","Ammospiza nelsoni","IUCN",22728393,"RI","N3B,N5N",NA,"RI"
"1565","nelson's sparrow","Ammospiza nelsoni","IUCN",22728393,"IUCN","LC - Least concern",NA,"IUCN"
"1566","nelson's sparrow","Ammospiza nelsoni","IUCN",22728393,"USA","N3B,N5N",NA,"USA"
"1567","american wigeon","Mareca americana","IUCN",22680163,"CT","N5B,N5N",NA,"CT"
"1568","american wigeon","Mareca americana","IUCN",22680163,"ME","S1S2B,S3N",NA,"ME"
"1569","american wigeon","Mareca americana","IUCN",22680163,"MA","S1B,S4N",NA,"MA"
"1570","american wigeon","Mareca americana","IUCN",22680163,"NH","N5B,N5N",NA,"NH"
"1571","american wigeon","Mareca americana","IUCN",22680163,"NY","S3",NA,"NY"
"1572","american wigeon","Mareca americana","IUCN",22680163,"RI","N5B,N5N",NA,"RI"
"1573","american wigeon","Mareca americana","IUCN",22680163,"IUCN","LC - Least concern",NA,"IUCN"
"1574","american wigeon","Mareca americana","IUCN",22680163,"USA","N5B,N5N",NA,"USA"
"1575","eurasian wigeon","Mareca penelope","IUCN",22680157,"CT","N3N",NA,"CT"
"1576","eurasian wigeon","Mareca penelope","IUCN",22680157,"MA","S1N",NA,"MA"
"1577","eurasian wigeon","Mareca penelope","IUCN",22680157,"NY","N3N",NA,"NY"
"1578","eurasian wigeon","Mareca penelope","IUCN",22680157,"RI","S1N",NA,"RI"
"1579","eurasian wigeon","Mareca penelope","IUCN",22680157,"IUCN","LC - Least concern",NA,"IUCN"
"1580","eurasian wigeon","Mareca penelope","IUCN",22680157,"USA","N3N",NA,"USA"
"1581","laughing gull","Leucophaeus atricilla","IUCN",22694455,"CT","N5B,N5N",NA,"CT"
"1582","laughing gull","Leucophaeus atricilla","IUCN",22694455,"ME","S2S3B",NA,"ME"
"1583","laughing gull","Leucophaeus atricilla","IUCN",22694455,"MA","S2B",NA,"MA"
"1584","laughing gull","Leucophaeus atricilla","IUCN",22694455,"NH","N5B,N5N",NA,"NH"
"1585","laughing gull","Leucophaeus atricilla","IUCN",22694455,"NY","S1",NA,"NY"
"1586","laughing gull","Leucophaeus atricilla","IUCN",22694455,"RI","N5B,N5N",NA,"RI"
"1587","laughing gull","Leucophaeus atricilla","IUCN",22694455,"IUCN","LC - Least concern",NA,"IUCN"
"1588","laughing gull","Leucophaeus atricilla","IUCN",22694455,"USA","N5B,N5N",NA,"USA"
"1589","lesser black-backed gull","Larus fuscus","IUCN",22694373,"CT","N2N3N",NA,"CT"
"1590","lesser black-backed gull","Larus fuscus","IUCN",22694373,"MA","S1N",NA,"MA"
"1591","lesser black-backed gull","Larus fuscus","IUCN",22694373,"NY","N2N3N",NA,"NY"
"1592","lesser black-backed gull","Larus fuscus","IUCN",22694373,"RI","S1N",NA,"RI"
"1593","lesser black-backed gull","Larus fuscus","IUCN",22694373,"IUCN","LC - Least concern",NA,"IUCN"
"1594","lesser black-backed gull","Larus fuscus","IUCN",22694373,"USA","N2N3N",NA,"USA"
"1595","iceland gull","Larus glaucoides","IUCN",22694346,"CT","N3N4N",NA,"CT"
"1596","iceland gull","Larus glaucoides","IUCN",22694346,"ME","S1N",NA,"ME"
"1597","iceland gull","Larus glaucoides","IUCN",22694346,"MA","S2N",NA,"MA"
"1598","iceland gull","Larus glaucoides","IUCN",22694346,"NH","N3N4N",NA,"NH"
"1599","iceland gull","Larus glaucoides","IUCN",22694346,"NY","N3N4N",NA,"NY"
"1600","iceland gull","Larus glaucoides","IUCN",22694346,"RI","S2N",NA,"RI"
"1601","iceland gull","Larus glaucoides","IUCN",22694346,"IUCN","LC - Least concern",NA,"IUCN"
"1602","iceland gull","Larus glaucoides","IUCN",22694346,"USA","N3N4N",NA,"USA"
"1603","bonaparte's gull","Larus philadelphia","IUCN",22694432,"CT","N5B,N5N",NA,"CT"
"1604","bonaparte's gull","Larus philadelphia","IUCN",22694432,"ME","S4N",NA,"ME"
"1605","bonaparte's gull","Larus philadelphia","IUCN",22694432,"MA","S4N",NA,"MA"
"1606","bonaparte's gull","Larus philadelphia","IUCN",22694432,"NH","N5B,N5N",NA,"NH"
"1607","bonaparte's gull","Larus philadelphia","IUCN",22694432,"NY","N5B,N5N",NA,"NY"
"1608","bonaparte's gull","Larus philadelphia","IUCN",22694432,"RI","N5B,N5N",NA,"RI"
"1609","bonaparte's gull","Larus philadelphia","IUCN",22694432,"IUCN","LC - Least concern",NA,"IUCN"
"1610","bonaparte's gull","Larus philadelphia","IUCN",22694432,"USA","N5B,N5N",NA,"USA"
"1611","black-headed gull","Larus ridibundus","IUCN",22694420,"CT","N3N",NA,"CT"
"1612","black-headed gull","Larus ridibundus","IUCN",22694420,"ME","S1N",NA,"ME"
"1613","black-headed gull","Larus ridibundus","IUCN",22694420,"MA","S1B,S2N",NA,"MA"
"1614","black-headed gull","Larus ridibundus","IUCN",22694420,"NH","N3N",NA,"NH"
"1615","black-headed gull","Larus ridibundus","IUCN",22694420,"NY","N3N",NA,"NY"
"1616","black-headed gull","Larus ridibundus","IUCN",22694420,"RI","S1N",NA,"RI"
"1617","black-headed gull","Larus ridibundus","IUCN",22694420,"IUCN","LC - Least concern",NA,"IUCN"
"1618","black-headed gull","Larus ridibundus","IUCN",22694420,"USA","N3N",NA,"USA"
"1619","short-billed dowitcher","Limnodromus griseus","IUCN",22693344,"CT","N5B,N5N",NA,"CT"
"1620","short-billed dowitcher","Limnodromus griseus","IUCN",22693344,"ME","S4N",NA,"ME"
"1621","short-billed dowitcher","Limnodromus griseus","IUCN",22693344,"MA","S4N",NA,"MA"
"1622","short-billed dowitcher","Limnodromus griseus","IUCN",22693344,"NH","N5B,N5N",NA,"NH"
"1623","short-billed dowitcher","Limnodromus griseus","IUCN",22693344,"NY","N5B,N5N",NA,"NY"
"1624","short-billed dowitcher","Limnodromus griseus","IUCN",22693344,"RI","N5B,N5N",NA,"RI"
"1625","short-billed dowitcher","Limnodromus griseus","IUCN",22693344,"IUCN","LC - Least concern",NA,"IUCN"
"1626","short-billed dowitcher","Limnodromus griseus","IUCN",22693344,"USA","N5B,N5N",NA,"USA"
"1627","hudsonian godwit","Limosa haemastica","IUCN",22693154,"CT","N3?B",NA,"CT"
"1628","hudsonian godwit","Limosa haemastica","IUCN",22693154,"ME","S2N",NA,"ME"
"1629","hudsonian godwit","Limosa haemastica","IUCN",22693154,"MA","S3N",NA,"MA"
"1630","hudsonian godwit","Limosa haemastica","IUCN",22693154,"NH","N3?B",NA,"NH"
"1631","hudsonian godwit","Limosa haemastica","IUCN",22693154,"NY","N3?B",NA,"NY"
"1632","hudsonian godwit","Limosa haemastica","IUCN",22693154,"RI","S2N",NA,"RI"
"1633","hudsonian godwit","Limosa haemastica","IUCN",22693154,"IUCN","LC - Least concern",NA,"IUCN"
"1634","hudsonian godwit","Limosa haemastica","IUCN",22693154,"USA","N3?B",NA,"USA"
"1635","hooded merganser","Lophodytes cucullatus","IUCN",22680472,"CT","S3B",NA,"CT"
"1636","hooded merganser","Lophodytes cucullatus","IUCN",22680472,"ME","S5",NA,"ME"
"1637","hooded merganser","Lophodytes cucullatus","IUCN",22680472,"MA","S4B,S5N",NA,"MA"
"1638","hooded merganser","Lophodytes cucullatus","IUCN",22680472,"NH","S5",NA,"NH"
"1639","hooded merganser","Lophodytes cucullatus","IUCN",22680472,"NY","S4",NA,"NY"
"1640","hooded merganser","Lophodytes cucullatus","IUCN",22680472,"RI","S1B",NA,"RI"
"1641","hooded merganser","Lophodytes cucullatus","IUCN",22680472,"IUCN","LC - Least concern",NA,"IUCN"
"1642","hooded merganser","Lophodytes cucullatus","IUCN",22680472,"USA","N5B,N5N",NA,"USA"
"1643","goosander","Mergus merganser","IUCN",22680492,"CT","S3B",NA,"CT"
"1644","goosander","Mergus merganser","IUCN",22680492,"ME","S5",NA,"ME"
"1645","goosander","Mergus merganser","IUCN",22680492,"MA","S2B,S5N",NA,"MA"
"1646","goosander","Mergus merganser","IUCN",22680492,"NH","S4",NA,"NH"
"1647","goosander","Mergus merganser","IUCN",22680492,"NY","S5",NA,"NY"
"1648","goosander","Mergus merganser","IUCN",22680492,"RI","N5B,N5N",NA,"RI"
"1649","goosander","Mergus merganser","IUCN",22680492,"IUCN","LC - Least concern",NA,"IUCN"
"1650","goosander","Mergus merganser","IUCN",22680492,"USA","N5B,N5N",NA,"USA"
"1651","wood stork","Mycteria americana","IUCN",22697648,"IUCN","LC - Least concern",NA,"IUCN"
"1652","wood stork","Mycteria americana","IUCN",22697648,"USA","N3",NA,"USA"
"1653","great cormorant","Phalacrocorax carbo","IUCN",22696792,"CT","N1B,N4N",NA,"CT"
"1654","great cormorant","Phalacrocorax carbo","IUCN",22696792,"ME","S3B,S3N",NA,"ME"
"1655","great cormorant","Phalacrocorax carbo","IUCN",22696792,"MA","S1B,S4N",NA,"MA"
"1656","great cormorant","Phalacrocorax carbo","IUCN",22696792,"NH","N1B,N4N",NA,"NH"
"1657","great cormorant","Phalacrocorax carbo","IUCN",22696792,"NY","N1B,N4N",NA,"NY"
"1658","great cormorant","Phalacrocorax carbo","IUCN",22696792,"RI","N1B,N4N",NA,"RI"
"1659","great cormorant","Phalacrocorax carbo","IUCN",22696792,"IUCN","LC - Least concern",NA,"IUCN"
"1660","great cormorant","Phalacrocorax carbo","IUCN",22696792,"USA","N1B,N4N",NA,"USA"
"1661","whimbrel","Numenius phaeopus","IUCN",22693178,"CT","N5B,N5N",NA,"CT"
"1662","whimbrel","Numenius phaeopus","IUCN",22693178,"ME","S2N",NA,"ME"
"1663","whimbrel","Numenius phaeopus","IUCN",22693178,"MA","S3N",NA,"MA"
"1664","whimbrel","Numenius phaeopus","IUCN",22693178,"NH","N5B,N5N",NA,"NH"
"1665","whimbrel","Numenius phaeopus","IUCN",22693178,"NY","N5B,N5N",NA,"NY"
"1666","whimbrel","Numenius phaeopus","IUCN",22693178,"RI","S3N",NA,"RI"
"1667","whimbrel","Numenius phaeopus","IUCN",22693178,"IUCN","LC - Least concern",NA,"IUCN"
"1668","whimbrel","Numenius phaeopus","IUCN",22693178,"USA","N5B,N5N",NA,"USA"
"1669","yellow-crowned night-heron","Nyctanassa violacea","IUCN",22697203,"CT","S1B",NA,"CT"
"1670","yellow-crowned night-heron","Nyctanassa violacea","IUCN",22697203,"MA","S1B,S2N",NA,"MA"
"1671","yellow-crowned night-heron","Nyctanassa violacea","IUCN",22697203,"NY","S2",NA,"NY"
"1672","yellow-crowned night-heron","Nyctanassa violacea","IUCN",22697203,"RI","S1B,S1N",NA,"RI"
"1673","yellow-crowned night-heron","Nyctanassa violacea","IUCN",22697203,"IUCN","LC - Least concern",NA,"IUCN"
"1674","yellow-crowned night-heron","Nyctanassa violacea","IUCN",22697203,"USA","N5B,N5N",NA,"USA"
"1675","osprey","Pandion haliaetus","IUCN",22694938,"CT","S4B",NA,"CT"
"1676","osprey","Pandion haliaetus","IUCN",22694938,"ME","S5B",NA,"ME"
"1677","osprey","Pandion haliaetus","IUCN",22694938,"MA","S4B,S5M",NA,"MA"
"1678","osprey","Pandion haliaetus","IUCN",22694938,"NH","S3B",NA,"NH"
"1679","osprey","Pandion haliaetus","IUCN",22694938,"NY","S4B",NA,"NY"
"1680","osprey","Pandion haliaetus","IUCN",22694938,"RI","S2B,S2N",NA,"RI"
"1681","osprey","Pandion haliaetus","IUCN",22694938,"IUCN","LC - Least concern",NA,"IUCN"
"1682","osprey","Pandion haliaetus","IUCN",22694938,"USA","N5B,N4N",NA,"USA"
"1683","grey plover","Pluvialis squatarola","IUCN",22693749,"CT","N5B,N5N",NA,"CT"
"1684","grey plover","Pluvialis squatarola","IUCN",22693749,"ME","S4S5N",NA,"ME"
"1685","grey plover","Pluvialis squatarola","IUCN",22693749,"MA","S4N",NA,"MA"
"1686","grey plover","Pluvialis squatarola","IUCN",22693749,"NH","N5B,N5N",NA,"NH"
"1687","grey plover","Pluvialis squatarola","IUCN",22693749,"NY","N5B,N5N",NA,"NY"
"1688","grey plover","Pluvialis squatarola","IUCN",22693749,"RI","N5B,N5N",NA,"RI"
"1689","grey plover","Pluvialis squatarola","IUCN",22693749,"IUCN","LC - Least concern",NA,"IUCN"
"1690","grey plover","Pluvialis squatarola","IUCN",22693749,"USA","N5B,N5N",NA,"USA"
"1691","great auk","Pinguinus impennis","IUCN",22694856,"ME","SXN",NA,"ME"
"1692","great auk","Pinguinus impennis","IUCN",22694856,"MA","SX",NA,"MA"
"1693","great auk","Pinguinus impennis","IUCN",22694856,"NH","SX",NA,"NH"
"1694","great auk","Pinguinus impennis","IUCN",22694856,"IUCN","EX - Extinct",NA,"IUCN"
"1695","great auk","Pinguinus impennis","IUCN",22694856,"USA","NX",NA,"USA"
"1696","american golden plover","Pluvialis dominica","IUCN",22693740,"CT","N5B",NA,"CT"
"1697","american golden plover","Pluvialis dominica","IUCN",22693740,"ME","S2N",NA,"ME"
"1698","american golden plover","Pluvialis dominica","IUCN",22693740,"MA","S2N",NA,"MA"
"1699","american golden plover","Pluvialis dominica","IUCN",22693740,"NH","N5B",NA,"NH"
"1700","american golden plover","Pluvialis dominica","IUCN",22693740,"NY","N5B",NA,"NY"
"1701","american golden plover","Pluvialis dominica","IUCN",22693740,"RI","S2N",NA,"RI"
"1702","american golden plover","Pluvialis dominica","IUCN",22693740,"IUCN","LC - Least concern",NA,"IUCN"
"1703","american golden plover","Pluvialis dominica","IUCN",22693740,"USA","N5B",NA,"USA"
"1704","clapper rail","Rallus crepitans","IUCN",62155296,"CT","S2B",NA,"CT"
"1705","clapper rail","Rallus crepitans","IUCN",62155296,"ME","S1?N",NA,"ME"
"1706","clapper rail","Rallus crepitans","IUCN",62155296,"MA","S2B,S2N",NA,"MA"
"1707","clapper rail","Rallus crepitans","IUCN",62155296,"NY","S2S3",NA,"NY"
"1708","clapper rail","Rallus crepitans","IUCN",62155296,"RI","S1B,S2N",NA,"RI"
"1709","clapper rail","Rallus crepitans","IUCN",62155296,"IUCN","LC - Least concern",NA,"IUCN"
"1710","clapper rail","Rallus crepitans","IUCN",62155296,"USA","N5B,N5N",NA,"USA"
"1711","king eider","Somateria spectabilis","IUCN",22680409,"CT","N4B,N4N",NA,"CT"
"1712","king eider","Somateria spectabilis","IUCN",22680409,"ME","S1S2N",NA,"ME"
"1713","king eider","Somateria spectabilis","IUCN",22680409,"MA","S1N",NA,"MA"
"1714","king eider","Somateria spectabilis","IUCN",22680409,"NY","N4B,N4N",NA,"NY"
"1715","king eider","Somateria spectabilis","IUCN",22680409,"IUCN","LC - Least concern",NA,"IUCN"
"1716","king eider","Somateria spectabilis","IUCN",22680409,"USA","N4B,N4N",NA,"USA"
"1717","northern shoveler","Spatula clypeata","IUCN",22680247,"CT","N5B,N5N",NA,"CT"
"1718","northern shoveler","Spatula clypeata","IUCN",22680247,"ME","S1B",NA,"ME"
"1719","northern shoveler","Spatula clypeata","IUCN",22680247,"MA","S1B,S4M",NA,"MA"
"1720","northern shoveler","Spatula clypeata","IUCN",22680247,"NH","N5B,N5N",NA,"NH"
"1721","northern shoveler","Spatula clypeata","IUCN",22680247,"NY","S2",NA,"NY"
"1722","northern shoveler","Spatula clypeata","IUCN",22680247,"RI","S2N",NA,"RI"
"1723","northern shoveler","Spatula clypeata","IUCN",22680247,"IUCN","LC - Least concern",NA,"IUCN"
"1724","northern shoveler","Spatula clypeata","IUCN",22680247,"USA","N5B,N5N",NA,"USA"
"1725","blue-winged teal","Spatula discors","IUCN",22680229,"CT","SHB",NA,"CT"
"1726","blue-winged teal","Spatula discors","IUCN",22680229,"ME","S4S5B",NA,"ME"
"1727","blue-winged teal","Spatula discors","IUCN",22680229,"MA","S2B,S5M",NA,"MA"
"1728","blue-winged teal","Spatula discors","IUCN",22680229,"NH","S3B",NA,"NH"
"1729","blue-winged teal","Spatula discors","IUCN",22680229,"NY","S2S3B,SNRN",NA,"NY"
"1730","blue-winged teal","Spatula discors","IUCN",22680229,"RI","S1B",NA,"RI"
"1731","blue-winged teal","Spatula discors","IUCN",22680229,"IUCN","LC - Least concern",NA,"IUCN"
"1732","blue-winged teal","Spatula discors","IUCN",22680229,"USA","N5B,N5N",NA,"USA"
"1733","sandwich tern","Thalasseus sandvicensis","IUCN",22694591,"MA","S1N",NA,"MA"
"1734","sandwich tern","Thalasseus sandvicensis","IUCN",22694591,"IUCN","LC - Least concern",NA,"IUCN"
"1735","sandwich tern","Thalasseus sandvicensis","IUCN",22694591,"USA","N4B,N4N",NA,"USA"
"1736","willet","Tringa semipalmata","IUCN",22693319,"CT","S4B",NA,"CT"
"1737","willet","Tringa semipalmata","IUCN",22693319,"ME","S3B",NA,"ME"
"1738","willet","Tringa semipalmata","IUCN",22693319,"MA","S3B,S3N",NA,"MA"
"1739","willet","Tringa semipalmata","IUCN",22693319,"NH","S3B",NA,"NH"
"1740","willet","Tringa semipalmata","IUCN",22693319,"NY","S3B",NA,"NY"
"1741","willet","Tringa semipalmata","IUCN",22693319,"RI","S1B,S3N",NA,"RI"
"1742","willet","Tringa semipalmata","IUCN",22693319,"IUCN","LC - Least concern",NA,"IUCN"
"1743","willet","Tringa semipalmata","IUCN",22693319,"USA","N5B,N5N",NA,"USA"
"1744","greater yellowlegs","Tringa melanoleuca","IUCN",22693231,"CT","N5B,N5N",NA,"CT"
"1745","greater yellowlegs","Tringa melanoleuca","IUCN",22693231,"ME","S4N",NA,"ME"
"1746","greater yellowlegs","Tringa melanoleuca","IUCN",22693231,"MA","S4N",NA,"MA"
"1747","greater yellowlegs","Tringa melanoleuca","IUCN",22693231,"NH","N5B,N5N",NA,"NH"
"1748","greater yellowlegs","Tringa melanoleuca","IUCN",22693231,"NY","N5B,N5N",NA,"NY"
"1749","greater yellowlegs","Tringa melanoleuca","IUCN",22693231,"RI","N5B,N5N",NA,"RI"
"1750","greater yellowlegs","Tringa melanoleuca","IUCN",22693231,"IUCN","LC - Least concern",NA,"IUCN"
"1751","greater yellowlegs","Tringa melanoleuca","IUCN",22693231,"USA","N5B,N5N",NA,"USA"
"1752","common starling","Sturnus vulgaris","IUCN",22710886,"CT","NNA",NA,"CT"
"1753","common starling","Sturnus vulgaris","IUCN",22710886,"ME","NNA",NA,"ME"
"1754","common starling","Sturnus vulgaris","IUCN",22710886,"MA","NNA",NA,"MA"
"1755","common starling","Sturnus vulgaris","IUCN",22710886,"NH","NNA",NA,"NH"
"1756","common starling","Sturnus vulgaris","IUCN",22710886,"NY","NNA",NA,"NY"
"1757","common starling","Sturnus vulgaris","IUCN",22710886,"RI","NNA",NA,"RI"
"1758","common starling","Sturnus vulgaris","IUCN",22710886,"IUCN","LC - Least concern",NA,"IUCN"
"1759","common starling","Sturnus vulgaris","IUCN",22710886,"USA","NNA",NA,"USA"
"1760","caspian tern","Hydroprogne caspia","IUCN",22694524,"CT","N4N5B,N4N",NA,"CT"
"1761","caspian tern","Hydroprogne caspia","IUCN",22694524,"MA","S2N",NA,"MA"
"1762","caspian tern","Hydroprogne caspia","IUCN",22694524,"NY","S1",NA,"NY"
"1763","caspian tern","Hydroprogne caspia","IUCN",22694524,"RI","S1N",NA,"RI"
"1764","caspian tern","Hydroprogne caspia","IUCN",22694524,"IUCN","LC - Least concern",NA,"IUCN"
"1765","caspian tern","Hydroprogne caspia","IUCN",22694524,"USA","N4N5B,N4N",NA,"USA"
"1766","red-necked grebe","Podiceps grisegena","IUCN",22696599,"CT","N5B,N5N",NA,"CT"
"1767","red-necked grebe","Podiceps grisegena","IUCN",22696599,"ME","S3S4N",NA,"ME"
"1768","red-necked grebe","Podiceps grisegena","IUCN",22696599,"MA","S4N",NA,"MA"
"1769","red-necked grebe","Podiceps grisegena","IUCN",22696599,"NH","N5B,N5N",NA,"NH"
"1770","red-necked grebe","Podiceps grisegena","IUCN",22696599,"NY","N5B,N5N",NA,"NY"
"1771","red-necked grebe","Podiceps grisegena","IUCN",22696599,"RI","N5B,N5N",NA,"RI"
"1772","red-necked grebe","Podiceps grisegena","IUCN",22696599,"IUCN","LC - Least concern",NA,"IUCN"
"1773","red-necked grebe","Podiceps grisegena","IUCN",22696599,"USA","N5B,N5N",NA,"USA"
"1774","bermuda petrel","Pterodroma cahow","IUCN",22698088,NA,"EN","Increasing","IUCN"
"1775","desertas petrel","Pterodroma deserta","IUCN",22736135,NA,"VU","Stable","IUCN"
"1776","marsh wren","Cistothorus palustris","IUCN",22711374,"CT","S4B",NA,"CT"
