"","shp_iucn_sid","iucn_sid","sciname","presence","subpop","dbf_file","max_depth","comp_assessed"
"468",190485,190485,"Melanolagus bericoides",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/osmeriformes.dbf","200 m +",FALSE
"469",60481712,60481712,"Nansenia longicauda",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/osmeriformes.dbf","200 m +",FALSE
"470",60481729,60481729,"Nansenia megalopa",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/osmeriformes.dbf","deep oceanic",FALSE
"471",21101200,21101200,"Dolichopteroides binocularis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/osmeriformes.dbf","200 m +",FALSE
"472",18155920,18155920,"Opisthoproctus soleatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/osmeriformes.dbf","200 m +",FALSE
"473",60483211,60483211,"Rhynchohyalus natalensis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/osmeriformes.dbf","200 m +",FALSE
"474",18155946,18155946,"Maulisia mauli",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/osmeriformes.dbf","deep oceanic",FALSE
"475",21108245,21108245,"Maulisia microlepis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/osmeriformes.dbf","deep oceanic",FALSE
"476",60479648,60479648,"Mentodus facilis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/osmeriformes.dbf","200 m +",FALSE
"477",18155949,18155949,"Normichthys operosus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/osmeriformes.dbf","deep oceanic",FALSE
"478",16425314,16425314,"Bembrops gobioides",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/percophidae.dbf","200 m +",FALSE
"479",43972,43972,"Polyprion americanus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/polyprionidae.dbf","200 m +",FALSE
"480",190279,190279,"Pomatomus saltatrix",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/pomatomidae.dbf","< 200 m",FALSE
"481",198558,198558,"Priacanthus arenatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/priacanthidae.dbf","< 200 m",FALSE
"482",190255,190255,"Cookeolus japonicus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/priacanthidae.dbf","deep oceanic",FALSE
"483",190246,190246,"Sphoeroides maculatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/PUFFERFISH.dbf","< 200 m",TRUE
"484",190193,190193,"Sphoeroides pachygaster",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/PUFFERFISH.dbf","200 m +",TRUE
"485",190380,190380,"Lagocephalus laevigatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/PUFFERFISH.dbf","< 200 m",TRUE
"486",190464,190464,"Lagocephalus lagocephalus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/PUFFERFISH.dbf","200 m +",TRUE
"487",193630,193630,"Sphoeroides spengleri",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/PUFFERFISH.dbf","< 200 m",TRUE
"488",193813,193813,"Sphoeroides testudineus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/PUFFERFISH.dbf","< 200 m",TRUE
"489",190190,190190,"Rachycentron canadum",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/rachycentridae.dbf","200 m +",FALSE
"490",3897,3897,"Caretta caretta",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/REPTILES.dbf","200 m +",TRUE
"491",8005,8005,"Eretmochelys imbricata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/REPTILES.dbf","200 m +",TRUE
"492",6494,46967827,"Dermochelys coriacea",1,"Northwest Atlantic","/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/REPTILES.dbf","200 m +",TRUE
"493",4615,4615,"Chelonia mydas",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/REPTILES.dbf","200 m +",TRUE
"494",11534,11534,"Lepidochelys olivacea",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/REPTILES.dbf","200 m +",TRUE
"495",3897,84131194,"Caretta caretta",1,"Atlantic Northwest","/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/REPTILES.dbf","200 m +",TRUE
"496",18227109,18227109,"Cyema atrum",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/saccopharyngiformes.dbf","deep oceanic",FALSE
"497",18227119,18227119,"Eurypharynx pelecanoides",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/saccopharyngiformes.dbf","200 m +",FALSE
"498",193264,193264,"Bairdiella chrysoura",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/sciaenidae.dbf","< 200 m",FALSE
"499",193266,193266,"Cynoscion nebulosus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/sciaenidae.dbf","< 200 m",FALSE
"500",47147749,47147749,"Larimus fasciatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/sciaenidae.dbf","< 200 m",FALSE
"501",193267,193267,"Leiostomus xanthurus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/sciaenidae.dbf","< 200 m",FALSE
"502",195075,195075,"Menticirrhus americanus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/sciaenidae.dbf","< 200 m",FALSE
"503",46105847,46105847,"Menticirrhus saxatilis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/sciaenidae.dbf","< 200 m",FALSE
"504",193268,193268,"Micropogonias undulatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/sciaenidae.dbf","< 200 m",FALSE
"505",193269,193269,"Pogonias cromis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/sciaenidae.dbf","< 200 m",FALSE
"506",21132418,21132418,"Scombrolabrax heterolepis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/scombrolabracidae.dbf","deep oceanic",FALSE
"507",15873,15873,"Pagrus pagrus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEABREAMS_PORGIES.dbf","< 200 m",TRUE
"508",170223,170223,"Archosargus probatocephalus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEABREAMS_PORGIES.dbf","< 200 m",TRUE
"509",170250,170250,"Lagodon rhomboides",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEABREAMS_PORGIES.dbf","< 200 m",TRUE
"510",170190,170190,"Calamus bajonado",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEABREAMS_PORGIES.dbf","< 200 m",TRUE
"511",170156,170156,"Archosargus rhomboidalis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEABREAMS_PORGIES.dbf","< 200 m",TRUE
"512",170168,170168,"Stenotomus chrysops",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEABREAMS_PORGIES.dbf","< 200 m",TRUE
"513",180271,180271,"Molpadiodemas atlanticus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","unknown",TRUE
"514",180365,180365,"Paelopatides gigantea",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","deep oceanic",TRUE
"515",180468,180468,"Mesothuria lactea",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","200 m +",TRUE
"516",153538,153538,"Zostera marina",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEAGRASSES.dbf","< 200 m",TRUE
"517",16407002,16407002,"Anthias nicholsi",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/serranidae.dbf","< 200 m",FALSE
"518",16750054,16750054,"Baldwinella aureorubens",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/serranidae.dbf","< 200 m",FALSE
"519",16435325,16435325,"Centropristis striata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/serranidae.dbf","< 200 m",FALSE
"520",190399,190399,"Sphyraena barracuda",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/sphyraenidae.dbf","unknown",FALSE
"521",20666166,20666166,"Sphyraena borealis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/sphyraenidae.dbf","200 m +",FALSE
"522",190362,190362,"Sphyraena guachancho",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/sphyraenidae.dbf","< 200 m",FALSE
"523",18253276,18253276,"Argyropelecus aculeatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf","200 m +",FALSE
"524",190118,190118,"Argyropelecus affinis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf","200 m +",FALSE
"525",18253282,18253282,"Argyropelecus gigas",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf","200 m +",FALSE
"526",154998,154998,"Argyropelecus hemigymnus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf","200 m +",FALSE
"527",21132859,21132859,"Argyropelecus sladeni",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf","200 m +",FALSE
"528",60469232,60469232,"Aristostomias lunifer",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf","200 m +",FALSE
"529",21132898,21132898,"Aristostomias polydactylus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf","200 m +",FALSE
"530",190353,190353,"Aristostomias tittmanni",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf","200 m +",FALSE
"531",18256447,18256447,"Astronesthes gemmifer",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf","200 m +",FALSE
"532",190229,190229,"Astronesthes leucopogon",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf","200 m +",FALSE
"533",190361,190361,"Astronesthes niger",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf","200 m +",FALSE
"534",154815,154815,"Astronesthes richardsoni",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf","200 m +",FALSE
"535",21132928,21132928,"Bathophilus brevis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf","200 m +",FALSE
"536",18256458,18256458,"Bathophilus digitatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf","200 m +",FALSE
"537",60469323,60469323,"Bathophilus metallicus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf","200 m +",FALSE
"538",18256490,18256490,"Bathophilus vaillanti",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf","200 m +",FALSE
"539",190176,190176,"Bonapartia pedaliota",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf","200 m +",FALSE
"540",198762,198762,"Borostomias antarcticus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf","200 m +",FALSE
"541",190203,190203,"Chauliodus danae",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf","200 m +",FALSE
"542",190324,190324,"Chauliodus sloani",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf","200 m +",FALSE
"543",18252612,18252612,"Cyclothone acclinidens",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf","200 m +",FALSE
"544",190300,190300,"Cyclothone alba",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf","200 m +",FALSE
"545",198757,198757,"Cyclothone braueri",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf","200 m +",FALSE
"546",190133,190133,"Cyclothone microdon",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf","200 m +",FALSE
"547",18252619,18252619,"Cyclothone pallida",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf","200 m +",FALSE
"548",18252629,18252629,"Cyclothone pseudopallida",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf","200 m +",FALSE
"549",18256560,18256560,"Echiostoma barbatum",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf","200 m +",FALSE
"550",47165104,47165104,"Eustomias bibulbosus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf","200 m +",FALSE
"551",47165158,47165158,"Eustomias bigelowi",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf","200 m +",FALSE
"552",47165363,47165363,"Eustomias macrurus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf","200 m +",FALSE
"553",18256943,18256943,"Eustomias obscurus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf","200 m +",FALSE
"554",190465,190465,"Eustomias polyaster",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf","200 m +",FALSE
"555",60470418,60470418,"Eustomias satterleei",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf","200 m +",FALSE
"556",60470422,60470422,"Eustomias simplex",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf","200 m +",FALSE
"557",18256992,18256992,"Flagellostomias boureei",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf","200 m +",FALSE
"558",154624,154624,"Peprilus paru",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stromateidae.dbf","< 200 m",FALSE
"559",177982,177982,"Acanthurus chirurgus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"560",177953,177953,"Acanthurus coeruleus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"561",12302,12302,"Lontra canadensis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TERRESTRIAL_MAMMALS.dbf","< 200 m",TRUE
"562",190296,190296,"Tetragonurus atlanticus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/tetragonuridae.dbf","200 m +",FALSE
"563",198716,198716,"Tetragonurus cuvieri",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/tetragonuridae.dbf","200 m +",FALSE
"564",21856,21856,"Thunnus alalunga",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"565",21857,21857,"Thunnus albacares",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"566",21859,21859,"Thunnus obesus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"567",21860,21860,"Thunnus thynnus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"568",170314,170314,"Makaira nigricans",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"569",23148,23148,"Xiphias gladius",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"570",155096,155096,"Sarda sarda",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"571",155276,155276,"Thunnus atlanticus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"572",170339,170339,"Scomberomorus cavalla",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"573",170323,170323,"Scomberomorus maculatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"574",170345,170345,"Euthynnus alletteratus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"575",170354,170354,"Scomber scombrus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"576",170322,170322,"Kajikia albida",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"577",170327,170327,"Scomberomorus regalis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","unknown",TRUE
"578",170333,170333,"Tetrapturus georgii",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"579",170338,170338,"Istiophorus platypterus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"580",170344,170344,"Auxis thazard",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"581",170355,170355,"Auxis rochei",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"582",170307,170307,"Tetrapturus pfluegeri",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","< 200 m",TRUE
"583",170310,170310,"Katsuwonus pelamis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"584",47153800,47153800,"Astroscopus guttatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/uranoscopidae.dbf","< 200 m",FALSE
"585",187479,187479,"Tautoga onitis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"586",187448,187448,"Tautogolabrus adspersus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"587",190721,190721,"Sparisoma rubripinne",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"588",198723,198723,"Melanostigma atlanticum",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/zoarcidae.dbf","200 m +",FALSE
"589",18180983,18180983,"Pachycara bulbiceps",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/zoarcidae.dbf","deep oceanic",FALSE
"590",22693764,22693764,"Charadrius semipalmatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"591",62169677,62169677,"Fulica americana",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"592",22693777,22693777,"Charadrius vociferus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"593",22694787,22694787,"Chlidonias niger",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"594",22689714,22689714,"Chordeiles minor",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"595",22680427,22680427,"Clangula hyemalis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"596",22694469,22694469,"Hydrocoloeus minutus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"597",22696974,22696974,"Egretta thula",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"598",22697829,22697829,"Gavia stellata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"599",22697211,22697211,"Nycticorax nycticorax",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"600",22696453,22696453,"Falco columbarius",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"601",45354964,45354964,"Falco peregrinus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"602",62026481,62026481,"Gelochelidon nilotica",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"603",22697842,22697842,"Gavia immer",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"604",22680423,22680423,"Histrionicus histrionicus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"605",22735803,22735803,"Hydrobates castro",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"606",22698511,22698511,"Hydrobates leucorhous",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"607",22697314,22697314,"Ixobrychus exilis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"608",22721123,22721123,"Ammospiza maritima",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"609",22728393,22728393,"Ammospiza nelsoni",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"610",22680163,22680163,"Mareca americana",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"611",22680157,22680157,"Mareca penelope",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"612",22694455,22694455,"Larus atricilla",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"613",22694317,22694317,"Larus delawarensis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"614",22694373,22694373,"Larus fuscus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"615",22694346,22694346,"Larus glaucoides",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"616",22694324,22694324,"Larus marinus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"617",22694432,22694432,"Larus philadelphia",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"618",22694420,22694420,"Larus ridibundus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"619",62030590,62030590,"Larus smithsonianus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"620",22693344,22693344,"Limnodromus griseus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"621",22698436,22698436,"Oceanites oceanicus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
