species,stock_id,stock,rgn_id,year,rgn_name,catch,display_name
SCULPINS,NA,NA,12,2011,Northeast,340.22059404259295,SCULPINS
SCUP / PORGY,NA,NA,12,2011,Northeast,7592604.269649057,SCUP / PORGY
SEA RAVEN,NA,NA,12,2011,Northeast,8697.457377335084,SEA RAVEN
SEA ROBINS,NA,NA,12,2011,Northeast,25899.192077956337,SEA ROBINS
"SEATROUT, SPECIES NOT SPECIFIED",NA,NA,12,2011,Northeast,2496.568698238293,"SEATROUT, SPECIES NOT SPECIFIED"
"SHAD, AMERICAN",NA,NA,12,2011,Northeast,553.4371920254605,"SHAD, AMERICAN"
"SHARK, BLUE",NA,NA,12,2011,Northeast,0,"SHARK, BLUE"
"SHARK, PORBEAGLE",NA,NA,12,2011,Northeast,4576.971383907025,"SHARK, PORBEAGLE"
"SHARK, THRESHER",NA,NA,12,2011,Northeast,149.34687299859036,"SHARK, THRESHER"
SHRIMP (PANDALID),NA,NA,12,2011,Northeast,6977985.551804724,SHRIMP (PANDALID)
SKATE WINGS,NA,NA,12,2011,Northeast,2686412.472517646,SKATE WINGS
"SKATE WINGS, LITTLE (SUMMER)",NA,NA,12,2011,Northeast,13057.641388465589,"SKATE WINGS, LITTLE (SUMMER)"
"SKATE WINGS, LITTLE/WINTER MIXED",NA,NA,12,2011,Northeast,1204.9554337416776,"SKATE WINGS, LITTLE/WINTER MIXED"
"SKATE WINGS, WINTER (BIG)",NA,NA,12,2011,Northeast,2760440.5090346667,"SKATE WINGS, WINTER (BIG)"
"SKATE, BARNDOOR",NA,NA,12,2011,Northeast,2297.3909646187944,"SKATE, BARNDOOR"
"SKATE, LITTLE (SUMMER)",NA,NA,12,2011,Northeast,2016030.922067125,"SKATE, LITTLE (SUMMER)"
"SKATE, LITTLE/WINTER MIXED",NA,NA,12,2011,Northeast,536735.8461353172,"SKATE, LITTLE/WINTER MIXED"
"SKATE, UNCLASSIFIED",NA,NA,12,2011,Northeast,8930841.028446613,"SKATE, UNCLASSIFIED"
"SKATE, WINTER (BIG)",NA,NA,12,2011,Northeast,666628.8921248658,"SKATE, WINTER (BIG)"
SQUID / ILLEX,NA,NA,12,2011,Northeast,1711767.0223643456,SQUID / ILLEX
SQUID / LOLIGO,NA,NA,12,2011,Northeast,12997311.933842525,SQUID / LOLIGO
STRIPED BASS,NA,NA,12,2011,Northeast,512571.248525362,STRIPED BASS
SWORDFISH,NA,NA,12,2011,Northeast,12789.616213944746,SWORDFISH
TAUTOG,NA,NA,12,2011,Northeast,56960.82334664462,TAUTOG
"TILEFISH, BLUELINE",NA,NA,12,2011,Northeast,668.646652603689,"TILEFISH, BLUELINE"
"TILEFISH, GOLDEN",NA,NA,12,2011,Northeast,1177817.8712280511,"TILEFISH, GOLDEN"
TRIGGERFISH,NA,NA,12,2011,Northeast,6731.506437258753,TRIGGERFISH
"TUNA, ALBACORE",NA,NA,12,2011,Northeast,315.7265823748714,"TUNA, ALBACORE"
"TUNA, BLUEFIN",NA,NA,12,2011,Northeast,145327.70274874015,"TUNA, BLUEFIN"
"TUNA, LITTLE",NA,NA,12,2011,Northeast,5341.116348374526,"TUNA, LITTLE"
"TUNA, YELLOWFIN",NA,NA,12,2011,Northeast,3682.968621222817,"TUNA, YELLOWFIN"
WEAKFISH / SQUETEAGUE / GRAY SEA TROUT,NA,NA,12,2011,Northeast,12734.995107988974,WEAKFISH / SQUETEAGUE / GRAY SEA TROUT
"WEAKFISH, SPOTTED / SPOTTED SEA TROUT",NA,NA,12,2011,Northeast,5579.68966535581,"WEAKFISH, SPOTTED / SPOTTED SEA TROUT"
"WHELK / CONCH, SPECIES NOT SPECIFIED",NA,NA,12,2011,Northeast,368778.02655493334,"WHELK / CONCH, SPECIES NOT SPECIFIED"
"WHELK, CHANNELED",NA,NA,12,2011,Northeast,1025771.7129636545,"WHELK, CHANNELED"
"WHELK, KNOBBED",NA,NA,12,2011,Northeast,119463.59892499821,"WHELK, KNOBBED"
"WHELK, LIGHTNING",NA,NA,12,2011,Northeast,3241.4503198389175,"WHELK, LIGHTNING"
"WHITING, KING / KINGFISH",NA,NA,12,2011,Northeast,158000.3083130844,"WHITING, KING / KINGFISH"
"FLOUNDER, WITCH / GRAY SOLE",WITGMMA,Witch Flounder,12,2011,Northeast,1739702.11552405,WITGMMA
WOLFFISH / OCEAN CATFISH,WOLGMMA,Wolffish,12,2011,Northeast,9.96808051611132,WOLGMMA
"FLOUNDER, YELLOWTAIL",YELCCGM,CC/GOM Yellowtail Flounder,12,2011,Northeast,1372628.4464729892,YELCCGM
"FLOUNDER, YELLOWTAIL",YELGB,GB Yellowtail Flounder,12,2011,Northeast,1884334.9244211256,YELGB
"FLOUNDER, YELLOWTAIL",YELSNE,SNE/MA Yellowtail Flounder,12,2011,Northeast,483871.3589755356,YELSNE
ALEWIFE,NA,NA,12,2012,Northeast,918.2017655928834,ALEWIFE
BLACK SEA BASS,NA,NA,12,2012,Northeast,272293.84618509846,BLACK SEA BASS
BLUEFISH,NA,NA,12,2012,Northeast,1115006.33585257,BLUEFISH
BONITO,NA,NA,12,2012,Northeast,7249.901842641199,BONITO
BUTTERFISH,NA,NA,12,2012,Northeast,935521.0305240721,BUTTERFISH
"CLAM, SURF",NA,NA,12,2012,Northeast,17369731.063962273,"CLAM, SURF"
COD,CODGBE,GB Cod East,12,2012,Northeast,123553.65115896515,CODGBE
COD,CODGBW,GB Cod West,12,2012,Northeast,3368206.623794242,CODGBW
COD,CODGMSS,GOM Cod,12,2012,Northeast,4986969.928923475,CODGMSS
"CRAB, BLUE",NA,NA,12,2012,Northeast,736.5575032690738,"CRAB, BLUE"
"CRAB, HORSESHOE",NA,NA,12,2012,Northeast,31216.44258113206,"CRAB, HORSESHOE"
"CRAB, JONAH",NA,NA,12,2012,Northeast,7862927.026719932,"CRAB, JONAH"
"CRAB, QUEEN SNOW",NA,NA,12,2012,Northeast,204.10739309807352,"CRAB, QUEEN SNOW"
"CRAB, RED",NA,NA,12,2012,Northeast,636184.592971443,"CRAB, RED"
"CRAB, ROCK",NA,NA,12,2012,Northeast,170343.2830590354,"CRAB, ROCK"
"CRAB, SPECIES NOT SPECIFIED",NA,NA,12,2012,Northeast,47153.15758444229,"CRAB, SPECIES NOT SPECIFIED"
"CRAB, SPIDER",NA,NA,12,2012,Northeast,2.990424154833396,"CRAB, SPIDER"
"CROAKER, ATLANTIC",NA,NA,12,2012,Northeast,1328.3984239175302,"CROAKER, ATLANTIC"
CUNNER,NA,NA,12,2012,Northeast,9248.037457973249,CUNNER
CUSK,NA,NA,12,2012,Northeast,57055.49154078377,CUSK
"DOGFISH, SMOOTH",NA,NA,12,2012,Northeast,174471.19192187433,"DOGFISH, SMOOTH"
"DOGFISH, SPINY",NA,NA,12,2012,Northeast,13124069.679082647,"DOGFISH, SPINY"
DOLPHIN FISH / MAHI-MAHI,NA,NA,12,2012,Northeast,2066.0115229141898,DOLPHIN FISH / MAHI-MAHI
"EEL, CONGER",NA,NA,12,2012,Northeast,27311.854718841158,"EEL, CONGER"
"EEL, SPECIES NOT SPECIFIED",NA,NA,12,2012,Northeast,14408.371018145435,"EEL, SPECIES NOT SPECIFIED"
"FLOUNDER, SAND-DAB / WINDOWPANE / BRILL",FLDSNEMA,Southern Windowpane,12,2012,Northeast,21739.76992153207,FLDSNEMA
"FLOUNDER, SAND-DAB / WINDOWPANE / BRILL",FLGMGBSS,Northern Windowpane,12,2012,Northeast,1.9912916399812048,FLGMGBSS
"FLOUNDER, FOURSPOT",NA,NA,12,2012,Northeast,7772.608945910413,"FLOUNDER, FOURSPOT"
"FLOUNDER, SUMMER / FLUKE",NA,NA,12,2012,Northeast,3392272.495251329,"FLOUNDER, SUMMER / FLUKE"
"FLOUNDER, WINTER / BLACKBACK",FLWGB,GB Winter Flounder,12,2012,Northeast,4201779.897841052,FLWGB
"FLOUNDER, WINTER / BLACKBACK",FLWGMSS,GOM Winter Flounder,12,2012,Northeast,605159.39710752,FLWGMSS
"FLOUNDER, WINTER / BLACKBACK",FLWSNEMA,SNE/MA Winter Flounder,12,2012,Northeast,62074.08695638514,FLWSNEMA
HADDOCK,HADGBE,GB Haddock East,12,2012,Northeast,789324.2951069436,HADGBE
HADDOCK,HADGBW,GB Haddock West,12,2012,Northeast,2288175.7040179437,HADGBW
HADDOCK,HADGM,GOM Haddock,12,2012,Northeast,790171.3168690728,HADGM
"HALIBUT, ATLANTIC",HALGMMA,Halibut,12,2012,Northeast,26296.564721890503,HALGMMA
"HALIBUT, GREENLAND",NA,NA,12,2012,Northeast,110.51668601895688,"HALIBUT, GREENLAND"
"HERRING, ATLANTIC",NA,NA,12,2012,Northeast,189405521.70192873,"HERRING, ATLANTIC"
"HERRING, BLUE BACK",NA,NA,12,2012,Northeast,15130.397509519318,"HERRING, BLUE BACK"
"HAKE, RED / LING",HKRGMNGB,Northern Red Hake,12,2012,Northeast,209906.02862940868,HKRGMNGB
"HAKE, RED / LING",HKRSGBMA,Southern Red Hake,12,2012,Northeast,1040028.1409679409,HKRSGBMA
"HAKE, SILVER / WHITING",HKSGMNGB,Northern Silver Hake,12,2012,Northeast,3550851.361534279,HKSGMNGB
"WHITING, BLACK",HKSOGMMA,Southern Whiting,12,2012,Northeast,11826.388806070012,HKSOGMMA
"HAKE, SILVER / WHITING",HKSSGBMA,Southern Whiting,12,2012,Northeast,10121498.557292825,HKSSGBMA
"HAKE, WHITE",HKWGMMA,White Hake,12,2012,Northeast,4263199.610889576,HKWGMMA
JOHN DORY,NA,NA,12,2012,Northeast,128960.44706960216,JOHN DORY
LUMPFISH,NA,NA,12,2012,Northeast,0,LUMPFISH
"MACKEREL, ATLANTIC",NA,NA,12,2012,Northeast,7863879.419477506,"MACKEREL, ATLANTIC"
"MACKEREL, SPANISH",NA,NA,12,2012,Northeast,1251.6982889488156,"MACKEREL, SPANISH"
MENHADEN,NA,NA,12,2012,Northeast,19161.53273129871,MENHADEN
MONK HEADS,NA,NA,12,2012,Northeast,42763.13545454487,MONK HEADS
MONK LIVERS,NA,NA,12,2012,Northeast,286801.37840398104,MONK LIVERS
MONK TAILS,NA,NA,12,2012,Northeast,2289487.18588483,MONK TAILS
MONKFISH / ANGLERFISH / GOOSEFISH,NA,NA,12,2012,Northeast,5905106.442567628,MONKFISH / ANGLERFISH / GOOSEFISH
OCEAN QUAHOG,NA,NA,12,2012,Northeast,15024847.484733114,OCEAN QUAHOG
OCEAN POUT,OPTGMMA,Ocean Pout,12,2012,Northeast,8.978696539134809,OPTGMMA
OTHER FINFISH,NA,NA,12,2012,Northeast,49.782290999530126,OTHER FINFISH
"FLOUNDER, AMERICAN PLAICE /DAB",PLAGMMA,Plaice,12,2012,Northeast,2981479.2344425307,PLAGMMA
POLLOCK,POKGMASS,Pollock,12,2012,Northeast,11788404.040800624,POKGMASS
"PUFFER, NORTHERN",NA,NA,12,2012,Northeast,16.90930029927039,"PUFFER, NORTHERN"
REDFISH / OCEAN PERCH,REDGMGBSS,Redfish,12,2012,Northeast,7401071.918419117,REDGMGBSS
"SCALLOP, SEA",NA,NA,12,2012,Northeast,9773007.074919246,"SCALLOP, SEA"
SCALLOPS/SHELLS,NA,NA,12,2012,Northeast,584372.1412186392,SCALLOPS/SHELLS
SCULPINS,NA,NA,12,2012,Northeast,74.85340480376766,SCULPINS
SCUP / PORGY,NA,NA,12,2012,Northeast,9753023.991045056,SCUP / PORGY
SEA RAVEN,NA,NA,12,2012,Northeast,10147.135151900009,SEA RAVEN
SEA ROBINS,NA,NA,12,2012,Northeast,21007.70162100511,SEA ROBINS
"SEATROUT, SPECIES NOT SPECIFIED",NA,NA,12,2012,Northeast,6102.378427940913,"SEATROUT, SPECIES NOT SPECIFIED"
"SHAD, AMERICAN",NA,NA,12,2012,Northeast,682.853067147304,"SHAD, AMERICAN"
"SHARK, BLUE",NA,NA,12,2012,Northeast,5973.738396040592,"SHARK, BLUE"
"SHARK, MAKO, SHORTFIN",NA,NA,12,2012,Northeast,140.99478519300956,"SHARK, MAKO, SHORTFIN"
"SHARK, PORBEAGLE",NA,NA,12,2012,Northeast,4698.323502245807,"SHARK, PORBEAGLE"
"SHARK, THRESHER",NA,NA,12,2012,Northeast,1545.3243153256733,"SHARK, THRESHER"
SHRIMP (PANAEID),NA,NA,12,2012,Northeast,45018.125750875086,SHRIMP (PANAEID)
SHRIMP (PANDALID),NA,NA,12,2012,Northeast,2804583.3296652753,SHRIMP (PANDALID)
"SHRIMP, SPECIES NOT SPECIFIED",NA,NA,12,2012,Northeast,71601.86914462417,"SHRIMP, SPECIES NOT SPECIFIED"
SKATE WINGS,NA,NA,12,2012,Northeast,4343378.157647381,SKATE WINGS
"SKATE WINGS, LITTLE (SUMMER)",NA,NA,12,2012,Northeast,370.7934446340515,"SKATE WINGS, LITTLE (SUMMER)"
"SKATE WINGS, LITTLE/WINTER MIXED",NA,NA,12,2012,Northeast,3676.2280943418546,"SKATE WINGS, LITTLE/WINTER MIXED"
"SKATE WINGS, WINTER (BIG)",NA,NA,12,2012,Northeast,2055269.4438733144,"SKATE WINGS, WINTER (BIG)"
"SKATE, BARNDOOR",NA,NA,12,2012,Northeast,0,"SKATE, BARNDOOR"
"SKATE, LITTLE (SUMMER)",NA,NA,12,2012,Northeast,1421445.6818893324,"SKATE, LITTLE (SUMMER)"
"SKATE, LITTLE/WINTER MIXED",NA,NA,12,2012,Northeast,2872585.360131378,"SKATE, LITTLE/WINTER MIXED"
"SKATE, SMOOTH",NA,NA,12,2012,Northeast,0,"SKATE, SMOOTH"
"SKATE, THORNY",NA,NA,12,2012,Northeast,24.983855218909028,"SKATE, THORNY"
"SKATE, UNCLASSIFIED",NA,NA,12,2012,Northeast,8428096.914930714,"SKATE, UNCLASSIFIED"
"SKATE, WINTER (BIG)",NA,NA,12,2012,Northeast,866369.7633588953,"SKATE, WINTER (BIG)"
SPOT,NA,NA,12,2012,Northeast,82293.53446634671,SPOT
SQUID / ILLEX,NA,NA,12,2012,Northeast,199251.57768024903,SQUID / ILLEX
SQUID / LOLIGO,NA,NA,12,2012,Northeast,18358911.923309863,SQUID / LOLIGO
STRIPED BASS,NA,NA,12,2012,Northeast,480352.9711980706,STRIPED BASS
SWORDFISH,NA,NA,12,2012,Northeast,22640.025764510883,SWORDFISH
TAUTOG,NA,NA,12,2012,Northeast,48190.364729037836,TAUTOG
"TILEFISH, BLUELINE",NA,NA,12,2012,Northeast,1913.9131062436757,"TILEFISH, BLUELINE"
"TILEFISH, GOLDEN",NA,NA,12,2012,Northeast,1107447.9650414763,"TILEFISH, GOLDEN"
TRIGGERFISH,NA,NA,12,2012,Northeast,8016.738073872072,TRIGGERFISH
"TUNA, ALBACORE",NA,NA,12,2012,Northeast,18176.578527716916,"TUNA, ALBACORE"
"TUNA, BIG EYE",NA,NA,12,2012,Northeast,12199.438695804505,"TUNA, BIG EYE"
"TUNA, BLUEFIN",NA,NA,12,2012,Northeast,129183.46717788954,"TUNA, BLUEFIN"
"TUNA, LITTLE",NA,NA,12,2012,Northeast,27769.304581892677,"TUNA, LITTLE"
"TUNA, SKIPJACK",NA,NA,12,2012,Northeast,113.77717530172686,"TUNA, SKIPJACK"
"TUNA, YELLOWFIN",NA,NA,12,2012,Northeast,13876.71008291892,"TUNA, YELLOWFIN"
WEAKFISH / SQUETEAGUE / GRAY SEA TROUT,NA,NA,12,2012,Northeast,31423.458753851333,WEAKFISH / SQUETEAGUE / GRAY SEA TROUT
"WEAKFISH, SPOTTED / SPOTTED SEA TROUT",NA,NA,12,2012,Northeast,13882.951647380363,"WEAKFISH, SPOTTED / SPOTTED SEA TROUT"
"WHELK / CONCH, SPECIES NOT SPECIFIED",NA,NA,12,2012,Northeast,177738.36850033107,"WHELK / CONCH, SPECIES NOT SPECIFIED"
"WHELK, CHANNELED",NA,NA,12,2012,Northeast,1048405.5832579777,"WHELK, CHANNELED"
"WHELK, KNOBBED",NA,NA,12,2012,Northeast,115542.19892762002,"WHELK, KNOBBED"
"WHELK, LIGHTNING",NA,NA,12,2012,Northeast,1084.1303616521695,"WHELK, LIGHTNING"
"WHITING, KING / KINGFISH",NA,NA,12,2012,Northeast,27622.551302476855,"WHITING, KING / KINGFISH"
"FLOUNDER, WITCH / GRAY SOLE",WITGMMA,Witch Flounder,12,2012,Northeast,2095052.086077911,WITGMMA
WOLFFISH / OCEAN CATFISH,WOLGMMA,Wolffish,12,2012,Northeast,0,WOLGMMA
"FLOUNDER, YELLOWTAIL",YELCCGM,CC/GOM Yellowtail Flounder,12,2012,Northeast,1921628.4714314707,YELCCGM
"FLOUNDER, YELLOWTAIL",YELGB,GB Yellowtail Flounder,12,2012,Northeast,957823.8605796675,YELGB
"FLOUNDER, YELLOWTAIL",YELSNE,SNE/MA Yellowtail Flounder,12,2012,Northeast,708560.8177793708,YELSNE
ALEWIFE,NA,NA,12,2013,Northeast,9482.429320541287,ALEWIFE
BLACK SEA BASS,NA,NA,12,2013,Northeast,339218.05908109096,BLACK SEA BASS
BLUEFISH,NA,NA,12,2013,Northeast,980013.8111463031,BLUEFISH
BONITO,NA,NA,12,2013,Northeast,7940.562787501823,BONITO
BUTTERFISH,NA,NA,12,2013,Northeast,1711528.742486824,BUTTERFISH
"CLAM, SURF",NA,NA,12,2013,Northeast,19915813.59082245,"CLAM, SURF"
COBIA,NA,NA,12,2013,Northeast,346.73691422581805,COBIA
COD,CODGBE,GB Cod East,12,2013,Northeast,48042.89803149531,CODGBE
COD,CODGBW,GB Cod West,12,2013,Northeast,2243896.891691585,CODGBW
COD,CODGMSS,GOM Cod,12,2013,Northeast,1649724.6709625507,CODGMSS
CONFIDENTIAL SPECIES,NA,NA,12,2013,Northeast,10564810.546700617,CONFIDENTIAL SPECIES
"CRAB, BLUE",NA,NA,12,2013,Northeast,234192.5387234663,"CRAB, BLUE"
"CRAB, CANCER",NA,NA,12,2013,Northeast,0,"CRAB, CANCER"
"CRAB, HORSESHOE",NA,NA,12,2013,Northeast,65024.79016021414,"CRAB, HORSESHOE"
"CRAB, JONAH",NA,NA,12,2013,Northeast,10641792.283396484,"CRAB, JONAH"
"CRAB, RED",NA,NA,12,2013,Northeast,345889.4719651566,"CRAB, RED"
"CRAB, ROCK",NA,NA,12,2013,Northeast,124625.5857657102,"CRAB, ROCK"
"CRAB, SPECIES NOT SPECIFIED",NA,NA,12,2013,Northeast,3925.7107859804373,"CRAB, SPECIES NOT SPECIFIED"
"CRAB, SPIDER",NA,NA,12,2013,Northeast,15.930333119849639,"CRAB, SPIDER"
"CROAKER, ATLANTIC",NA,NA,12,2013,Northeast,1059.3840980078635,"CROAKER, ATLANTIC"
CUNNER,NA,NA,12,2013,Northeast,8123.492137484827,CUNNER
CUSK,NA,NA,12,2013,Northeast,58369.00284950189,CUSK
"DOGFISH, CHAIN",NA,NA,12,2013,Northeast,0,"DOGFISH, CHAIN"
"DOGFISH, SMOOTH",NA,NA,12,2013,Northeast,161487.68912562335,"DOGFISH, SMOOTH"
"DOGFISH, SPINY",NA,NA,12,2013,Northeast,6584856.84241318,"DOGFISH, SPINY"
DOLPHIN FISH / MAHI-MAHI,NA,NA,12,2013,Northeast,444.81733437184766,DOLPHIN FISH / MAHI-MAHI
"EEL, AMERICAN",NA,NA,12,2013,Northeast,96.23700960451644,"EEL, AMERICAN"
"EEL, CONGER",NA,NA,12,2013,Northeast,50959.44020919162,"EEL, CONGER"
"EEL, SPECIES NOT SPECIFIED",NA,NA,12,2013,Northeast,12930.728427043165,"EEL, SPECIES NOT SPECIFIED"
"FLOUNDER, SAND-DAB / WINDOWPANE / BRILL",FLDSNEMA,Southern Windowpane,12,2013,Northeast,1894.948784838993,FLDSNEMA
"FLOUNDER, SAND-DAB / WINDOWPANE / BRILL",FLGMGBSS,Northern Windowpane,12,2013,Northeast,0.9956458199906024,FLGMGBSS
"FLOUNDER, FOURSPOT",NA,NA,12,2013,Northeast,4706.6818775629745,"FLOUNDER, FOURSPOT"
"FLOUNDER, SUMMER / FLUKE",NA,NA,12,2013,Northeast,3142747.8041279493,"FLOUNDER, SUMMER / FLUKE"
"FLOUNDER, WINTER / BLACKBACK",FLWGB,GB Winter Flounder,12,2013,Northeast,3703504.6340435925,FLWGB
"FLOUNDER, WINTER / BLACKBACK",FLWGMSS,GOM Winter Flounder,12,2013,Northeast,361932.7907136256,FLWGMSS
"FLOUNDER, WINTER / BLACKBACK",FLWSNEMA,SNE/MA Winter Flounder,12,2013,Northeast,1536045.5657307196,FLWSNEMA
HADDOCK,HADGBE,GB Haddock East,12,2013,Northeast,612483.5116735444,HADGBE
HADDOCK,HADGBW,GB Haddock West,12,2013,Northeast,2518505.1374227284,HADGBW
HADDOCK,HADGM,GOM Haddock,12,2013,Northeast,347367.87187995296,HADGM
"HAKE,SPOTTED",NA,NA,12,2013,Northeast,822.5967824927915,"HAKE,SPOTTED"
"HALIBUT, ATLANTIC",HALGMMA,Halibut,12,2013,Northeast,24925.068455192966,HALGMMA
HARD QUAHOG,NA,NA,12,2013,Northeast,36716.09407894673,HARD QUAHOG
"HERRING, ATLANTIC",NA,NA,12,2013,Northeast,202748647.92282993,"HERRING, ATLANTIC"
"HERRING, BLUE BACK",NA,NA,12,2013,Northeast,2035.8773837065974,"HERRING, BLUE BACK"
"HAKE, RED / LING",HKRGMNGB,Northern Red Hake,12,2013,Northeast,238339.04991119975,HKRGMNGB
"HAKE, RED / LING",HKRSGBMA,Southern Red Hake,12,2013,Northeast,743515.2930042613,HKRSGBMA
"HAKE, SILVER / WHITING",HKSGMNGB,Northern Silver Hake,12,2013,Northeast,2876889.7259625946,HKSGMNGB
"WHITING, BLACK",HKSOGMMA,Southern Whiting,12,2013,Northeast,12408.361155086326,HKSOGMMA
"HAKE, SILVER / WHITING",HKSSGBMA,Southern Whiting,12,2013,Northeast,9562415.133268565,HKSSGBMA
"HAKE, WHITE",HKWGMMA,White Hake,12,2013,Northeast,3382461.1292066933,HKWGMMA
JOHN DORY,NA,NA,12,2013,Northeast,61925.412041825904,JOHN DORY
LUMPFISH,NA,NA,12,2013,Northeast,54.76052009948314,LUMPFISH
"MACKEREL, ATLANTIC",NA,NA,12,2013,Northeast,8895107.856682071,"MACKEREL, ATLANTIC"
"MACKEREL, CHUB",NA,NA,12,2013,Northeast,134.5690869675028,"MACKEREL, CHUB"
"MACKEREL, SPANISH",NA,NA,12,2013,Northeast,2844.774387483063,"MACKEREL, SPANISH"
MENHADEN,NA,NA,12,2013,Northeast,51271.09782539276,MENHADEN
MONK HEADS,NA,NA,12,2013,Northeast,93585.05527022651,MONK HEADS
MONK LIVERS,NA,NA,12,2013,Northeast,280623.23391268915,MONK LIVERS
MONK TAILS,NA,NA,12,2013,Northeast,2073577.3093488743,MONK TAILS
MONKFISH / ANGLERFISH / GOOSEFISH,NA,NA,12,2013,Northeast,4683701.409857521,MONKFISH / ANGLERFISH / GOOSEFISH
OCEAN QUAHOG,NA,NA,12,2013,Northeast,14135182.885297388,OCEAN QUAHOG
OCEAN POUT,OPTGMMA,Ocean Pout,12,2013,Northeast,0,OPTGMMA
OTHER FINFISH,NA,NA,12,2013,Northeast,964.6668762023453,OTHER FINFISH
"FLOUNDER, AMERICAN PLAICE /DAB",PLAGMMA,Plaice,12,2013,Northeast,2630375.858490754,PLAGMMA
POLLOCK,POKGMASS,Pollock,12,2013,Northeast,9235287.31488677,POKGMASS
"PUFFER, NORTHERN",NA,NA,12,2013,Northeast,11.935976681837925,"PUFFER, NORTHERN"
REDFISH / OCEAN PERCH,REDGMGBSS,Redfish,12,2013,Northeast,7397101.933233013,REDGMGBSS
"SCALLOP, SEA",NA,NA,12,2013,Northeast,23868096.244311675,"SCALLOP, SEA"
SCALLOPS/SHELLS,NA,NA,12,2013,Northeast,38606.258780934855,SCALLOPS/SHELLS
SCULPINS,NA,NA,12,2013,Northeast,91.88691502800948,SCULPINS
SCUP / PORGY,NA,NA,12,2013,Northeast,10335670.009319363,SCUP / PORGY
SEA RAVEN,NA,NA,12,2013,Northeast,6880.453238288073,SEA RAVEN
SEA ROBINS,NA,NA,12,2013,Northeast,19362.848693276686,SEA ROBINS
"SEATROUT, SPECIES NOT SPECIFIED",NA,NA,12,2013,Northeast,12637.25464910759,"SEATROUT, SPECIES NOT SPECIFIED"
"SHAD, AMERICAN",NA,NA,12,2013,Northeast,503.72869810468893,"SHAD, AMERICAN"
"SHARK, BASKING",NA,NA,12,2013,Northeast,0,"SHARK, BASKING"
"SHARK, BLUE",NA,NA,12,2013,Northeast,0,"SHARK, BLUE"
"SHARK, PORBEAGLE",NA,NA,12,2013,Northeast,0,"SHARK, PORBEAGLE"
"SHARK, THRESHER",NA,NA,12,2013,Northeast,334.81348774233766,"SHARK, THRESHER"
SHRIMP (PANDALID),NA,NA,12,2013,Northeast,358523.16019850655,SHRIMP (PANDALID)
SKATE WINGS,NA,NA,12,2013,Northeast,1655973.7495044214,SKATE WINGS
"SKATE WINGS, LITTLE (SUMMER)",NA,NA,12,2013,Northeast,257.49571252496077,"SKATE WINGS, LITTLE (SUMMER)"
"SKATE WINGS, LITTLE/WINTER MIXED",NA,NA,12,2013,Northeast,10130.160783443223,"SKATE WINGS, LITTLE/WINTER MIXED"
"SKATE WINGS, WINTER (BIG)",NA,NA,12,2013,Northeast,2796177.1812915504,"SKATE WINGS, WINTER (BIG)"
"SKATE, BARNDOOR",NA,NA,12,2013,Northeast,9051.534818752563,"SKATE, BARNDOOR"
"SKATE, LITTLE (SUMMER)",NA,NA,12,2013,Northeast,1067039.241019585,"SKATE, LITTLE (SUMMER)"
"SKATE, SMOOTH",NA,NA,12,2013,Northeast,0,"SKATE, SMOOTH"
"SKATE, THORNY",NA,NA,12,2013,Northeast,0,"SKATE, THORNY"
"SKATE, WINTER (BIG)",NA,NA,12,2013,Northeast,98025.75902115968,"SKATE, WINTER (BIG)"
SPOT,NA,NA,12,2013,Northeast,118450.48176224958,SPOT
SQUID / ILLEX,NA,NA,12,2013,Northeast,240118.89666410512,SQUID / ILLEX
SQUID / LOLIGO,NA,NA,12,2013,Northeast,13794122.99062465,SQUID / LOLIGO
STRIPED BASS,NA,NA,12,2013,Northeast,481154.6077572587,STRIPED BASS
"STURGEON, ATLANTIC",NA,NA,12,2013,Northeast,0,"STURGEON, ATLANTIC"
SWORDFISH,NA,NA,12,2013,Northeast,2528.239374900587,SWORDFISH
TAUTOG,NA,NA,12,2013,Northeast,48728.11442124262,TAUTOG
"TILEFISH, BLUELINE",NA,NA,12,2013,Northeast,1387.6263605615623,"TILEFISH, BLUELINE"
"TILEFISH, GOLDEN",NA,NA,12,2013,Northeast,1177877.2807272857,"TILEFISH, GOLDEN"
TRIGGERFISH,NA,NA,12,2013,Northeast,4794.042873650189,TRIGGERFISH
"TUNA, ALBACORE",NA,NA,12,2013,Northeast,3150.554933287419,"TUNA, ALBACORE"
"TUNA, BIG EYE",NA,NA,12,2013,Northeast,2444.946319954041,"TUNA, BIG EYE"
"TUNA, BLUEFIN",NA,NA,12,2013,Northeast,68882.94368036726,"TUNA, BLUEFIN"
"TUNA, LITTLE",NA,NA,12,2013,Northeast,9487.78108974528,"TUNA, LITTLE"
"TUNA, YELLOWFIN",NA,NA,12,2013,Northeast,4834.910053573588,"TUNA, YELLOWFIN"
WEAKFISH / SQUETEAGUE / GRAY SEA TROUT,NA,NA,12,2013,Northeast,42813.281976158716,WEAKFISH / SQUETEAGUE / GRAY SEA TROUT
"WEAKFISH, SPOTTED / SPOTTED SEA TROUT",NA,NA,12,2013,Northeast,10970.598062366533,"WEAKFISH, SPOTTED / SPOTTED SEA TROUT"
"WHELK / CONCH, SPECIES NOT SPECIFIED",NA,NA,12,2013,Northeast,172335.19521897324,"WHELK / CONCH, SPECIES NOT SPECIFIED"
