"","year","stock","score","bPrime","fPrime","b_bmsy","f_fmsy","basis"
"602",2015,"Witch flounder - Northwestern Atlantic Coast",0,0.274999998509884,0,0.219999998807907,1.98066671689351,"F_Fmsy, B_Bmsy"
"603",2016,"Witch flounder - Northwestern Atlantic Coast",0,0.274999998509884,0,0.219999998807907,2.22033337752024,"F_Fmsy, B_Bmsy"
"604",2017,"Witch flounder - Northwestern Atlantic Coast",0,0.274999998509884,0,0.219999998807907,2.46000003814697,"F_Fmsy, B_Bmsy"
"605",2018,"Witch flounder - Northwestern Atlantic Coast",0,0.274999998509884,0,0.219999998807907,2.46000003814697,"F_Fmsy, B_Bmsy"
"606",2005,"Yellowtail flounder - Cape Cod / Gulf of Maine",0.109999999403954,0.109999999403954,NA,0.0879999995231628,NA,"B_Bmsy only"
"607",2006,"Yellowtail flounder - Cape Cod / Gulf of Maine",0.109999999403954,0.109999999403954,NA,0.0879999995231628,NA,"B_Bmsy only"
"608",2007,"Yellowtail flounder - Cape Cod / Gulf of Maine",0,0.109999999403954,0,0.0879999995231628,4.41200017929077,"F_Fmsy, B_Bmsy"
"609",2008,"Yellowtail flounder - Cape Cod / Gulf of Maine",0,0.308749992400408,0,0.246999993920326,3.5163334608078,"F_Fmsy, B_Bmsy"
"610",2009,"Yellowtail flounder - Cape Cod / Gulf of Maine",0,0.308749992400408,0,0.246999993920326,2.62066674232483,"F_Fmsy, B_Bmsy"
"611",2010,"Yellowtail flounder - Cape Cod / Gulf of Maine",0,0.308749992400408,0,0.246999993920326,1.72500002384186,"F_Fmsy, B_Bmsy"
"612",2011,"Yellowtail flounder - Cape Cod / Gulf of Maine",0,0.308749992400408,0,0.246999993920326,1.72500002384186,"F_Fmsy, B_Bmsy"
"613",2012,"Yellowtail flounder - Cape Cod / Gulf of Maine",0,0.296250004321337,0,0.237000003457069,1.61166667938232,"F_Fmsy, B_Bmsy"
"614",2013,"Yellowtail flounder - Cape Cod / Gulf of Maine",0,0.296250004321337,0,0.237000003457069,1.49833333492279,"F_Fmsy, B_Bmsy"
"615",2014,"Yellowtail flounder - Cape Cod / Gulf of Maine",0,0.296250004321337,0,0.237000003457069,1.38499999046326,"F_Fmsy, B_Bmsy"
"616",2015,"Yellowtail flounder - Cape Cod / Gulf of Maine",0,0.199999995529652,0,0.159999996423721,1.68666664759318,"F_Fmsy, B_Bmsy"
"617",2016,"Yellowtail flounder - Cape Cod / Gulf of Maine",0,0.199999995529652,0,0.159999996423721,1.9883333047231,"F_Fmsy, B_Bmsy"
"618",2017,"Yellowtail flounder - Cape Cod / Gulf of Maine",0,0.32124999910593,0,0.256999999284744,1.9099999666214,"F_Fmsy, B_Bmsy"
"619",2018,"Yellowtail flounder - Cape Cod / Gulf of Maine",0,0.32124999910593,0,0.256999999284744,1.52999997138977,"F_Fmsy, B_Bmsy"
"620",2004,"Yellowtail flounder - Georges Bank",0.827500000596046,0.827500000596046,NA,0.662000000476837,NA,"B_Bmsy only"
"621",2005,"Yellowtail flounder - Georges Bank",0.333749987185001,0.333749987185001,NA,0.266999989748001,NA,"B_Bmsy only"
"622",2006,"Yellowtail flounder - Georges Bank",0.333749987185001,0.333749987185001,NA,0.266999989748001,NA,"B_Bmsy only"
"623",2007,"Yellowtail flounder - Georges Bank",0,0.333749987185001,0,0.266999989748001,4.76000022888184,"F_Fmsy, B_Bmsy"
"624",2008,"Yellowtail flounder - Georges Bank",0,0.276250001043081,0,0.221000000834465,3.55866682529449,"F_Fmsy, B_Bmsy"
"625",2009,"Yellowtail flounder - Georges Bank",0,0.276250001043081,0,0.221000000834465,2.35733342170715,"F_Fmsy, B_Bmsy"
"626",2010,"Yellowtail flounder - Georges Bank",0,0.405000001192093,0,0.324000000953674,0.970666686693827,"F_Fmsy, B_Bmsy"
"627",2011,"Yellowtail flounder - Georges Bank",0,0.254999995231628,0,0.203999996185303,0.758666674296061,"F_Fmsy, B_Bmsy"
"628",2012,"Yellowtail flounder - Georges Bank",0,0.132499998435378,0,0.105999998748302,0.786666671435038,"F_Fmsy, B_Bmsy"
"629",2013,"Yellowtail flounder - Georges Bank",0,0.132499998435378,0,0.105999998748302,1.62666662534078,"F_Fmsy, B_Bmsy"
"630",2014,"Yellowtail flounder - Georges Bank",0,0.132499998435378,0,0.105999998748302,2.4933332602183,"F_Fmsy, B_Bmsy"
"631",2015,"Yellowtail flounder - Georges Bank",0,0.132499998435378,0,0.105999998748302,2.17466659347216,"F_Fmsy, B_Bmsy"
"632",2016,"Yellowtail flounder - Georges Bank",0,0.132499998435378,0,0.105999998748302,1.20133329927921,"F_Fmsy, B_Bmsy"
"633",2017,"Yellowtail flounder - Georges Bank",0,0.132499998435378,0,0.105999998748302,0.228000005086263,"F_Fmsy, B_Bmsy"
"634",2018,"Yellowtail flounder - Georges Bank",0,0.132499998435378,0,0.105999998748302,0.200000002980232,"F_Fmsy, B_Bmsy"
"635",2005,"Yellowtail flounder - Southern New England / Mid-Atlantic",0.0124999997206032,0.0124999997206032,NA,0.00999999977648258,NA,"B_Bmsy only"
"636",2006,"Yellowtail flounder - Southern New England / Mid-Atlantic",0.0124999997206032,0.0124999997206032,NA,0.00999999977648258,NA,"B_Bmsy only"
"637",2007,"Yellowtail flounder - Southern New England / Mid-Atlantic",0,0.0124999997206032,0,0.00999999977648258,3.80800008773804,"F_Fmsy, B_Bmsy"
"638",2008,"Yellowtail flounder - Southern New England / Mid-Atlantic",0,0.160000007599592,0,0.128000006079674,3.089333375295,"F_Fmsy, B_Bmsy"
"639",2009,"Yellowtail flounder - Southern New England / Mid-Atlantic",0,0.160000007599592,0,0.128000006079674,2.37066666285197,"F_Fmsy, B_Bmsy"
"640",2010,"Yellowtail flounder - Southern New England / Mid-Atlantic",0,0.160000007599592,0,0.128000006079674,1.65199995040894,"F_Fmsy, B_Bmsy"
"641",2011,"Yellowtail flounder - Southern New England / Mid-Atlantic",0,0.160000007599592,0,0.128000006079674,1.65199995040894,"F_Fmsy, B_Bmsy"
"642",2012,"Yellowtail flounder - Southern New England / Mid-Atlantic",0.927606298536559,0.961250007152557,0.965000043312708,1.29299998283386,1.22799996534983,"F_Fmsy, B_Bmsy"
"643",2013,"Yellowtail flounder - Southern New England / Mid-Atlantic",0.961250007152557,0.961250007152557,1,1.29299998283386,0.803999980290731,"F_Fmsy, B_Bmsy"
"644",2014,"Yellowtail flounder - Southern New England / Mid-Atlantic",0.655397726940838,0.961250007152557,0.681818176399578,1.29299998283386,0.379999995231628,"F_Fmsy, B_Bmsy"
"645",2015,"Yellowtail flounder - Southern New England / Mid-Atlantic",0,0.324999988079071,0,0.259999990463257,1.8199999332428,"F_Fmsy, B_Bmsy"
"646",2016,"Yellowtail flounder - Southern New England / Mid-Atlantic",0,0.324999988079071,0,0.259999990463257,3.25999987125397,"F_Fmsy, B_Bmsy"
"647",2017,"Yellowtail flounder - Southern New England / Mid-Atlantic",0,0.102500002831221,0,0.0820000022649765,4.20199990272522,"F_Fmsy, B_Bmsy"
"648",2018,"Yellowtail flounder - Southern New England / Mid-Atlantic",0,0.102500002831221,0,0.0820000022649765,3.7039999961853,"F_Fmsy, B_Bmsy"
